,Time [s],bolsig:CH4->CH4(V24),bolsig:CH4->CH4(V13),bolsig:CH4(V24)->CH4,bolsig:CH4(V13)->CH4,bolsig:C2H6->C2H6(V24),bolsig:C2H6->C2H6(V13),bolsig:C2H6(V24)->C2H6,bolsig:C2H6(V13)->C2H6,bolsig:C2H4->C2H4(V2),bolsig:C2H4->C2H4(V1),bolsig:C2H4(V2)->C2H4,bolsig:C2H4(V1)->C2H4,bolsig:C2H2->C2H2(V2),bolsig:C2H2->C2H2(V5),bolsig:C2H2->C2H2(V13),bolsig:C2H2(V2)->C2H2,bolsig:C2H2(V5)->C2H2,bolsig:C2H2(V13)->C2H2,bolsig:C3H8->C3H8(V2),bolsig:C3H8->C3H8(V1),bolsig:C3H8(V2)->C3H8,bolsig:C3H8(V1)->C3H8,bolsig:C3H6->C3H6(V),bolsig:C3H6(V)->C3H6,bolsig:CH3->CH3^+,bolsig:CH4->CH4^+,bolsig:CH4(V24)->CH4^+,bolsig:CH4(V13)->CH4^+,bolsig:C2H6->C2H6^+,bolsig:C2H6(V24)->C2H6^+,bolsig:C2H6(V13)->C2H6^+,bolsig:C2H4->C2H4^+,bolsig:C2H4(V2)->C2H4^+,bolsig:C2H4(V1)->C2H4^+,bolsig:C2H2->C2H2^+,bolsig:C2H2(V2)->C2H2^+,bolsig:C2H2(V5)->C2H2^+,bolsig:C2H2(V13)->C2H2^+,bolsig:C3H8->C3H8^+,bolsig:C3H8(V2)->C3H8^+,bolsig:C3H8(V1)->C3H8^+,bolsig:C3H6->C3H6^+,bolsig:C3H6(V)->C3H6^+,bolsig:CH3^+->CH3,bolsig:CH4^+->CH4,bolsig:C2H6^+->C2H6,bolsig:C2H4^+->C2H4,bolsig:C2H2^+->C2H2,bolsig:C3H8^+->C3H8,bolsig:C3H6^+->C3H6,bolsig:CH4->CH3H,bolsig:CH4(V24)->CH3H,bolsig:CH4(V13)->CH3H,bolsig:CH4->CH2H2,bolsig:CH4(V24)->CH2H2,bolsig:CH4(V13)->CH2H2,bolsig:C2H6->C2H4H2,bolsig:C2H6(V24)->C2H4H2,bolsig:C2H6(V13)->C2H4H2,E+C2H5^+=>C2H3+H+H,bolsig:C2H4->C2H2H2,bolsig:C2H4(V1)->C2H2H2,bolsig:C2H4(V2)->C2H2H2,E+C2H5^+=>C2H2+H2+H,bolsig:C3H6->C2H2CH4,bolsig:C3H6(V)->C2H2CH4,E+C2H5^+=>C2H2+H+H+H,bolsig:C2H4->C2H3H,bolsig:C2H4(V1)->C2H3H,bolsig:C2H4(V2)->C2H3H,bolsig:C3H8->C3H6H2,bolsig:C3H8(V1)->C3H6H2,bolsig:C3H8(V2)->C3H6H2,bolsig:CH4->CHH2H,bolsig:CH4(V24)->CHH2H,bolsig:CH4(V13)->CHH2H,bolsig:CH->CH,CH3+H=>CH4,CH3+CH3=>C2H6,C2H4+H=>C2H5,C2H4(V1)+H=>C2H5,C2H4(V2)+H=>C2H5,CH+CH4=>C2H4+H,CH+CH4(V24)=>C2H4+H,CH+CH4(V13)=>C2H4+H,C2H5+H=>C2H6,C2H5+C2H5=>C4H9H,CH2+H=>CH+H2,CH2+CH3=>C2H4+H,C2H5+H=>CH3+CH3,CH4+CH4^+=>CH3+CH5^+,CH4(V24)+CH4^+=>CH3+CH5^+,CH4(V13)+CH4^+=>CH3+CH5^+,CH3+C2H5=>C3H8,CH3+C2H3=>C3H6,C3H6+H=>C3H7,C3H6(V)+H=>C3H7,C4H9H+CH2=>C5H12,C3H7+H2=>C3H8+H,C2H6+CH5^+=>CH4+H2+C2H5^+,C2H6(V24)+CH5^+=>CH4+H2+C2H5^+,C2H6(V13)+CH5^+=>CH4+H2+C2H5^+,C2H4+CH5^+=>CH4+C2H5^+,C2H4(V1)+CH5^+=>CH4+C2H5^+,C2H4(V2)+CH5^+=>CH4+C2H5^+,C3H7+H=>C3H8,C2H3+H=>C2H2+H2,C3H8+CH2=>C4H9H,C3H8(V1)+CH2=>C4H9H,C3H8(V2)+CH2=>C4H9H,CH4+CH3^+=>H2+C2H5^+,CH4(V24)+CH3^+=>H2+C2H5^+,CH4(V13)+CH3^+=>H2+C2H5^+,H+H=>H2
399,0.38,63030257719.99997,48303893929.99996,91.57682425296962,54.67346989003301,35811711.04573674,31663497.759808864,0.0461268263644266,0.03670454174693554,3942826.589344376,13951657.4973795,0.0004372998510898678,0.005371639953637637,76489.90922374964,249228.53148305288,50218.79809997205,1.2926092013405163e-05,0.00013633204218835851,5.619406626174537e-06,382695.83930055215,474968.6573061681,0.0005461806535915825,0.0008229472095055484,30288.413313920417,2.9639329703018354e-05,0.019617141429224893,80.16834189539999,1.1484666193250377e-07,8.801845239761708e-08,0.01119639781825382,1.4219607054959864e-11,1.2572539316577154e-11,0.02226499824088243,2.402024448764834e-12,8.499522793336048e-12,0.0009086966763200658,1.5174905388216293e-13,4.944349653720968e-13,9.962770719222189e-14,7.805690951329505e-05,1.0811093333260603e-13,1.3417779275021551e-13,2.2360061269704065e-05,2.1761569365775962e-14,4.0015456201039365e-16,1.0190224369377171e-07,1.9204931174857586e-09,1.6630627274894506e-08,7.752911654753259e-10,9.701080862932628e-12,8.037820658916656e-12,30422113609199.984,43580.40313596097,33400.002716778275,1.358917485239999e+16,19466887.36341361,14919490.710047707,163540917324074.2,207689.48904638726,183630.47315101826,89.66005564621926,56018396919.15669,21.383749347199917,6.043155787856235,59.19990259957207,209244304.77164423,0.20364002291797093,26.008512146512608,364691497818988.44,139214.65980084974,39342.96551517132,0.04602605099272864,7.911459967758971e-11,6.374449110131059e-11,2.379700298851998e+16,34091899.733156204,26128227.671628945,33409450284459.98,1.160605154334866,476.1397025418609,2.8851215746290344e+16,9306243.68688567,2629990.2084951666,2.813745893261998e+16,37783991.83677659,28957673.994176615,1.8988629931956972e+16,266450260035049.44,4373905184042456.5,9064684764291944.0,8750449832459303.0,150700080.1683378,1.1484666193250386e-07,8.801845239761717e-08,210484721405095.25,26047356463461.188,4827672128052.822,4519.263877544696,128946348527222.12,4817485952740.939,3120.1525043410993,6.39620070026903e-08,5.6553224062130405e-08,1007404.0649015197,8.461015086270645e-06,2.3911626797956595e-06,9793660027.567997,333010496731692.1,7128993140120.229,11833.228626580725,9534.316518308351,0.01965216294249005,3.619151898951992e-11,2.77372115061973e-11,0.0005394630760125706
400,0.39,64686357719.99997,49572893929.99996,96.48982425296963,57.606369890033015,37798911.04573674,33420497.759808864,0.05001852636442661,0.03980124174693554,4124826.589344376,14595687.4973795,0.0004670278510898678,0.0057368099536376374,82032.50922374964,267288.5314830529,53857.79809997205,1.4238592013405165e-05,0.00015017604218835854,6.190016626174538e-06,419003.83930055215,520030.65730616817,0.0006143656535915825,0.0009256872095055485,33639.51331392042,3.379372970301836e-05,0.020529291429224893,82.27584189539999,1.2100986193250378e-07,9.274175239761708e-08,0.01181786781825382,1.5419507054959864e-11,1.3633439316577156e-11,0.02329319824088243,2.5653544487648343e-12,9.077462793336049e-12,0.0009745616763200658,1.6716005388216293e-13,5.446499653720968e-13,1.097457071922219e-13,8.546340951329506e-05,1.2160793333260603e-13,1.5092979275021554e-13,2.4834261269704066e-05,2.4811869365775965e-14,4.1875256201039366e-16,1.0190230278777171e-07,2.0828331174857587e-09,1.7865027274894508e-08,8.54053165475326e-10,1.091588086293263e-11,9.177420658916656e-12,31221783609199.984,45919.00313596097,35192.20271677828,1.394638485239999e+16,20511487.36341361,15720080.710047707,172617217324074.2,225213.48904638726,199124.47315101826,92.03415564621926,58604896919.15669,22.837649347199918,6.4540357878562356,60.76740259957207,232396304.77164426,0.23218302291797094,26.69718214651261,381530497818988.44,148680.15980084974,42017.96551517132,0.05039295099272865,8.899139967758972e-11,7.170249110131059e-11,2.442262298851998e+16,35921499.733156204,27530427.671628945,34191100284459.98,1.1947071543348662,507.54470254186094,2.9664075746290344e+16,9763163.68688567,2759120.2084951666,2.879450893261998e+16,39705491.83677659,30430273.994176615,1.9508189931956972e+16,283475260035049.44,4406117184042456.5,9380054764291944.0,8989879832459303.0,150700082.27583778,1.2100986193250386e-07,9.274175239761717e-08,224157721405095.25,28180756463461.188,5268642128052.822,5062.923877544697,138223848527222.12,5257975952740.939,3121.407404341099,6.63849070026903e-08,5.869542406213041e-08,1007404.9175115196,8.461494346270645e-06,2.3912981197956595e-06,10260920027.567997,347535496731692.1,7696853140120.229,13117.628626580727,10569.116518308352,0.02056433294249005,3.8859118989519916e-11,2.9781611506197304e-11,0.0005414330760125706
401,0.4,66342257719.99997,50841793929.99996,101.53172425296962,60.61616989003302,39839911.04573674,35225097.75980887,0.05412372636442661,0.043067841746935544,4310226.589344377,15251717.4973795,0.0004979208510898679,0.006116299953637638,87815.30922374965,286131.5314830529,57654.49809997206,1.5645192013405166e-05,0.00016501204218835854,6.801526626174539e-06,457649.8393005522,567994.6573061682,0.0006889126535915826,0.0010380072095055486,37254.41331392042,3.8394329703018365e-05,0.021457911429224895,84.38314189539999,1.273346619325038e-07,9.758895239761708e-08,0.012456157818253821,1.6685207054959865e-11,1.4752539316577158e-11,0.02434049824088243,2.7350844487648346e-12,9.67807279333605e-12,0.0010432816763200658,1.8367605388216296e-13,5.984649653720968e-13,1.205887071922219e-13,9.334690951329506e-05,1.3636493333260605e-13,1.6924479275021555e-13,2.7503161269704067e-05,2.818986936577597e-14,4.376875620103937e-16,1.0190236188177171e-07,2.254113117485759e-09,1.9156127274894508e-08,9.384631654753261e-10,1.2244480862932631e-11,1.0441320658916658e-11,32021383609199.984,48318.90313596097,37031.402716778284,1.430356485239999e+16,21583587.36341361,16541670.710047707,181939317324074.2,243699.4890463873,215468.47315101826,94.40825564621926,61239596919.15669,24.34854934719992,6.8810257878562355,62.334902599572075,257370304.7716443,0.263792022917971,27.38585214651261,398683497818988.44,158516.95980084976,44797.865515171325,0.05504105099272865,9.978939967758974e-11,8.04029911013106e-11,2.504819298851998e+16,37799099.733156204,28969327.671628945,34971500284459.98,1.2288331543348663,540.094702541861,3.0477965746290344e+16,10229903.68688567,2891020.2084951666,2.945045893261998e+16,41674291.83677659,31939073.994176615,2.0027409931956972e+16,301073260035049.44,4437278184042456.5,9696044764291944.0,9229149832459304.0,150700084.3831378,1.2733466193250388e-07,9.758895239761717e-08,238310721405095.25,30421856463461.188,5736212128052.822,5654.713877544697,147874548527222.12,5725065952740.939,3122.666404341099,6.88814070026903e-08,6.090272406213041e-08,1007405.7658715196,8.461980846270646e-06,2.3914356097956595e-06,10736250027.567997,362267496731692.1,8291723140120.229,14499.628626580728,11682.616518308354,0.02149298294249005,4.164641898951992e-11,3.191771150619731e-11,0.0005433363760125706
402,0.41,67998057719.99996,52110593929.999954,106.7024242529696,63.70286989003301,41934711.04573673,37077197.75980886,0.05844812636442659,0.04650884174693553,4498986.589344376,15919627.497379497,0.0005299918510898677,0.006510249953637636,93841.70922374961,305767.53148305276,61611.09809997204,1.714989201340516e-05,0.00018088304218835847,7.455686626174535e-06,498715.83930055203,618961.657306168,0.0007702236535915822,0.0011605172095055481,41145.6133139204,4.347482970301834e-05,0.02240284142922489,86.49024189539998,1.3382116193250375e-07,1.0255995239761705e-07,0.013111257818253818,1.8018507054959858e-11,1.5931439316577152e-11,0.025406798240882426,2.9112844487648338e-12,1.0301572793336048e-11,0.0011148966763200655,2.0134405388216288e-13,6.560329653720966e-13,1.3218870719222185e-13,0.00010172400951329502,1.5246093333260596e-13,1.8922079275021544e-13,3.0376061269704054e-05,3.192026936577595e-14,4.569465620103936e-16,1.019024209747717e-07,2.4345631174857582e-09,2.05049272748945e-08,1.0287621654753258e-09,1.3694080862932625e-11,1.1839120658916651e-11,32820923609199.98,50780.20313596096,38917.602716778274,1.4660714852399988e+16,22683087.363413606,17384250.710047703,191506917324074.16,263172.4890463872,232685.47315101817,96.78235564621924,63921996919.15668,25.917049347199914,7.324295787856234,63.90240259957207,284253304.7716442,0.29869902291797085,28.07452214651261,416147497818988.4,168728.9598008497,47683.76551517131,0.05998015099272863,1.1156739967758968e-10,8.989299110131056e-11,2.5673712988519976e+16,39724699.7331562,30445027.671628937,35750720284459.98,1.262982154334866,573.7987025418608,3.129285574629034e+16,10706393.686885668,3025680.208495166,3.0105368932619976e+16,43690391.836776584,33484073.994176608,2.054625993195697e+16,319244260035049.4,4467447184042456.5,1.0012584764291942e+16,9468249832459302.0,150700086.4902378,1.3382116193250386e-07,1.0255995239761714e-07,252944721405095.2,32772456463461.176,6231172128052.82,6297.403877544694,157900548527222.06,6219535952740.9375,3123.9293043410994,7.145180700269028e-08,6.31753240621304e-08,1007406.6100815196,8.462474486270646e-06,2.3915751097956595e-06,11219510027.567995,377201496731692.06,8914023140120.227,15983.628626580721,12878.316518308347,0.022437442942490043,4.4553818989519904e-11,3.41458115061973e-11,0.0005451770760125707
403,0.42,69653757719.99997,53379293929.999954,112.00202425296962,66.86646989003302,44083211.04573673,38976797.75980886,0.0629974263644266,0.05012874174693553,4691066.589344376,16599297.497379497,0.0005632518510898677,0.0069188099536376365,100114.90922374962,326208.53148305276,65729.79809997205,1.8756792013405158e-05,0.0001978320421883585,8.154276626174536e-06,542282.839300552,673033.657306168,0.0008587136535915823,0.0012938472095055482,45325.6133139204,4.907062970301834e-05,0.023363911429224893,88.59724189539997,1.4046926193250377e-07,1.0765485239761705e-07,0.01378314781825382,1.942110705495986e-11,1.7171539316577152e-11,0.02649189824088243,3.0940144487648338e-12,1.0948182793336048e-11,0.0011894446763200655,2.2021205388216289e-13,7.175109653720966e-13,1.4457670719222187e-13,0.00011061140951329503,1.6997793333260598e-13,2.1096079275021546e-13,3.346226126970406e-05,3.602896936577595e-14,4.765475620103935e-16,1.019024800677717e-07,2.6244331174857585e-09,2.19125272748945e-08,1.1251941654753259e-09,1.5272080862932627e-11,1.3381020658916653e-11,33620403609199.98,53302.80313596096,40850.80271677828,1.5017844852399988e+16,23809887.363413606,18247830.710047703,201319617324074.16,283657.4890463872,250797.4731510182,99.15645564621924,66651696919.15668,27.543649347199914,7.7839957878562345,65.46990259957207,313132304.7716442,0.3371460229179709,28.763182146512612,433918497818988.4,179318.9598008497,50676.565515171314,0.06522015099272864,1.2438539967758969e-10,1.0022099110131057e-10,2.6299182988519976e+16,41698299.7331562,31957527.671628937,36528820284459.98,1.297155154334866,608.6637025418609,3.210872574629034e+16,11192583.686885668,3163080.208495166,3.0759288932619976e+16,45753691.836776584,35065373.99417661,2.106472993195697e+16,337988260035049.4,4496676184042456.5,1.0329624764291942e+16,9707179832459302.0,150700088.5972378,1.4046926193250387e-07,1.0765485239761714e-07,268061721405095.2,35234456463461.18,6754302128052.82,6993.863877544695,168304548527222.06,6742165952740.9375,3125.1961043410993,7.409640700269028e-08,6.55135240621304e-08,1007407.4502715196,8.462975166270645e-06,2.3917165997956596e-06,11710550027.567995,392331496731692.06,9564153140120.227,17574.028626580723,14159.716518308349,0.023398622942490045,4.7586718989519906e-11,3.6470111506197296e-11,0.0005469589760125707
404,0.43,71309357719.99997,54647893929.999954,117.43042425296963,70.10696989003301,46285311.04573673,40923797.75980886,0.0677771263644266,0.053932041746935534,4886436.589344376,17290607.497379497,0.0005977108510898677,0.007342099953637637,106638.10922374963,347463.53148305276,70012.59809997205,2.046999201340516e-05,0.0002159020421883585,8.899086626174537e-06,588433.839300552,730311.657306168,0.0009548126535915824,0.0014386372095055483,49807.21331392041,5.521842970301835e-05,0.024340961429224893,90.70404189539998,1.4727896193250378e-07,1.1287355239761705e-07,0.01447179781825382,2.089480705495986e-11,1.8474539316577154e-11,0.02759559824088243,3.283344448764834e-12,1.161811279333605e-11,0.0012669636763200656,2.403280538821629e-13,7.830559653720967e-13,1.5778370719222188e-13,0.00012002580951329504,1.89000933332606e-13,2.345707927502155e-13,3.677106126970406e-05,4.0542969365775956e-14,4.966645620103935e-16,1.019025391597717e-07,2.8239531174857587e-09,2.3379827274894504e-08,1.2280041654753258e-09,1.6986280862932627e-11,1.5077520658916655e-11,34419823609199.98,55886.70313596096,42831.00271677828,1.5374944852399988e+16,24964087.363413606,19132400.710047703,211377617324074.16,305180.4890463872,269826.4731510182,101.53045564621925,69428096919.15668,29.228949347199915,8.260275787856235,67.03740259957206,344094304.7716442,0.37938602291797097,29.451842146512615,451994497818988.4,190290.9598008497,53777.36551517132,0.07077085099272865,1.383053996775897e-10,1.1143699110131058e-10,2.6924602988519976e+16,43719799.7331562,33506727.671628937,37305860284459.98,1.3313511543348662,644.6987025418609,3.292555574629034e+16,11688413.686885668,3303200.208495166,3.1412278932619976e+16,47864291.836776584,36682873.99417661,2.158280993195697e+16,357304260035049.4,4525016184042457.0,1.0647114764291942e+16,9945929832459302.0,150700090.7040378,1.472789619325039e-07,1.1287355239761714e-07,283662721405095.2,37809456463461.18,7306382128052.82,7747.033877544696,179089548527222.06,7293735952740.9375,3126.466704341099,7.681540700269028e-08,6.79175240621304e-08,1007408.2865215197,8.463482776270645e-06,2.3918600497956597e-06,12209260027.567995,407653496731692.06,10242523140120.227,19275.228626580723,15530.41651830835,0.024385042942490047,5.077511898951991e-11,3.89135115061973e-11,0.0005486853760125707
405,0.44,72964757719.99997,55916393929.999954,122.98762425296964,73.42436989003302,48540911.04573673,42918097.75980886,0.0727929263644266,0.057923241746935535,5085056.589344376,17993437.497379497,0.0006333798510898677,0.007780249953637637,113414.50922374964,369543.53148305276,74461.59809997205,2.229369201340516e-05,0.00023513704218835853,9.691936626174537e-06,637250.839300552,790898.657306168,0.0010589626535915824,0.0015955672095055485,54603.313313920415,6.195652970301836e-05,0.025333841429224895,92.81064189539998,1.542502619325038e-07,1.1821605239761706e-07,0.01517719781825382,2.2441307054959864e-11,1.9841839316577156e-11,0.028717598240882432,3.479314448764834e-12,1.231156279333605e-11,0.0013474906763200657,2.6174205388216296e-13,8.528289653720967e-13,1.718427071922219e-13,0.00012998410951329506,2.0961793333260603e-13,2.601587927502155e-13,4.031206126970407e-05,4.549036936577596e-14,5.169275620103935e-16,1.019025982517717e-07,3.0333631174857587e-09,2.4907927274894505e-08,1.337454165475326e-09,1.884468086293263e-11,1.6939620658916656e-11,35219173609199.984,58531.903135960965,44858.20271677829,1.5732014852399988e+16,26145687.363413606,20037950.710047703,221679617324074.16,327766.4890463872,289795.4731510182,103.90445564621925,72250796919.15668,30.973449347199917,8.753275787856236,68.60490259957206,377229304.77164423,0.425681022917971,30.140502146512617,470371497818988.4,201647.9598008497,56986.96551517132,0.07664225099272864,1.5339239967758972e-10,1.2359299110131058e-10,2.7549982988519976e+16,45789299.7331562,35092727.67162894,38081900284459.98,1.3655711543348663,681.9107025418609,3.374332574629034e+16,12193813.686885668,3446030.208495166,3.2064378932619976e+16,50022191.836776584,38336673.99417661,2.210047993195697e+16,377192260035049.4,4552513184042457.0,1.0964994764291942e+16,1.0184489832459302e+16,150700092.81063777,1.542502619325039e-07,1.1821605239761715e-07,299749721405095.2,40499256463461.18,7888182128052.82,8559.923877544697,190256548527222.06,7875025952740.9375,3127.741004341099,7.960900700269028e-08,7.038752406213041e-08,1007409.1189215196,8.463997226270644e-06,2.3920054397956596e-06,12715500027.567995,423162496731692.06,10949533140120.227,21091.928626580724,16994.11651830835,0.02537854294249005,5.4062818989519916e-11,4.1433111506197304e-11,0.0005503594760125708
406,0.45,74620057719.99997,57184793929.999954,128.67362425296963,76.81866989003302,50850011.04573673,44959697.75980886,0.0780504263644266,0.06210674174693554,5286896.589344376,18707667.497379497,0.0006702688510898678,0.008233389953637638,120447.10922374965,392458.53148305276,79078.79809997205,2.4232092013405163e-05,0.00025558304218835853,1.0534656626174538e-05,688816.839300552,854896.657306168,0.0011716226535915825,0.0017653072095055486,59726.91331392042,6.932462970301837e-05,0.026342441429224896,94.91714189539998,1.613831619325038e-07,1.2368235239761705e-07,0.015899317818253822,2.4062307054959866e-11,2.1275039316577157e-11,0.029857798240882433,3.681984448764834e-12,1.302873279333605e-11,0.0014310626763200658,2.84503053882163e-13,9.269909653720967e-13,1.8678570719222193e-13,0.00014050310951329507,2.3191893333260604e-13,2.8783679275021554e-13,4.409486126970407e-05,5.0900369365775963e-14,5.375245620103936e-16,1.0190265734277169e-07,3.252903117485759e-09,2.6497827274894506e-08,1.453784165475326e-09,2.085548086293263e-11,1.8978820658916656e-11,36018463609199.984,61238.403135960965,46932.40271677829,1.6089054852399988e+16,27354687.363413606,20964490.710047703,232225617324074.16,351440.4890463872,310727.4731510182,106.27845564621924,75119296919.15668,32.777549347199916,9.263135787856235,70.17240259957205,412626304.77164423,0.47630502291797105,30.829152146512616,489046497818988.4,213393.9598008497,60306.365515171325,0.08284425099272864,1.6971139967758974e-10,1.367419911013106e-10,2.8175312988519976e+16,47906799.7331562,36715427.67162894,38856990284459.98,1.3998151543348663,720.306702541861,3.456201574629034e+16,12708733.686885668,3591550.208495166,3.2715628932619976e+16,52227391.836776584,40026673.99417661,2.261772993195697e+16,397651260035049.4,4579210184042457.0,1.1283234764291942e+16,1.0422849832459302e+16,150700094.91713777,1.613831619325039e-07,1.2368235239761716e-07,316323721405095.2,43305356463461.18,8500472128052.82,9435.613877544698,201807548527222.06,8486785952740.9375,3129.018904341099,8.247750700269027e-08,7.292372406213041e-08,1007409.9475715196,8.464518406270645e-06,2.3921527297956596e-06,13229150027.567995,438854496731692.06,11685553140120.227,23028.628626580725,18554.51651830835,0.02638834294249005,5.748211898951992e-11,4.405351150619731e-11,0.0005519842760125708
407,0.46,76275257719.99997,58453093929.999954,134.48832425296965,80.28976989003303,53212511.04573673,47048497.75980886,0.08355522636442661,0.06648704174693554,5491926.589344376,19433187.497379497,0.0007083868510898678,0.008701629953637638,127738.80922374966,416217.53148305276,83866.09809997205,2.6289492013405165e-05,0.00027728404218835853,1.1429116626174538e-05,743213.839300552,922409.657306168,0.0012932626535915826,0.0019485772095055487,65191.113313920425,7.736402970301838e-05,0.027366541429224896,97.02344189539998,1.686775619325038e-07,1.2927245239761706e-07,0.016638137818253823,2.5759507054959867e-11,2.277563931657716e-11,0.031016098240882434,3.891414448764834e-12,1.3769802793336051e-11,0.0015177136763200659,3.08661053882163e-13,1.0057059653720968e-12,2.0264670719222194e-13,0.00015160010951329508,2.5599793333260605e-13,3.1772079275021555e-13,4.812906126970407e-05,5.680326936577597e-14,5.583705620103936e-16,1.0190271643377168e-07,3.482803117485759e-09,2.815042727489451e-08,1.5772541654753263e-09,2.302708086293263e-11,2.120702065891666e-11,36817693609199.984,64006.20313596097,49053.602716778296,1.6446064852399988e+16,28591087.363413606,21912010.710047703,243015617324074.16,376228.4890463872,332643.4731510182,108.65245564621924,78033096919.15668,34.641849347199916,9.789985787856235,71.73990259957205,450376304.7716443,0.5315410229179711,31.517802146512615,508016497818988.4,225530.9598008497,63736.365515171325,0.08938685099272865,1.8733139967758976e-10,1.5093899110131062e-10,2.8800592988519976e+16,50072199.7331562,38374927.67162894,39631170284459.98,1.4340831543348662,759.8947025418611,3.538160574629034e+16,13233113.686885668,3739740.208495166,3.3366068932619976e+16,54479991.836776584,41752973.99417661,2.313453993195697e+16,418680260035049.4,4605147184042457.0,1.1601784764291942e+16,1.0661009832459302e+16,150700097.02343777,1.686775619325039e-07,1.2927245239761716e-07,333385721405095.2,46229356463461.18,9144022128052.82,10377.2638775447,213744548527222.06,9129795952740.938,3130.300304341099,8.542110700269028e-08,7.552632406213042e-08,1007410.7725415196,8.465046226270646e-06,2.3923018897956595e-06,13750090027.567995,454724496731692.06,12450973140120.227,25089.928626580728,20215.416518308353,0.027410242942490053,6.102121898951992e-11,4.676571150619731e-11,0.0005535623760125709
408,0.47,77930257719.99997,59721293929.99995,140.43182425296962,83.83776989003302,55628311.045736715,49184497.75980885,0.08931292636442659,0.07106854174693551,5700116.589344375,20169877.497379493,0.0007477438510898677,0.009185079953637636,135292.50922374963,440830.53148305265,88825.49809997203,2.8470292013405156e-05,0.0003002860421883584,1.2377196626174534e-05,800525.8393005518,993539.6573061676,0.001424362653591582,0.002146107209505548,71009.1133139204,8.611752970301833e-05,0.02840604142922489,99.12954189539997,1.7613346193250377e-07,1.3498635239761703e-07,0.01739363781825382,2.7534707054959858e-11,2.4345239316577152e-11,0.03219219824088243,4.107644448764833e-12,1.4534952793336047e-11,0.0016074786763200656,3.342670538821629e-13,1.0891399653720964e-12,2.1945870719222187e-13,0.00016329110951329503,2.8194993333260595e-13,3.499297927502154e-13,5.242456126970405e-05,6.323056936577594e-14,5.795585620103935e-16,1.0190277552377169e-07,3.723303117485758e-09,2.98667272748945e-08,1.7081341654753257e-09,2.536828086293262e-11,2.3636620658916646e-11,37616853609199.984,66835.30313596096,51221.70271677829,1.6803054852399986e+16,29854887.3634136,22880500.7100477,254049617324074.1,402154.4890463871,355566.4731510181,111.02645564621923,80991696919.15666,36.566649347199906,10.333955787856233,73.30740259957204,490571304.7716441,0.5916840229179708,32.20645214651261,527278497818988.3,238062.95980084964,67277.8655151713,0.09627995099272862,2.0632139967758966e-10,1.6623999110131054e-10,2.9425822988519972e+16,52285599.73315619,40071127.67162893,40404490284459.98,1.468375154334866,800.6807025418609,3.620208574629034e+16,13766903.686885666,3890590.208495165,3.4015738932619972e+16,56779891.83677658,43515473.994176604,2.3650899931956964e+16,440277260035049.25,4630361184042457.0,1.192060476429194e+16,1.08989598324593e+16,150700099.12953776,1.7613346193250388e-07,1.3498635239761714e-07,350935721405095.1,49272656463461.164,9819582128052.816,11388.063877544695,226068548527222.0,9804815952740.934,3131.585104341099,8.844000700269027e-08,7.819552406213041e-08,1007411.5939215196,8.465580596270645e-06,2.3924529097956593e-06,14278210027.567993,470768496731692.0,13246153140120.223,27280.628626580718,21980.516518308345,0.028448842942490046,6.46981189895199e-11,4.9583511506197295e-11,0.0005550962760125708
