f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
8.996417714031464e-07,5.48643540717948e-16,308419.843968042,0.000253823270965,0.01038976906962,0.0013831664896212,0.025362819609149,0.577944006935387,1.1729924106585303,4.334008938466933,0.0044660375462898,0.0018771649672443,0.013115763876948,0.0030875806334228,0.0072055691541828,0.0057754367759569,1907279895.447833,0.0112456952834177,109453384485239.95,0.00010009160177,0.2282566201580777,0.0746089078707803,0.0027928979219159,0.009813986345273,0.0034041759567086,0.0097239127754971,0.0031447017692236,0.0216397589417404,0.0236142318380727,0.0084532740650109,0.0029807692479437,8.442607506444723,0.0093191524907973,4.9505227247779074e-14,3.49534571025558,1330382225.401718,0.5966177254853532,0.5293828749362803,Bayesian_Opt 0
8.455281137492917e-07,7.252484191213896e-16,340286.084146366,0.0002975396263691,0.0121353265797271,0.0017516217084797,0.0302280527505431,0.6847084865215137,1.065499373904774,5.204422621182688,0.0048400831167734,0.0020100871730323,0.0112450215574071,0.0024028503268768,0.0073104557453526,0.003952680961369,2029703362.3149028,0.0117210118964259,106859964534241.28,0.0001042371451498,0.1970111443195546,0.0739091742628282,0.002820050147127,0.0079338850955956,0.0032334803516893,0.0132277780189971,0.0027353812485559,0.0223172888899159,0.0182165202215068,0.007618803742295,0.0038962397915168,7.955410089092346,0.007606842012186,3.669158639799641e-14,3.503190204994348,1294235089.9805925,0.5884801799768699,1.8559844476409704,Bayesian_Opt 1
1.1062924011498928e-06,5.54946546772552e-16,298771.7397342542,0.000253643979464,0.0101868439550477,0.0016304817493322,0.0251848322054982,0.5698974147769565,1.0784604242481075,4.342005436625175,0.0043245100552796,0.0015236396992749,0.0111641836145361,0.0025568759515479,0.0097385165594177,0.0043114330737308,1962687793.85855,0.0100956491509319,128026009140947.44,0.0001060317776407,0.1774426388734685,0.0735635900573051,0.0031276805305948,0.0108473283698635,0.0026667004317214,0.0091183309058765,0.0023634270714352,0.0263810935249872,0.022813030469918,0.0084658080702121,0.0030261531730564,12.16006882636236,0.0066619197199879,4.2460249167438853e-14,3.5004402976020965,1274735192.3463774,0.6442462417004137,0.3803062598541782,Bayesian_Opt 2
9.468973287742102e-07,5.049260078764263e-16,312966.0538296622,0.0003123678643038,0.009588417751696,0.0012941622510525,0.0292920655183213,0.5585957121894332,1.1279072668962948,4.2293357304514565,0.0050034124659925,0.0017502436089382,0.0124813544159483,0.0027994629939415,0.0091668548655564,0.00400262204271,1447512947.8677,0.010133880796189,133503861357820.2,0.0001161053675803,0.2532321753922175,0.0594384533207085,0.0040538393676719,0.0108315057717678,0.0025956158753976,0.0102365808408551,0.0025912479522554,0.022116224818818,0.017871510837944,0.0110479020707878,0.0033997620822389,11.309286275544402,0.0072057503640862,5.22870622290332e-14,3.52127900083312,1799447087.737985,0.7178494612247657,0.4905725720723609,Bayesian_Opt 3
1.1006427126356512e-06,7.225620345283123e-16,303136.6386947551,0.000324486928012,0.0097716508547523,0.0015299329558868,0.0354833469306797,0.5109234374014952,1.0397134544740116,4.918250324918319,0.0042922608109125,0.0020140562691366,0.0138655098453138,0.0021522589999912,0.0084712420167494,0.0053071232828717,1443147965.2036242,0.0098621457905012,159259120134538.16,0.0001171913689512,0.1687187073832255,0.071722837664302,0.0041970555359249,0.0103641390910414,0.0030879042030134,0.0135016174956754,0.0035326580309164,0.0226972838494631,0.0214120512195561,0.0078130534100142,0.0034034017975812,8.48060678343915,0.0096792208344857,4.071235754877518e-14,5.321994737985124,1319683591.0770211,0.5587464744144077,11.02498602186609,Bayesian_Opt 4
1.0946375387746922e-06,5.33747175538629e-16,418243.5070805028,0.0002066009600541,0.0131435610257425,0.0012913093225864,0.0232978081128253,0.730869098094153,1.3937169076337808,6.394649172564754,0.0061741756738564,0.0017580458228355,0.0116246634424058,0.0031794127566088,0.0075821999954077,0.0044562577633126,2183345879.826064,0.010395883765114,132324456768327.5,0.0001172240289891,0.2403049246062622,0.0820104364692279,0.0029449778855445,0.0087752225906213,0.0030909388071205,0.011065262140889,0.0031518623467801,0.0200418221328454,0.0185810844670611,0.011437101635974,0.003786209140399,11.067698154957734,0.0063129823811303,5.2528424492494766e-14,3.9211616521897135,1404344261.0424929,0.6299053613914437,7.712995795710697,Bayesian_Opt 5
8.109366982565212e-07,5.619987902924023e-16,346846.7991440926,0.0002595907643103,0.0100886624131399,0.0013483731538866,0.0311056907555569,0.648563820439138,0.92885244880812,4.842758092920975,0.0052196985344682,0.0020894241780459,0.0130035025233243,0.002835070330513,0.0106615484442775,0.005047936369752,1800040676.1567154,0.0136873043655073,116446517081971.38,0.0001069996357294,0.1726560647772028,0.0629280294733374,0.0038878649189877,0.0093504755083852,0.0037849126960717,0.0141307288936423,0.0032936599294046,0.0254314451901825,0.0218772629658815,0.0101107992957417,0.0031471267639323,10.654930446596454,0.0091884906510701,3.694435567834292e-14,4.452260170708584,1335838704.3664784,0.7439693821958394,1.9603539506654528,Bayesian_Opt 6
1.1116347394892695e-06,5.574481149040741e-16,433895.99790134537,0.0002067766336461,0.01053213714846,0.001666801178781,0.0350121426912688,0.705185149692265,1.0596025662506048,6.075624156654129,0.0051840915514633,0.0014753164816345,0.0150613557990639,0.002456960084398,0.0072231712787094,0.005755635695163,1598441005.3947985,0.0127538499816458,153226744665294.56,0.0001103636880217,0.2554730977842869,0.0721853828892165,0.0036028647392805,0.0111050305400487,0.0025313932464412,0.0123517789531876,0.0030054195782405,0.0208748499594114,0.0175597259688696,0.0092400238503288,0.0040547356778642,10.01778167009548,0.0064054201467519,3.579020141235294e-14,4.372793223307125,1380553720.974291,0.6956596209392593,1.1243227473316433,Bayesian_Opt 7
8.209488415124365e-07,6.11231546499512e-16,360355.2750355275,0.000274909890641,0.0135516896581531,0.0017677428721082,0.0333376622513966,0.6486260268530767,1.0265446803638338,5.387771022205831,0.0042166144346218,0.0014913895895104,0.0115030249852324,0.002416955421027,0.0086902804845316,0.0043805575087138,1486339465.2872803,0.0117970430480276,103294887250228.08,0.0001134575364772,0.180474949399103,0.0675464620564011,0.0030453430796762,0.0076707215614805,0.0033418243604566,0.0091870762966846,0.00247467360525,0.0219843539212264,0.0163047181756146,0.0110754659080896,0.003011039599997,12.18280445312936,0.0080496695730309,4.502521581324529e-14,3.697527367720408,1545825415.8501303,0.6027044292010174,0.2929046131685814,Bayesian_Opt 8
8.288197227877717e-07,6.12077797988597e-16,359953.804290402,0.0002763861302918,0.0133944064681591,0.0017396837777386,0.0337389141805695,0.644351336838771,1.0181363552778702,5.399666532825981,0.0042724171970066,0.0014737300191766,0.0115355734042133,0.0023962966737865,0.0086903218193309,0.0043464892905781,1501852095.088087,0.0117449937183469,101188696600775.88,0.0001140850853596,0.1823325652648663,0.0672420669200082,0.0030186008762072,0.0075150249378136,0.003362613438105,0.009299009189931,0.002516068587761,0.0219826514156365,0.0166315460591358,0.0108748772676741,0.0030264973237145,12.316700167142054,0.0080386413462989,4.5059666942463776e-14,3.650711674661237,1548481381.9294498,0.6047451387081488,0.2454591432290275,Bayesian_Opt 9
