f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
0.000172095038277,1.5038752207052192e-10,8124168.362429835,0.400084100973646,1.911770116489423,56326634415.97331,2.757524776530881,9.195080633266793,12.073584195880567,2.5039238067723546,1.0607151070093874,0.0981412653219615,0.8583099072121735,1.0635675977686565,0.8017173570698999,0.9044995764626342,69099312513.3205,3.070891863198735,212195012.6822379,0.9255777268486206,120.44681086198776,0.8800589557709358,1.272994473512265,0.9398525990681248,0.967260052473008,1.2045947755862036,0.8131059596789696,1.5209606211971205,4.157343993247839,1.469429523063649,1.0569825834151043,130.93481441070736,0.6085966666337235,1.411382414379806,155.8273831778132,109737124889.09917,1.2651008464187068,10.110169175992093,Bayesian_Opt 2
0.0001721127310337,1.5012756829217412e-10,8148465.714983004,0.3971189475837973,1.8860354599041729,56674914330.8101,2.7149981850260314,9.140662224426851,11.824696804470872,2.5038639652490864,1.056609866578741,0.098117165085025,0.8539546382643086,1.0716560119298564,0.8118983317393397,0.9047182495469592,67782302278.58664,3.13333681587147,210903944.40457752,0.9222339853664816,119.85064802456944,0.8780579705776327,1.265169512968768,0.9531559493662158,0.9568715377354124,1.2007848701139918,0.8106681330211019,1.5528414001198394,4.108049157557008,1.4775079238717457,1.0569886721696609,132.55680259629236,0.6055899278213361,1.4132058242730736,156.00620359647598,108734757232.80965,1.2503858426900876,10.139873328205638,Bayesian_Opt 3
0.0001711471610814,1.5086228773831688e-10,8078498.045568965,0.3968349735852628,1.882250383943492,55604658741.14391,2.7973023688823453,9.236884045840858,12.347793373212088,2.5068482280071525,1.0789688659711405,0.098125833272014,0.8474750771862036,1.0723267594879573,0.7992066572188711,0.903425018747492,68612886791.14935,3.0975826977041168,216780749.3157448,0.9287067534367354,118.5948033432258,0.8791348176255304,1.261338509689934,0.9288043252131752,0.9593866751760708,1.2083590808210372,0.8141246158290405,1.5214166191313714,4.1398083033032025,1.4758914166775212,1.0573561362625028,133.01879290541214,0.6070875406289223,1.410254714027844,155.2950951398739,108892951198.13403,1.2905687849280447,9.961972594155574,Bayesian_Opt 4
0.000171579625939,1.5048056402114922e-10,8147826.059991521,0.394442632514006,1.9016119330297143,54877695030.12565,2.797705411293337,9.248131064178487,12.455631115123555,2.5192835115512264,1.0983713527614083,0.0981528352118979,0.8398881284130032,1.0631264757670615,0.8176448469055838,0.9027124152662058,68153501805.173386,3.041573276744388,221397557.1538095,0.9312141502850464,120.83578264523648,0.8790415882397861,1.2810300738860645,0.9138963877659676,0.9456323912344028,1.2057118023662143,0.8173495999853341,1.5565323980255543,4.139842827389558,1.492011907514471,1.0569676839437794,133.89585738748968,0.6044941065044215,1.4117289771866752,154.23327349052377,108691732817.71034,1.29815989573582,9.926007014456417,Bayesian_Opt 5
0.0001729477127685,1.5084899628324594e-10,8152895.400499728,0.3961423317598188,1.932729147570156,55716405096.88152,2.7983720009602524,9.18729142186618,12.765656577751573,2.5128598203968564,1.1099351098583177,0.098129237280188,0.8379947960921056,1.0684892409862408,0.8021406581539371,0.9039171591236986,67007006923.38228,3.0359219961406376,220669121.1266013,0.935912004335878,120.04550781117196,0.8781081061961344,1.289609032277591,0.9228582647889352,0.9303430705046404,1.2202657598785862,0.8180091318006724,1.5774682510865918,4.187324930374652,1.494473942861845,1.0565559445610195,134.3626839493338,0.5997883328095136,1.4124381367711398,153.9592302611363,109257639909.71413,1.3133490020758658,9.92654842995404,Bayesian_Opt 6
0.0001705115747087,1.500360381430648e-10,8125135.495495185,0.3903345894609994,1.9063072365152507,54012690222.915634,2.78890742193668,9.24842284811075,12.225651030994843,2.5074662517740074,1.0946251037906864,0.0981595008075644,0.8503244375856012,1.0565300102985935,0.8099584668435256,0.9045172601322632,67791552134.73331,3.097614212139101,224986590.5014127,0.9278252698018844,120.7972827956187,0.8782711836002676,1.2998878048593083,0.9035786347048363,0.9506620447263078,1.19285226230432,0.8221398457710125,1.5450916376801245,4.111845119560795,1.503410802291624,1.0574750487342857,132.18224989782175,0.5978016784939583,1.4123470295297864,152.8609498339197,109354352783.9489,1.3099262670897776,10.07462832529034,Bayesian_Opt 7
0.0001704997351549,1.5079791677681508e-10,8182029.691760815,0.3941445955300921,1.8691261014256333,54998744286.14083,2.7676119766339,9.212735040692516,12.352684987093197,2.511423237486535,1.0830569936765406,0.0981472777309168,0.8270965844919196,1.0545245061936828,0.8311428778346281,0.9011560944833422,69282575794.99634,3.061558697849581,215913373.4469348,0.9321080930464168,121.01409784757128,0.8795633206501456,1.2645574267001296,0.9000147085244623,0.9477786411100412,1.2147272439854324,0.8158373385536825,1.5785364024510944,4.16758125628503,1.509389948323858,1.0570284800722136,132.39291179215536,0.6061556822285912,1.4099415499888184,152.66588320360026,107450603695.27625,1.2889960464300618,9.948647922498996,Bayesian_Opt 8
0.0001727640446333,1.5082005662509448e-10,8209141.932953594,0.3931258630573508,1.932350680621553,55050654808.01494,2.7714618767219625,9.239215368270228,12.194559978192244,2.527683449726402,1.1127661464836,0.0981645331463026,0.8317187147525236,1.0607169746638394,0.8212034034909628,0.9036369453932904,68907909544.4272,2.9757923396704804,220225755.3780986,0.92870255822186,119.64349883715606,0.8772069876647872,1.2602859108417357,0.8986461698232852,0.9509354391183606,1.220581531303769,0.8123894852863912,1.5393728422289903,4.106028020975599,1.4979543667880115,1.0567986587400386,135.26006023187057,0.6049181715251627,1.4098079236515084,152.675402280517,107585056896.16766,1.275431474517667,9.99884772741141,Bayesian_Opt 9
0.0001724039381168,1.4988463026710164e-10,8093839.957884192,0.3910914050127047,1.9389259656102225,54898651472.60558,2.8025772346619826,9.292511435365414,12.685972193709183,2.517256862034729,1.0861861073714385,0.0981737787983786,0.836814824891776,1.052547424408587,0.8288022762586075,0.9037881484058968,67257071689.48165,3.002841753153236,225168219.85976943,0.9365380895310028,119.10319285237595,0.8775836713649388,1.3029964696991323,0.9250017760368664,0.9328997463490936,1.2232424758016085,0.8177155691960929,1.5447464706987193,4.118743451509435,1.505071649321278,1.057270367559412,135.40777146504627,0.6112929048661908,1.4122170899420206,154.59723642138042,109935426772.0882,1.268765839590705,9.94350740326092,Bayesian_Opt 10
0.0001722089426528,1.4992585775549435e-10,8112469.89764358,0.3945998026268441,1.9423717271341987,55361888146.51182,2.769832420620837,9.262965086299475,12.782767142738605,2.52179277859694,1.1172854667949397,0.0981346970447107,0.8430704690405791,1.05648219578604,0.8279221384890998,0.901101198448234,66744963579.94564,3.044141517800679,222532207.8499973,0.9257853146173386,122.62074394469047,0.8801143427594432,1.2856965879476856,0.9109045078151612,0.9503206120004823,1.2091520803373312,0.8228798212237701,1.532352747330225,4.109708384193308,1.4721627644419402,1.0565034894263,132.1867716953426,0.6078542611519364,1.413080154683079,155.51378094558436,107732946798.13556,1.314021690747638,9.900847816346374,Bayesian_Opt 11
