f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
1.0447632603691476e-06,7.382783071673439e-16,418095.46333364927,0.0002571696722782,0.0130593612105514,0.0011636889580805,0.0454111934226036,0.8749291354674339,1.6233077988960865,7.0309185129454015,0.0040392689834901,0.0017174712400259,0.0097546145729016,0.0029260070438493,0.0097979929975539,0.0039603592519395,2050311332.7960413,0.0149468824072177,145289547051048.22,0.0001227693959029,0.1732147093687909,0.0589019830341784,0.0042036107173339,0.0097998980482638,0.003078864586706,0.0127867519715976,0.0042844064745476,0.0157600038586003,0.0138507750401404,0.0102819042931171,0.0030730579215078,9.453075783493118,0.0090246713942472,4.2162267090229976e-14,5.0023505589821085,1737064316.0658252,0.6203017693203318,0.4871723627778993,Bayesian_Opt 12
9.272876430250255e-07,7.364230547035085e-16,441705.2691712508,0.0002438390874507,0.0133100834700812,0.001385560620621,0.050359951059378,0.7243763090599613,1.5060112388676956,8.037340826813626,0.004732356837451,0.0015515983503708,0.011700015005228,0.0030455451751173,0.0063306617729196,0.0055832523524856,1633444653.5920231,0.0165209375502942,136719130629339.5,0.0001296675640749,0.2201151264678296,0.0548283812313238,0.0033415909613524,0.0124665038688509,0.002135412625634,0.0120852874652677,0.0035844032030038,0.0157209618534898,0.015045387441825,0.0080018283590831,0.0032268970857829,10.414094828206776,0.0081765162607301,5.5769540833793097e-14,6.250870520080617,1331822317.1204374,0.5862520625584318,0.7009250433027996,Bayesian_Opt 13
9.042975218064672e-07,6.90653172370405e-16,443801.2977939977,0.000281614608098,0.0135676650591464,0.0010227249913858,0.0391774495844489,0.8154144161979101,1.6653760750034703,8.007396257928498,0.00467535983602,0.0013172543836658,0.0130572443602492,0.0027135024810975,0.0073709403972978,0.0057343961099374,1483092395.373368,0.0162202715212005,131640292625859.16,0.000139299604839,0.2638959992282713,0.0526895224075351,0.0028430068178747,0.0097447170326346,0.00240770887297,0.0143988524070868,0.0031687924434538,0.0137899039855615,0.01411929995525,0.0087325031845986,0.0025729318787736,11.151762888712453,0.0077627135346931,3.6313250785375636e-14,5.6084352876874535,1390682621.317829,0.6912888569103907,1.0595789367712551,Bayesian_Opt 14
8.093964528480503e-07,8.360636900808658e-16,417315.9631787209,0.0002602505026342,0.0116788497156559,0.0015046020105858,0.0528516878385386,1.025049782408045,1.632098698130351,6.62980022424915,0.003580384365353,0.0012713767903726,0.0123147020658668,0.0032110088233635,0.0065392552010863,0.0040486399186342,1948530325.8297613,0.0166150563093389,116777849052802.2,0.0001238329438497,0.1996248026506386,0.0616832513817997,0.0041933915192869,0.008305259185861,0.0023210718984805,0.0107457413991455,0.0036333662250879,0.0150576052687432,0.0188801612304518,0.0104350040127998,0.0028187429224492,9.003836412416772,0.0104741024978511,5.5926091551021846e-14,6.597313434045445,1762345212.4096591,0.7514584199995211,0.915541156390511,Bayesian_Opt 15
1.218455527072036e-06,6.384946930133889e-16,406784.20881907234,0.0003298238595268,0.0106803530497347,0.0014797526408927,0.0528145139276919,0.7050985786803258,1.5052683049249618,7.026723877286031,0.0036504406699546,0.0016407885747358,0.0130614989740763,0.0036814406100207,0.0080010869603903,0.0048612264870205,2091765061.139008,0.0131905569147536,131594979651857.05,0.0001308067438121,0.1810246637549338,0.0579827647415565,0.0032845474104131,0.0105947097724885,0.0025261445034952,0.0155637455106209,0.0030742901677891,0.0194210485193423,0.0144281168575725,0.0106092560019175,0.002919324978456,9.017762766491758,0.0091365314775095,3.802972533528926e-14,4.341626619806612,1249437445.8498006,0.7122046620136012,0.575038599929714,Bayesian_Opt 16
8.578226578970216e-07,7.75672775485973e-16,413468.9563623024,0.0003534740881524,0.0100415050583249,0.001525899415264,0.038316348532961,0.7196379372818928,1.527951492113754,5.284832682021717,0.0035517557062637,0.0011541510160259,0.0102097391406302,0.0025937878142474,0.0095914290000397,0.0060194151750257,2320162116.7273164,0.0151387316048804,148047227229333.56,0.0001130349269048,0.252104052711978,0.0663928810229219,0.0029999662499163,0.01136132093586,0.002158997054087,0.0157825528276116,0.0037360777736026,0.0201133026515407,0.0166841366272444,0.011148968815748,0.002637868076009,9.932129689895252,0.010971560495986,5.5243318645604247e-14,6.155728866990271,1255846874.5959685,0.5229332556239787,5.102968646559649,Bayesian_Opt 17
1.0754968816675796e-06,8.73938028904323e-16,335115.4277607325,0.0002318031902298,0.0115582120783082,0.001525087320072,0.0389138777675136,0.8061703778175829,1.4037587657339077,6.980799601001753,0.0034022451992788,0.0016412099371269,0.0094436936627528,0.0039130012441526,0.0067697170526329,0.0039687655586075,1860407388.3265488,0.0126757546418398,142770352255665.44,0.0001320319282454,0.2455424616783788,0.0679619545716986,0.0029399236514874,0.0115951259678373,0.003185637343711,0.0162306126902474,0.0030676520526661,0.0151699474739253,0.016558845928905,0.0100332501961881,0.0030838534469231,10.059920706492171,0.0098515796438191,4.9843857196414916e-14,5.473989844613388,1686229433.4712298,0.6063104401506104,0.4707811166793598,Bayesian_Opt 18
1.059623164714966e-06,6.784323326452324e-16,327673.9369393438,0.0003179258471813,0.0120513551054517,0.0010920210456382,0.0430626383218559,0.757666633061714,1.135187598107304,7.226014992389556,0.00508542985147,0.0017792053541571,0.0131562192929585,0.0027809784602057,0.0070623783196436,0.0047676242465292,2178658622.755288,0.0139573056776527,157290818032234.53,0.0001320242767865,0.1979568860377404,0.0628943684746193,0.003240547405138,0.0112973661981915,0.0032137678269029,0.0140581770038488,0.0040980754599755,0.0212380414932954,0.0166218465531433,0.0108798065959557,0.0034838565548106,9.855400500589267,0.0077729229352545,5.4685535579676464e-14,5.655382494643943,1223886362.9656737,0.7458039623303621,0.250508283164362,Bayesian_Opt 19
1.1733458998431923e-06,6.541202695262612e-16,366104.3955166297,0.0002896944600764,0.0128509906733803,0.0014353741097677,0.0404477650355387,0.7366171364462379,1.661468228498313,6.648284402837087,0.0034919450752464,0.0012932645744685,0.0107831173004678,0.0037052698985664,0.0071918113228336,0.0057602628525761,1464782500.1023402,0.0111710666187626,163532188600948.0,0.0001066743637022,0.1810165573173901,0.065572803547937,0.0028648544221327,0.0103092062269423,0.0022513452613309,0.0126900948849682,0.003065018937875,0.013675661347865,0.0147931522056567,0.0092104251993404,0.0032095041326717,9.873879635047146,0.0104000458024588,4.797485199522737e-14,5.849867505056407,1626370529.905932,0.7686622536292221,2.750748895020698,Bayesian_Opt 20
9.322011652777009e-07,6.788376505885777e-16,361061.1892251388,0.0002812075296112,0.0102314022429951,0.0013361392288936,0.036956176805671,1.1016673649288218,1.4269138732822564,7.714546437172553,0.0041103487502063,0.001261636786141,0.0142721557806679,0.003607960659733,0.0077995561292247,0.004298469000211,2105472241.812476,0.0116926297069017,129228094390210.14,0.0001038193043449,0.1732644888730817,0.0475154651483638,0.0028692907612631,0.0094626610969042,0.0024063697263592,0.0114913398863945,0.0044523115526249,0.0190989308239921,0.0182953776372405,0.011021106864212,0.0037006299873261,9.145357780308997,0.0083385862286241,5.1801221788864444e-14,4.35898721816476,1746759314.659823,0.6707499705115296,4.228331100731379,Bayesian_Opt 21
1.100084688327238e-06,7.0881819244151255e-16,441804.3239649394,0.0002629978416565,0.0095524849977623,0.0011938361794823,0.0406293635170217,0.8449963449139404,1.217355781440002,5.199396871173697,0.0034593389088088,0.0012627471659117,0.0109999363826782,0.0028234805719944,0.0064878021400556,0.0039423455851494,1571835115.2351692,0.0122839008297999,119994362282182.0,0.0001531391283984,0.2483035921013319,0.0693014193000127,0.0037674831324927,0.0125864483842341,0.0023279686740091,0.0131147326154678,0.004517857681626,0.0176432938844916,0.0137482544123381,0.0079712572347486,0.0038085793589565,9.633310880992369,0.00781274044983,3.563965390140724e-14,4.286005577999269,1261448349.4679372,0.5481707526763804,0.6399934677483046,Bayesian_Opt 22
1.2081611831944418e-06,8.64129153679068e-16,371494.3494430084,0.000297332088581,0.0120131425430881,0.001589359407052,0.0400401718593366,0.7319849802236522,1.1738349342005137,7.418615162918308,0.0047971983337369,0.0017894427230788,0.0114861740434547,0.0033174188278843,0.00746216895338,0.0052848481102945,1867395807.1344795,0.0118538604720366,108950566051803.3,0.0001381661210766,0.2246367313942908,0.051975389590797,0.0039298809493718,0.0097195095637255,0.0030443332514826,0.0155524972889442,0.0030307843681718,0.0163285880497701,0.0185851817440342,0.0102808562389196,0.0035391048317171,12.203014834231237,0.010356945399515,4.1423463536072034e-14,5.608479787183035,1364412057.6108742,0.5215948796498461,0.2938365371346396,Bayesian_Opt 23
