f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
1.3438261354609856e-06,8.350176704914796e-16,317951.2551635358,0.0004587952600704,0.0121450443126645,0.0008911708012256,0.0442984334172089,1.041181852399291,0.8496955726698615,6.536897629703417,0.0037824745940895,0.0008124453811051,0.013930993290085,0.0041052155398132,0.0083445761180681,0.0038053782573093,2341838569.099404,0.0087519177445688,127478137685920.16,0.0001040409843965,0.2088003605922475,0.0380893872007179,0.0042322573067611,0.0098972313016876,0.0030403137197379,0.0369678996308985,0.0050639259457112,0.0179607284851924,0.0167970168101212,0.0067681999770327,0.00474782373685,12.132461348505508,0.0125557695502008,3.3353627222603403e-14,4.561686927064617,905053188.4394926,0.5684040911072051,4.129456832500991,Bayesian_Opt 15
1.7073201899094116e-06,7.840946742003774e-16,393075.1977926544,0.0003401905978394,0.0136555636738819,0.001023309848345,0.0315019283829102,0.749109910771372,0.7037087286443606,6.399259910702674,0.0043679015212911,0.0007245547318882,0.0151897457945515,0.0030357246313865,0.0089591842499827,0.0041103408943891,2156676099.0241737,0.0112062547612875,110365479600268.08,0.000106686062813,0.1691265075083535,0.038244967798033,0.0048566982442451,0.0087930380816024,0.0024416290991445,0.0385868889943424,0.0056639900464671,0.0140466983712528,0.0165690627432031,0.0070158565622373,0.0039021414372472,11.313228933291924,0.0098109754659268,4.6846059211620426e-14,4.5867937277770565,1403603800.3763134,0.4768926774470481,2.958118977514512,Bayesian_Opt 16
1.3500139823065333e-06,7.951034761851104e-16,412155.3013699236,0.0003384212166538,0.010137285116479,0.0008734972775964,0.0382677518295756,0.7200277248455588,0.7115711372925855,6.382368185703464,0.0047263090713881,0.0006282637074372,0.0120521179362901,0.0030556146405174,0.0122601083615085,0.003757395200402,1901316571.8706825,0.0092482403073348,143269728671931.97,0.0001305187674467,0.1606725996856753,0.0437593696375009,0.0048110866354791,0.0096336059396939,0.0024763421634683,0.0422012192238308,0.0045567387337316,0.0126335209599782,0.0156816127264817,0.0067523272597846,0.0039018383302311,11.080619578330936,0.0113396016428188,3.198157774583556e-14,5.448672619300346,1271756714.545188,0.5117514846675585,13.654438351157893,Bayesian_Opt 17
1.6348113942660514e-06,8.1585381225767025e-16,449514.35160571424,0.0004572401663663,0.0117419427359406,0.0011115057985039,0.0376637691601141,0.9596565319223817,0.9099816243925122,7.06748186989552,0.0049496611017386,0.0006047904599727,0.0126685713415589,0.0041846866650617,0.0086249157767674,0.0045444690438395,2651414572.223852,0.0128621344413554,115509728118053.84,0.0001066038467585,0.1844516358765842,0.0499305307069588,0.0041963474014133,0.0092710020325502,0.0035238243151794,0.0405729330335201,0.0042764570514833,0.0120213557047031,0.0194951802765335,0.0063050105669457,0.0042956233274003,11.86197487287998,0.0087664305986414,4.789996069131765e-14,4.710922835451747,1146823489.8678946,0.4241100691486641,16.695703329929554,Bayesian_Opt 18
1.927491194704505e-06,9.90454706573571e-16,480116.9586428314,0.0003423068818364,0.0104068201360129,0.0009153943431647,0.0426739785377053,1.0681535272170333,0.9433761147193098,8.88887253000505,0.0045323560988881,0.0006344167864246,0.0117690709913961,0.0033112103324391,0.0116098614485559,0.0050597641624385,2557088178.847689,0.0131557690454696,136800004451097.4,8.866475238444715e-05,0.1407623195754125,0.0367231456236113,0.005353177137517,0.012167312755732,0.0033744492577368,0.0361941935888029,0.0046312909443241,0.0135795314741454,0.0145022179440483,0.0086522012598225,0.0040647593912199,10.445954732091176,0.0108437045818538,3.625016718451364e-14,6.0782832638963855,1420137178.9143753,0.6445707108419535,4.677632856466863,Bayesian_Opt 19
1.968375656961112e-06,1.1197196584460072e-15,311040.8162067422,0.0003927071769463,0.009918303404533,0.0007888413536399,0.0354751323597214,1.0874120497383002,0.6526352131461223,9.265101671824434,0.0040669808036663,0.0009238822944081,0.0136378765689755,0.0041062786338656,0.010445358485693,0.0045953980408971,2739556455.094369,0.0114862659178786,146187208283551.03,9.255763022699071e-05,0.1547499874804629,0.051102528067584,0.0057492062311756,0.0117966154036728,0.0028027120896784,0.0301035709552876,0.0055604603516573,0.0180809653297552,0.0164954240763337,0.0080814004094946,0.0043144540906391,8.315180572312372,0.0103171421441197,3.8397826803730415e-14,5.74777630214636,993716845.7987146,0.5372321604278553,4.933406425474363,Bayesian_Opt 20
1.831376344894032e-06,8.60959545468831e-16,338212.25062415074,0.0003248796336888,0.0118988561208283,0.0008296994415163,0.0413915322906061,0.955060281399075,0.905344835831654,8.234204935756768,0.0057899878604768,0.0009240602604717,0.0150707134210395,0.0038422456836313,0.0086810203334302,0.003743496763997,2134385691.704517,0.0124405437800416,98361415702705.48,0.000104939357087,0.2128738076450967,0.0369344124095448,0.005571479830336,0.0109728911009199,0.0026437520508062,0.0323449517202918,0.0051792280146203,0.0167642893495741,0.0220411974336082,0.0059038666578337,0.0058093519057264,9.008504751811191,0.0098676522726409,4.5273049501949486e-14,5.77518436993102,1148426481.2441905,0.4916814153678445,6.949851277853039,Bayesian_Opt 21
1.6791584130323888e-06,8.30584892985071e-16,316647.1251678932,0.0004004171223823,0.0142153995042371,0.0007430086385218,0.0374660954989908,1.0471764276825255,0.8241519449084445,6.383027928750801,0.0058913524374026,0.0006194521211095,0.0179544402260362,0.004736673686276,0.0101599291815552,0.0048087905274059,2023824527.064752,0.0100750879454962,120342718329179.23,9.194996878992613e-05,0.158825567188475,0.0359755160536909,0.0037890370550485,0.0079973934071764,0.0025872964481381,0.0350498954989724,0.0039302208485178,0.0185022641015986,0.0187230852454421,0.0085741905901664,0.0048872710741677,11.157030483109333,0.0097418060491707,3.9014254198864135e-14,5.397274446842942,1322553423.866809,0.6401680514392677,29.72542871916396,Bayesian_Opt 22
1.323735585213553e-06,8.830641144334342e-16,348778.6767231631,0.0004286465553469,0.0114909509152266,0.0010669035867859,0.0371169089122334,0.7706953073600847,0.8104882346119109,8.413825961493437,0.005650918809289,0.0009231661368606,0.0139295213437409,0.0040670968441422,0.0116431350485853,0.0038275093617948,2446003739.930123,0.008711804649829,148391397368550.66,0.0001325516081392,0.1747628756666255,0.0367925793876171,0.0037671693844915,0.0111943150644065,0.0027329553829833,0.0305068743382657,0.0047608181503667,0.0161001126891859,0.018839453343306,0.007495481046004,0.0041049703084162,9.791010542430184,0.0091450258937468,3.8788642694947055e-14,4.768834745568833,1097142043.4311273,0.4388011633047341,1.9558808409273083,Bayesian_Opt 23
1.7039447896699794e-06,8.104514346803495e-16,331063.4577984898,0.000474481677082,0.0113415059310571,0.0007894983591794,0.0423872975546511,0.8593060435556039,0.8378290152249019,8.236316532763912,0.004231053132557,0.0006369226057524,0.0166350654314963,0.0034472329521081,0.0100934017152671,0.0048425060085891,1779661774.0720413,0.0135876196934046,108387892486358.84,9.683448240696596e-05,0.1927106770904735,0.0397005514734703,0.0049324859297316,0.0086522725523515,0.0037686624684445,0.0457976013685483,0.0056841565087034,0.0129717815593902,0.0159784652590581,0.0082508218658858,0.0039425921661398,8.799750739602393,0.0105118277379099,3.2233673646058256e-14,4.627486537028709,1230658585.571142,0.6254585019738323,2.734373226621709,Bayesian_Opt 24
