f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
1.2776433217409029e-06,8.450560487612702e-16,347330.64274422533,0.0003252708383282,0.0108056938257482,0.0009576015090998,0.0012653016804425,0.2324492502520159,1.3023181744130028,7.683163733603719,0.0047693321082351,0.0014642020448289,0.0142358543354695,3.970807408393217e-07,0.047145857610966,0.0045661535846023,2058625453.980445,0.013255300209742,110582914799859.36,1.2846212613869683e-05,0.0899926143798227,0.0861708382647844,0.004369768048354,0.0108128752563983,0.0023758806425792,0.0209878297600518,0.0051952489652089,0.0105317275094705,0.0129067652460138,0.0083099592006896,0.0044616540515679,10.880379571505967,0.009388772706452,3.822725580219103e-14,5.231198801175151,1209873567.7011464,2.623213465360408,43.06732332808732,Bayesian_Opt 0
1.2822277344270465e-06,8.289373063100952e-16,347095.5636544682,0.0003375013013229,0.0108748023324093,0.0009536705909967,0.0012879665126209,0.2369423492384859,1.3047471436024969,7.750752280067405,0.0047215627855359,0.0015142631344157,0.0145662702148003,3.900922060255372e-07,0.0475458032332498,0.004584690576674,2012440602.763643,0.0133267939277826,111560700661037.56,1.2689030336828422e-05,0.0891503852883107,0.086942041600329,0.0043806542344702,0.0109204207243799,0.0023381485096661,0.0207367222107821,0.0051947027172825,0.0104836976918072,0.0131431092286739,0.0083740257898455,0.0044593258831947,10.819826844874251,0.009075588420741,3.7649923000825897e-14,5.125005931406935,1174334640.2122903,2.59590511308396,42.9832341137054,Bayesian_Opt 1
1.2824107905218464e-06,8.289946836209119e-16,347094.77979179006,0.0003375041031298,0.0108738136559209,0.000953783395909,0.0012879936609144,0.2369423253211852,1.3049192179451028,7.751648194822426,0.0047215247759618,0.0015143729506366,0.0145643192612192,3.900537612818361e-07,0.0475478651250953,0.0045846337864651,2012167124.7053285,0.0133273377517288,111569222696288.48,1.2689062008116247e-05,0.0891376623756761,0.0869391374979152,0.0043812000425615,0.0109203944036523,0.0023380826638172,0.0207359233883854,0.0051947625304431,0.0104836469141079,0.0131429794042319,0.0083738839442406,0.0044599248015175,10.820163980856288,0.0090742775682016,3.765093460972951e-14,5.124313587304431,1174331921.012976,2.595931796895961,42.982641242818296,Bayesian_Opt 2
1.2824621110403032e-06,8.28978501091303e-16,347100.2756163693,0.0003375669618774,0.0108756397042101,0.0009537305152871,0.0012879947012111,0.2369424303059278,1.305043887852738,7.750621117370098,0.0047216205672726,0.0015145226407519,0.01456562082271,3.900452468070565e-07,0.0475441636677766,0.0045840953200562,2012189374.9561195,0.0133275682179494,111574458592949.64,1.2690135271236324e-05,0.089151492568982,0.0869442539314318,0.0043809795216016,0.0109205423089444,0.0023379988116777,0.0207369558420924,0.0051949233421921,0.0104839973044783,0.0131427396635234,0.0083738459462971,0.0044604401896199,10.819895367703213,0.0090744332633182,3.765009098409863e-14,5.124979981818908,1174219116.4340105,2.5956722610757152,42.9831340669536,Bayesian_Opt 3
1.2825191309304434e-06,8.290915627549211e-16,347103.4566707924,0.0003374861576113,0.0108737383929437,0.0009537596707778,0.0012880075756721,0.236942008073881,1.3050949750226828,7.752263732170687,0.0047214247401886,0.0015143676841808,0.0145662703429954,3.900865727769696e-07,0.0475479685927739,0.0045850331908096,2011981632.269292,0.0133276766325654,111555612857908.16,1.2687884194779316e-05,0.089140693571584,0.0869282776256482,0.0043805708989849,0.0109205162964868,0.0023382027682022,0.020734795796758,0.005195045430174,0.0104839246583761,0.0131434196328862,0.0083739069134057,0.0044597463989663,10.820058339140308,0.0090730051571543,3.7651788145688696e-14,5.1240699426950025,1174301628.8751264,2.5958373980680807,42.98745528086364,Bayesian_Opt 4
1.2823449466250103e-06,8.289427232378143e-16,347101.2969586067,0.0003375718319849,0.0108732387168782,0.0009538543262418,0.0012879738319222,0.2369420585058864,1.3047391812402576,7.751690179047558,0.0047214890683059,0.0015142538545724,0.0145633299976789,3.90008892580459e-07,0.0475505595382477,0.0045846091055552,2011760555.217498,0.0133271984937332,111563274991304.84,1.268785529872515e-05,0.089156733352954,0.0869497529154616,0.004381644483022,0.0109206029209301,0.0023381648107854,0.0207359412439098,0.0051944462746806,0.0104838757185554,0.0131429742353916,0.0083739173298651,0.0044595177488572,10.819860677415992,0.0090755443952938,3.7652772134078727e-14,5.1236133772211385,1174242400.0509548,2.596208561415445,42.98412563417613,Bayesian_Opt 5
1.2822790183797013e-06,8.289280840714524e-16,347100.47484849347,0.0003374477124259,0.0108721640964203,0.0009538754642163,0.0012879962498909,0.236942494022631,1.305033210238898,7.751937588191647,0.0047214203867325,0.0015144869654952,0.0145663916982227,3.8999363987360133e-07,0.0475416653939516,0.0045844473766888,2011816025.861171,0.0133276189168525,111581661971248.88,1.2689249847755749e-05,0.089127812076254,0.0869439861362609,0.0043806917400923,0.0109206315831183,0.0023381452123471,0.0207370201017613,0.0051949344937261,0.0104833294245829,0.013143276670389,0.0083738744795094,0.0044606558365358,10.81986179126725,0.0090756459945506,3.765143840603671e-14,5.124861937382456,1174274694.0003548,2.595949612031933,42.98312026453032,Bayesian_Opt 6
1.2824954599200584e-06,8.290236106845131e-16,347103.4333488863,0.0003374496124904,0.0108732237249406,0.0009536287021941,0.0012879714392481,0.2369420411050916,1.3047386337157985,7.751017753270416,0.0047212777394847,0.001514308021451,0.0145659507405074,3.900383427950169e-07,0.0475507178095873,0.0045841922348178,2011911149.721876,0.0133272537184029,111565584069945.52,1.2688561676570503e-05,0.0891282642091764,0.086949362468427,0.0043811051766975,0.0109207152874006,0.0023381765761071,0.0207352276389616,0.0051945208780665,0.010483664911184,0.0131428897205326,0.008373744694303,0.0044603689621718,10.820012693300011,0.0090728360555586,3.765190888816756e-14,5.124232362151004,1174331174.5395026,2.5956830758028446,42.98171680178575,Bayesian_Opt 7
1.2826580054038857e-06,8.28942754489942e-16,347115.39691085427,0.0003374441839001,0.0108749358351383,0.0009537520792663,0.0012879515476237,0.2369418644634057,1.3048569406872828,7.749930839138858,0.0047210750971304,0.0015143354664161,0.014565509844539,3.900826628327308e-07,0.0475486934013358,0.0045842890400564,2012300162.987353,0.0133268437485309,111560042277909.8,1.2687442373785024e-05,0.0891122886091907,0.0869574990447455,0.0043813667104612,0.0109208682249763,0.0023382004892715,0.0207351705292874,0.0051944398790259,0.0104834469028365,0.0131429005093473,0.0083738003804407,0.0044610729733456,10.819842797076268,0.0090735220999272,3.7652855030136764e-14,5.123507542496072,1174295378.071575,2.5956347393619423,42.98084085747369,Bayesian_Opt 8
1.28283530054381e-06,8.2902310976185e-16,347113.6984893548,0.0003374264167312,0.0108743205942367,0.0009539083931028,0.0012879590592945,0.2369415249595673,1.3048087160444284,7.7492076182164515,0.0047212383917605,0.0015142371537514,0.0145675476998438,3.900235691341137e-07,0.0475437536859076,0.0045849530945169,2012583817.4017496,0.0133268032599869,111565933575702.8,1.2686565429678615e-05,0.0891236672434861,0.086968085386042,0.0043820001776863,0.0109212063365032,0.0023380891411738,0.0207351991891305,0.0051941869731579,0.0104833180678111,0.0131433685577884,0.0083738744336668,0.0044617442246884,10.820086765526224,0.0090727702413534,3.765410927316352e-14,5.124184218339448,1174216165.8872106,2.5954650403449766,42.9813922297291,Bayesian_Opt 9
