       Time_s                                                                                                     001                                                                                                     002                                                                                                     003                                                                                                     004                                                                                                     005                                                                                                     006                                                                                                     007                                                                                                     008                                                                                                     009                                                                                                     010                                                                                                     011                                                                                                     012                                                                                                     013                                                                                                     014                                                                                                     015                                                                                                     016                                                                                                     017                                                                                                     018                                                                                                     019                                                                                                     020                                                                                                     021                                                                                                     022                                                                                                     023                                                                                                     024                                                                                                     025                                                                                                     026                                                                                                     027                                                                                                     028                                                                                                     029                                                                                                     030                                                                                                     031                                                                                                     032                                                                                                     033                                                                                                     034                                                                                                     035                                                                                                     036                                                                                                     037                                                                                                     038                                                                                                     039                                                                                                     040                                                                                                     041                                                                                                     042                                                                                                     043                                                                                                     044                                                                                                     045                                                                                                     046                                                                                                     047                                                                                                     048                                                                                                     049                                                                                                     050                                                                                                     051                                                                                                     052                                                                                                     053                                                                                                     054                                                                                                     055                                                                                                     056                                                                                                     057                                                                                                     058                                                                                                     059                                                                                                     060                                                                                                     061                                                                                                     062                                                                                                     063                                                                                                     064                                                                                                     065                                                                                                     066                                                                                                     067                                                                                                     068                                                                                                     069                                                                                                     070                                                                                                     071                                                                                                     072                                                                                                     073                                                                                                     074                                                                                                     075                                                                                                     076                                                                                                     077                                                                                                     078                                                                                                     079                                                                                                     080                                                                                                     081                                                                                                     082                                                                                                     083                                                                                                     084                                                                                                     085                                                                                                     086                                                                                                     087                                                                                                     088                                                                                                     089                                                                                                     090                                                                                                     091                                                                                                     092                                                                                                     093                                                                                                     094                                                                                                     095                                                                                                     096                                                                                                     097                                                                                                     098                                                                                                     099                                                                                                     100                                                                                                     101                                                                                                     102                                                                                                     103                                                                                                     104                                                                                                     105                                                                                                     106                                                                                                     107                                                                                                     108                                                                                                     109                                                                                                     110                                                                                                     111                                                                                                     112                                                                                                     113                                                                                                     114                                                                                                     115                                                                                                     116
   3.5000E-05   1.5769E+18   1.4541E+18   2.0545E+12   1.7470E+12   1.6006E-03   1.4937E-03   1.0077E-09   9.0305E-10   1.5322E+02   5.3051E+02   2.3921E-05   2.7816E-04   3.5847E-05   1.0302E-04   2.2244E-05   4.3915E-12   3.6010E-11   1.7163E-12   2.4236E-14   3.1415E-14   4.9950E-22   8.0719E-22   2.6071E-08   1.6429E-14   2.1671E+03   1.7618E+11   2.2387E+05   2.0035E+05   5.4529E-11   3.3476E-17   3.1145E-17   7.3811E-05   1.1005E-11   3.8150E-11   1.9717E-11   2.3617E-18   6.8289E-18   1.4684E-18   4.6781E-22   9.1418E-30   1.1850E-29   1.7600E-15   1.0990E-21   2.6961E-01   5.0252E+09   5.4032E-11   7.3619E-05   1.9649E-11   4.6307E-22   1.7490E-15   6.6936E+15   8.5055E+09   7.6119E+09   1.0689E+17   1.3582E+11   1.2155E+11   7.4448E-01   4.5704E-07   4.2522E-07   5.7203E+02   2.1085E+02   1.0898E-04   3.1436E-05   1.4433E+00   1.2627E-05   7.8848E-12   4.2226E-02   3.4820E+02   1.7997E-04   5.1914E-05   7.8000E-21   1.9757E-28   1.5242E-28   0.0000E+00   0.0000E+00   0.0000E+00   6.9589E+15   8.8427E+09   7.9137E+09   1.1006E-06   1.6967E+03   2.8823E-02   1.4897E-08   4.2973E-09   0.0000E+00   0.0000E+00   0.0000E+00   4.2231E-09   5.1008E-25   6.6955E+15   6.5684E+08   4.1816E-06   1.7115E+11   2.1748E+05   1.9463E+05   1.2415E-06   3.2318E-02   1.7002E-16   1.0617E-22   1.1968E-06   1.6211E-17   2.0238E-05   1.2425E-11   1.1559E-11   2.8823E-01   1.4897E-07   4.2973E-08   1.5950E-22   1.2123E-02   1.2254E-06   3.1039E-14   2.3946E-14   2.1668E+03   2.7533E-03   2.4641E-03   1.3862E-13
   3.6000E-05   1.6169E+18   1.4930E+18   2.2162E+12   1.8903E+12   1.8106E-03   1.6905E-03   1.2018E-09   1.0782E-09   1.7351E+02   6.0066E+02   2.8624E-05   3.3268E-04   4.2480E-05   1.2193E-04   2.6349E-05   5.5168E-12   4.5117E-11   2.1544E-12   2.7494E-14   3.5650E-14   5.6241E-22   9.0928E-22   3.2289E-08   2.1493E-14   2.2625E+03   1.7637E+11   2.3574E+05   2.1130E+05   6.0492E-11   3.9146E-17   3.6438E-17   8.1744E-05   1.2875E-11   4.4627E-11   2.2640E-11   2.8742E-18   8.3002E-18   1.7863E-18   5.1924E-22   1.0068E-29   1.3055E-29   2.1324E-15   1.4065E-21   2.9109E-01   5.1631E+09   5.9973E-11   8.1544E-05   2.2566E-11   5.1427E-22   2.1198E-15   6.7451E+15   9.0156E+09   8.0810E+09   1.0755E+17   1.4375E+11   1.2884E+11   8.3638E-01   5.4124E-07   5.0380E-07   6.2407E+02   2.3574E+02   1.2870E-04   3.7131E-05   1.5746E+00   1.5519E-05   1.0236E-11   4.6067E-02   3.8838E+02   2.1203E-04   6.1173E-05   8.8087E-21   2.2147E-28   1.7080E-28   0.0000E+00   0.0000E+00   0.0000E+00   7.0018E+15   9.3587E+09   8.3885E+09   1.1104E-06   1.8204E+03   3.0937E-02   1.6889E-08   4.8728E-09   0.0000E+00   0.0000E+00   0.0000E+00   4.5402E-09   6.2137E-25   6.7469E+15   7.0383E+08   4.4957E-06   1.7120E+11   2.2883E+05   2.0511E+05   1.4193E-06   3.7882E-02   1.9960E-16   1.3165E-22   1.3713E-06   2.0148E-17   2.2907E-05   1.4824E-11   1.3798E-11   3.2587E-01   1.7790E-07   5.1328E-08   1.8663E-22   1.3364E-02   1.4020E-06   3.5249E-14   2.7185E-14   2.2622E+03   3.0236E-03   2.7102E-03   1.3153E-13
   3.7000E-05   1.6568E+18   1.5318E+18   2.3859E+12   2.0411E+12   2.0413E-03   1.9067E-03   1.4264E-09   1.2811E-09   1.9582E+02   6.7778E+02   3.4088E-05   3.9598E-04   5.0103E-05   1.4363E-04   3.1066E-05   6.8882E-12   5.6186E-11   2.6880E-12   3.1078E-14   4.0310E-14   6.3110E-22   1.0208E-21   3.9756E-08   2.7914E-14   2.3591E+03   1.7653E+11   2.4788E+05   2.2252E+05   6.6914E-11   4.5581E-17   4.2448E-17   9.0272E-05   1.5000E-11   5.1981E-11   2.5893E-11   3.4793E-18   1.0035E-17   2.1615E-18   5.7452E-22   1.1056E-29   1.4340E-29   2.5701E-15   1.7880E-21   3.1360E-01   5.2994E+09   6.6372E-11   9.0064E-05   2.5811E-11   5.6933E-22   2.5558E-15   6.7954E+15   9.5419E+09   8.5657E+09   1.0818E+17   1.5191E+11   1.3637E+11   9.3669E-01   6.3806E-07   5.9420E-07   6.7887E+02   2.6278E+02   1.5131E-04   4.3664E-05   1.7129E+00   1.8967E-05   1.3196E-11   5.0112E-02   4.3190E+02   2.4870E-04   7.1767E-05   9.9136E-21   2.4744E-28   1.9077E-28   0.0000E+00   0.0000E+00   0.0000E+00   7.0434E+15   9.8901E+09   8.8783E+09   1.1201E-06   1.9492E+03   3.3143E-02   1.9084E-08   5.5071E-09   0.0000E+00   0.0000E+00   0.0000E+00   4.8711E-09   7.5268E-25   6.7971E+15   7.5269E+08   4.8233E-06   1.7122E+11   2.4042E+05   2.1583E+05   1.6164E-06   4.4206E-02   2.3332E-16   1.6232E-22   1.5648E-06   2.4880E-17   2.5841E-05   1.7602E-11   1.6393E-11   3.6720E-01   2.1145E-07   6.1016E-08   2.1735E-22   1.4691E-02   1.5978E-06   3.9882E-14   3.0748E-14   2.3588E+03   3.3121E-03   2.9733E-03   1.2499E-13
   3.8000E-05   1.6968E+18   1.5707E+18   2.5644E+12   2.2001E+12   2.2945E-03   2.1442E-03   1.6858E-09   1.5156E-09   2.2032E+02   7.6247E+02   4.0413E-05   4.6922E-04   5.8857E-05   1.6853E-04   3.6480E-05   8.5500E-12   6.9569E-11   3.3342E-12   3.5029E-14   4.5448E-14   7.0629E-22   1.1429E-21   4.8688E-08   3.6009E-14   2.4579E+03   1.7670E+11   2.6035E+05   2.3406E+05   7.3832E-11   5.2871E-17   4.9260E-17   9.9446E-05   1.7408E-11   6.0314E-11   2.9518E-11   4.1905E-18   1.2071E-17   2.6023E-18   6.3423E-22   1.2115E-29   1.5719E-29   3.0828E-15   2.2590E-21   3.3742E-01   5.4375E+09   7.3268E-11   9.9230E-05   2.9430E-11   6.2880E-22   3.0666E-15   6.8460E+15   1.0087E+10   9.0680E+09   1.0883E+17   1.6035E+11   1.4415E+11   1.0461E+00   7.4912E-07   6.9794E-07   7.3683E+02   2.9213E+02   1.7718E-04   5.1137E-05   1.8592E+00   2.3063E-05   1.6900E-11   5.4391E-02   4.7906E+02   2.9055E-04   8.3858E-05   1.1127E-20   2.7577E-28   2.1255E-28   0.0000E+00   0.0000E+00   0.0000E+00   7.0854E+15   1.0440E+10   9.3852E+09   1.1298E-06   2.0838E+03   3.5444E-02   2.1497E-08   6.2043E-09   0.0000E+00   0.0000E+00   0.0000E+00   5.2181E-09   9.0764E-25   6.8476E+15   8.0370E+08   5.1669E-06   1.7126E+11   2.5233E+05   2.2685E+05   1.8353E-06   5.1385E-02   2.7163E-16   1.9905E-22   1.7800E-06   3.0565E-17   2.9062E-05   2.0812E-11   1.9390E-11   4.1254E-01   2.5021E-07   7.2214E-08   2.5220E-22   1.6111E-02   1.8154E-06   4.4993E-14   3.4678E-14   2.4576E+03   3.6210E-03   3.2553E-03   1.1894E-13
   3.9000E-05   1.7368E+18   1.6096E+18   2.7513E+12   2.3669E+12   2.5714E-03   2.4039E-03   1.9837E-09   1.7854E-09   2.4714E+02   8.5513E+02   4.7703E-05   5.5360E-04   6.8845E-05   1.9691E-04   4.2656E-05   1.0555E-11   8.5675E-11   4.1131E-12   3.9354E-14   5.1075E-14   7.8802E-22   1.2756E-21   5.9315E-08   4.6150E-14   2.5582E+03   1.7687E+11   2.7314E+05   2.4590E+05   8.1263E-11   6.1098E-17   5.6949E-17   1.0928E-04   2.0127E-11   6.9722E-11   3.3534E-11   5.0235E-18   1.4454E-17   3.1185E-18   6.9826E-22   1.3242E-29   1.7187E-29   3.6807E-15   2.8372E-21   3.6237E-01   5.5754E+09   8.0675E-11   1.0906E-04   3.3439E-11   6.9259E-22   3.6623E-15   6.8959E+15   1.0649E+10   9.5869E+09   1.0947E+17   1.6904E+11   1.5218E+11   1.1650E+00   8.7593E-07   8.1645E-07   7.9765E+02   3.2389E+02   2.0664E-04   5.9651E-05   2.0126E+00   2.7903E-05   2.1509E-11   5.8880E-02   5.2996E+02   3.3811E-04   9.7602E-05   1.2450E-20   3.0645E-28   2.3612E-28   0.0000E+00   0.0000E+00   0.0000E+00   7.1268E+15   1.1006E+10   9.9080E+09   1.1394E-06   2.2238E+03   3.7842E-02   2.4143E-08   6.9693E-09   0.0000E+00   0.0000E+00   0.0000E+00   5.5797E-09   1.0889E-24   6.8974E+15   8.5665E+08   5.5250E-06   1.7129E+11   2.6452E+05   2.3814E+05   2.0767E-06   5.9491E-02   3.1502E-16   2.4283E-22   2.0175E-06   3.7329E-17   3.2588E-05   2.4501E-11   2.2837E-11   4.6209E-01   2.9481E-07   8.5102E-08   2.9138E-22   1.7627E-02   2.0554E-06   5.0592E-14   3.8981E-14   2.5578E+03   3.9499E-03   3.5560E-03   1.1336E-13
   4.0000E-05   1.7766E+18   1.6484E+18   2.9469E+12   2.5420E+12   2.8735E-03   2.6874E-03   2.3250E-09   2.0945E-09   2.7642E+02   9.5631E+02   5.6078E-05   6.5049E-04   8.0211E-05   2.2917E-04   4.9682E-05   1.2962E-11   1.0497E-10   5.0480E-12   4.4080E-14   5.7226E-14   8.7673E-22   1.4198E-21   7.1905E-08   5.8787E-14   2.6596E+03   1.7700E+11   2.8616E+05   2.5797E+05   8.9211E-11   7.0339E-17   6.5591E-17   1.1979E-04   2.3183E-11   8.0295E-11   3.7964E-11   5.9936E-18   1.7226E-17   3.7193E-18   7.6666E-22   1.4438E-29   1.8744E-29   4.3742E-15   3.5429E-21   3.8838E-01   5.7102E+09   8.8599E-11   1.1956E-04   3.7861E-11   7.6076E-22   4.3536E-15   6.9440E+15   1.1227E+10   1.0121E+10   1.1007E+17   1.7796E+11   1.6043E+11   1.2940E+00   1.0202E-06   9.5136E-07   8.6138E+02   3.5816E+02   2.4007E-04   6.9314E-05   2.1734E+00   3.3597E-05   2.7212E-11   6.3585E-02   5.8475E+02   3.9195E-04   1.1316E-04   1.3891E-20   3.3961E-28   2.6160E-28   0.0000E+00   0.0000E+00   0.0000E+00   7.1664E+15   1.1586E+10   1.0445E+10   1.1487E-06   2.3692E+03   4.0333E-02   2.7035E-08   7.8055E-09   0.0000E+00   0.0000E+00   0.0000E+00   5.9554E-09   1.3003E-24   6.9455E+15   9.1159E+08   5.8970E-06   1.7128E+11   2.7692E+05   2.4964E+05   2.3423E-06   6.8617E-02   3.6395E-16   2.9478E-22   2.2792E-06   4.5343E-17   3.6436E-05   2.8728E-11   2.6789E-11   5.1612E-01   3.4595E-07   9.9884E-08   3.3527E-22   1.9239E-02   2.3196E-06   5.6713E-14   4.3685E-14   2.6592E+03   4.2992E-03   3.8758E-03   1.0814E-13
   4.1000E-05   1.8165E+18   1.6873E+18   3.1517E+12   2.7256E+12   3.2026E-03   2.9963E-03   2.7147E-09   2.4479E-09   3.0837E+02   1.0667E+03   6.5671E-05   7.6142E-04   9.3134E-05   2.6580E-04   5.7667E-05   1.5840E-11   1.2799E-10   6.1651E-12   4.9247E-14   6.3952E-14   9.7306E-22   1.5764E-21   8.6765E-08   7.4447E-14   2.7628E+03   1.7713E+11   2.9951E+05   2.7037E+05   9.7723E-11   8.0710E-17   7.5292E-17   1.3103E-04   2.6614E-11   9.2163E-11   4.2859E-11   7.1207E-18   2.0443E-17   4.4172E-18   8.4005E-22   1.5712E-29   2.0404E-29   5.1770E-15   4.4006E-21   4.1571E-01   5.8465E+09   9.7088E-11   1.3078E-04   4.2748E-11   8.3390E-22   5.1538E-15   6.9920E+15   1.1823E+10   1.0672E+10   1.1068E+17   1.8715E+11   1.6894E+11   1.4336E+00   1.1840E-06   1.1045E-06   9.2831E+02   3.9511E+02   2.7792E-04   8.0254E-05   2.3423E+00   4.0272E-05   3.4232E-11   6.8525E-02   6.4370E+02   4.5278E-04   1.3075E-04   1.5459E-20   3.7548E-28   2.8915E-28   0.0000E+00   0.0000E+00   0.0000E+00   7.2059E+15   1.2185E+10   1.0999E+10   1.1579E-06   2.5206E+03   4.2922E-02   3.0191E-08   8.7181E-09   0.0000E+00   0.0000E+00   0.0000E+00   6.3475E-09   1.5466E-24   6.9933E+15   9.6872E+08   6.2852E-06   1.7128E+11   2.8962E+05   2.6144E+05   2.6348E-06   7.8875E-02   4.1900E-16   3.5615E-22   2.5675E-06   5.4824E-17   4.0633E-05   3.3559E-11   3.1306E-11   5.7498E-01   4.0444E-07   1.1679E-07   3.8450E-22   2.0954E-02   2.6106E-06   6.3409E-14   4.8829E-14   2.7623E+03   4.6709E-03   4.2164E-03   1.0329E-13
   4.2000E-05   1.8563E+18   1.7261E+18   3.3655E+12   2.9178E+12   3.5602E-03   3.3321E-03   3.1581E-09   2.8503E-09   3.4308E+02   1.1866E+03   7.6614E-05   8.8792E-04   1.0773E-04   3.0713E-04   6.6683E-05   1.9264E-11   1.5531E-10   7.4932E-12   5.4866E-14   7.1268E-14   1.0771E-21   1.7456E-21   1.0422E-07   9.3749E-14   2.8676E+03   1.7727E+11   3.1318E+05   2.8308E+05   1.0682E-10   9.2314E-17   8.6152E-17   1.4302E-04   3.0455E-11   1.0545E-10   4.8243E-11   8.4260E-18   2.4164E-17   5.2252E-18   9.1836E-22   1.7062E-29   2.2163E-29   6.1029E-15   5.4383E-21   4.4431E-01   5.9830E+09   1.0616E-10   1.4277E-04   4.8124E-11   9.1196E-22   6.0769E-15   7.0397E+15   1.2437E+10   1.1241E+10   1.1129E+17   1.9661E+11   1.7771E+11   1.5846E+00   1.3694E-06   1.2779E-06   9.9813E+02   4.3490E+02   3.2065E-04   9.2608E-05   2.5184E+00   4.8067E-05   4.2832E-11   7.3679E-02   7.0704E+02   5.2131E-04   1.5056E-04   1.7160E-20   4.1412E-28   3.1881E-28   0.0000E+00   0.0000E+00   0.0000E+00   7.2454E+15   1.2800E+10   1.1570E+10   1.1671E-06   2.6774E+03   4.5616E-02   3.3633E-08   9.7136E-09   0.0000E+00   0.0000E+00   0.0000E+00   6.7553E-09   1.8313E-24   7.0410E+15   1.0278E+09   6.6890E-06   1.7128E+11   3.0260E+05   2.7351E+05   2.9550E-06   9.0351E-02   4.8081E-16   4.2844E-22   2.8833E-06   6.5948E-17   4.5195E-05   3.9056E-11   3.6449E-11   6.3888E-01   4.7105E-07   1.3605E-07   4.3933E-22   2.2777E-02   2.9293E-06   7.0694E-14   5.4424E-14   2.8671E+03   5.0653E-03   4.5784E-03   9.8796E-14
   4.3000E-05   1.8961E+18   1.7649E+18   3.5887E+12   3.1188E+12   3.9482E-03   3.6966E-03   3.6613E-09   3.3074E-09   3.8078E+02   1.3168E+03   8.9067E-05   1.0318E-03   1.2421E-04   3.5376E-04   7.6859E-05   2.3323E-11   1.8764E-10   9.0666E-12   6.0981E-14   7.9231E-14   1.1897E-21   1.9286E-21   1.2466E-07   1.1743E-13   2.9739E+03   1.7740E+11   3.2714E+05   2.9606E+05   1.1653E-10   1.0526E-16   9.8272E-17   1.5580E-04   3.4743E-11   1.2028E-10   5.4155E-11   9.9309E-18   2.8450E-17   6.1564E-18   1.0019E-21   1.8494E-29   2.4029E-29   7.1667E-15   6.6877E-21   4.7421E-01   6.1189E+09   1.1584E-10   1.5554E-04   5.4027E-11   9.9528E-22   7.1376E-15   7.0868E+15   1.3069E+10   1.1828E+10   1.1188E+17   2.0633E+11   1.8673E+11   1.7475E+00   1.5785E-06   1.4737E-06   1.0711E+03   4.7765E+02   3.6876E-04   1.0652E-04   2.7026E+00   5.7137E-05   5.3317E-11   7.9067E-02   7.7496E+02   5.9829E-04   1.7282E-04   1.9003E-20   4.5575E-28   3.5077E-28   0.0000E+00   0.0000E+00   0.0000E+00   7.2842E+15   1.3433E+10   1.2157E+10   1.1763E-06   2.8403E+03   4.8410E-02   3.7374E-08   1.0796E-08   0.0000E+00   0.0000E+00   0.0000E+00   7.1793E-09   2.1604E-24   7.0881E+15   1.0891E+09   7.1089E-06   1.7127E+11   3.1585E+05   2.8584E+05   3.3057E-06   1.0317E-01   5.4995E-16   5.1319E-22   3.2295E-06   7.8985E-17   5.0148E-05   4.5299E-11   4.2291E-11   7.0820E-01   5.4674E-07   1.5793E-07   5.0038E-22   2.4709E-02   3.2784E-06   7.8624E-14   6.0514E-14   2.9735E+03   5.4835E-03   4.9625E-03   9.4592E-14
   4.4000E-05   1.9363E+18   1.8041E+18   3.8224E+12   3.3296E+12   4.3694E-03   4.0924E-03   4.2316E-09   3.8259E-09   4.2173E+02   1.4582E+03   1.0321E-04   1.1952E-03   1.4284E-04   4.0644E-04   8.8365E-05   2.8115E-11   2.2574E-10   1.0924E-11   6.7664E-14   8.7937E-14   1.3119E-21   2.1276E-21   1.4853E-07   1.4637E-13   3.0831E+03   1.7755E+11   3.4147E+05   3.0940E+05   1.2689E-10   1.1970E-16   1.1179E-16   1.6942E-04   3.9523E-11   1.3681E-10   6.0671E-11   1.1661E-17   3.3374E-17   7.2267E-18   1.0917E-21   2.0022E-29   2.6021E-29   8.3871E-15   8.1869E-21   5.0582E-01   6.2580E+09   1.2618E-10   1.6915E-04   6.0533E-11   1.0848E-21   8.3548E-15   7.1348E+15   1.3722E+10   1.2433E+10   1.1249E+17   2.1635E+11   1.9603E+11   1.9234E+00   1.8143E-06   1.6944E-06   1.1480E+03   5.2362E+02   4.2282E-04   1.2215E-04   2.8966E+00   6.7669E-05   6.6053E-11   8.4742E-02   8.4785E+02   6.8464E-04   1.9779E-04   2.1013E-20   5.0085E-28   3.8538E-28   0.0000E+00   0.0000E+00   0.0000E+00   7.3239E+15   1.4086E+10   1.2763E+10   1.1855E-06   3.0104E+03   5.1307E-02   4.1430E-08   1.1969E-08   0.0000E+00   0.0000E+00   0.0000E+00   7.6235E-09   2.5418E-24   7.1360E+15   1.1531E+09   7.5487E-06   1.7128E+11   3.2942E+05   2.9848E+05   3.6915E-06   1.1751E-01   6.2713E-16   6.1216E-22   3.6104E-06   9.4308E-17   5.5527E-05   5.2379E-11   4.8918E-11   7.8339E-01   6.3259E-07   1.8275E-07   5.6868E-22   2.6761E-02   3.6624E-06   8.7297E-14   6.7172E-14   3.0825E+03   5.9286E-03   5.3717E-03   9.0656E-14
   4.5000E-05   1.9761E+18   1.8430E+18   4.0652E+12   3.5491E+12   4.8239E-03   4.5195E-03   4.8744E-09   4.4107E-09   4.6595E+02   1.6109E+03   1.1920E-04   1.3798E-03   1.6367E-04   4.6527E-04   1.0122E-04   3.3758E-11   2.7051E-10   1.3109E-11   7.4855E-14   9.7306E-14   1.4426E-21   2.3403E-21   1.7626E-07   1.8154E-13   3.1922E+03   1.7763E+11   3.5597E+05   3.2292E+05   1.3788E-10   1.3568E-16   1.2676E-16   1.8384E-04   4.4823E-11   1.5513E-10   6.7744E-11   1.3642E-17   3.9008E-17   8.4522E-18   1.1862E-21   2.1620E-29   2.8105E-29   9.7782E-15   9.9755E-21   5.3830E-01   6.3912E+09   1.3714E-10   1.8356E-04   6.7596E-11   1.1791E-21   9.7421E-15   7.1799E+15   1.4389E+10   1.3053E+10   1.1306E+17   2.2657E+11   2.0553E+11   2.1121E+00   2.0785E-06   1.9419E-06   1.2273E+03   5.7272E+02   4.8327E-04   1.3964E-04   3.0966E+00   7.9826E-05   8.1438E-11   9.0593E-02   9.2553E+02   7.8098E-04   2.2565E-04   2.3166E-20   5.4887E-28   4.2223E-28   0.0000E+00   0.0000E+00   0.0000E+00   7.3608E+15   1.4751E+10   1.3381E+10   1.1943E-06   3.1854E+03   5.4302E-02   4.5822E-08   1.3239E-08   0.0000E+00   0.0000E+00   0.0000E+00   8.0796E-09   2.9767E-24   7.1810E+15   1.2188E+09   8.0003E-06   1.7123E+11   3.4315E+05   3.1129E+05   4.1093E-06   1.3339E-01   7.1300E-16   7.2739E-22   4.0235E-06   1.1198E-16   6.1336E-05   6.0360E-11   5.6393E-11   8.6450E-01   7.2949E-07   2.1077E-07   6.4351E-22   2.8922E-02   4.0785E-06   9.6632E-14   7.4336E-14   3.1917E+03   6.3961E-03   5.8022E-03   8.6950E-14
   4.6000E-05   2.0159E+18   1.8818E+18   4.3180E+12   3.7782E+12   5.3145E-03   4.9808E-03   5.5979E-09   5.0695E-09   5.1373E+02   1.7758E+03   1.3725E-04   1.5881E-03   1.8701E-04   5.3115E-04   1.1563E-04   4.0374E-11   3.2289E-10   1.5670E-11   8.2641E-14   1.0745E-13   1.5833E-21   2.5693E-21   2.0840E-07   2.2413E-13   3.3035E+03   1.7775E+11   3.7085E+05   3.3680E+05   1.4957E-10   1.5342E-16   1.4339E-16   1.9918E-04   5.0704E-11   1.7546E-10   7.5485E-11   1.5909E-17   4.5446E-17   9.8537E-18   1.2870E-21   2.3313E-29   3.0312E-29   1.1364E-14   1.2105E-20   5.7236E-01   6.5272E+09   1.4881E-10   1.9889E-04   7.5328E-11   1.2796E-21   1.1324E-14   7.2256E+15   1.5076E+10   1.3691E+10   1.1364E+17   2.3709E+11   2.1532E+11   2.3149E+00   2.3744E-06   2.2191E-06   1.3098E+03   6.2529E+02   5.5085E-04   1.5918E-04   3.3050E+00   9.3837E-05   9.9957E-11   9.6689E-02   1.0086E+03   8.8848E-04   2.5675E-04   2.5491E-20   6.0040E-28   4.6176E-28   0.0000E+00   0.0000E+00   0.0000E+00   7.3984E+15   1.5436E+10   1.4019E+10   1.2032E-06   3.3669E+03   5.7410E-02   5.0575E-08   1.4615E-08   0.0000E+00   0.0000E+00   0.0000E+00   8.5542E-09   3.4749E-24   7.2267E+15   1.2868E+09   8.4703E-06   1.7121E+11   3.5722E+05   3.2442E+05   4.5645E-06   1.5101E-01   8.0844E-16   8.6117E-22   4.4737E-06   1.3248E-16   6.7611E-05   6.9352E-11   6.4815E-11   9.5205E-01   8.3870E-07   2.4236E-07   7.2631E-22   3.1208E-02   4.5320E-06   1.0674E-13   8.2095E-14   3.3029E+03   6.8912E-03   6.2584E-03   8.3493E-14
   4.7000E-05   2.0557E+18   1.9207E+18   4.5810E+12   4.0169E+12   5.8431E-03   5.4779E-03   6.4103E-09   5.8097E-09   5.6522E+02   1.9536E+03   1.5755E-04   1.8223E-03   2.1305E-04   6.0457E-04   1.3169E-04   4.8100E-11   3.8397E-10   1.8660E-11   9.1039E-14   1.1840E-13   1.7342E-21   2.8149E-21   2.4551E-07   2.7547E-13   3.4160E+03   1.7784E+11   3.8599E+05   3.5094E+05   1.6197E-10   1.7301E-16   1.6175E-16   2.1541E-04   5.7206E-11   1.9793E-10   8.3905E-11   1.8491E-17   5.2773E-17   1.1450E-17   1.3936E-21   2.5094E-29   3.2636E-29   1.3163E-14   1.4628E-20   6.0771E-01   6.6616E+09   1.6118E-10   2.1511E-04   8.3737E-11   1.3859E-21   1.3119E-14   7.2703E+15   1.5780E+10   1.4347E+10   1.1420E+17   2.4786E+11   2.2535E+11   2.5322E+00   2.7050E-06   2.5289E-06   1.3954E+03   6.8142E+02   6.2614E-04   1.8096E-04   3.5208E+00   1.0993E-04   1.2216E-10   1.0300E-01   1.0970E+03   1.0080E-03   2.9133E-04   2.7991E-20   6.5549E-28   5.0401E-28   0.0000E+00   0.0000E+00   0.0000E+00   7.4350E+15   1.6137E+10   1.4672E+10   1.2119E-06   3.5543E+03   6.0623E-02   5.5705E-08   1.6100E-08   0.0000E+00   0.0000E+00   0.0000E+00   9.0450E-09   4.0424E-24   7.2714E+15   1.3570E+09   8.9562E-06   1.7117E+11   3.7152E+05   3.3778E+05   5.0584E-06   1.7049E-01   9.1418E-16   1.0159E-21   4.9624E-06   1.5609E-16   7.4375E-05   7.9448E-11   7.4277E-11   1.0463E+00   9.6142E-07   2.7786E-07   8.1727E-22   3.3618E-02   5.0240E-06   1.1765E-13   9.0465E-14   3.4153E+03   7.4128E-03   6.7396E-03   8.0241E-14
