V,E,time,CFLA,CALA,CFK,CBK,VF,VA,VB,I,exp
20,0.25,1.0,0.469288907886582,0.0006709707268206635,0.9218993557168119,0.02321559790168387,1.0198019801980196,0.99009900990099,0.99009900990099,0.1,37
20,0.25,3.0,0.441083091102705,0.00766880745907859,0.7971484223443921,0.11773856648216478,1.0693069306930694,0.99009900990099,0.9405940594059404,0.3,37
20,0.25,4.0,0.41736945245837587,0.03200207095449909,0.6661948418880348,0.2632326701272869,1.0728476821192052,0.9834437086092713,0.9437086092715229,0.5,37
20,0.25,5.0,0.36977172094683813,0.08804344303817836,0.4365667335006832,0.5147860515706757,1.0657894736842106,0.9671052631578947,0.9671052631578947,0.8,37
20,0.25,6.0,0.2751872405554403,0.20405884444455968,0.1894613761096148,0.7736791528903851,1.0,1.0,1.0,0.8,37
20,0.25,7.0,0.09948129299868838,0.37115516314398134,0.04872467173068862,0.8755126899451241,0.8999999999999999,1.05,1.05,0.7,37
20,0.25,0.0,0.9661832050000001,0.00027589,1.886382607,0.008640617,1.0,1.0,2.0,0.0,38
20,0.25,1.0,0.9264524358087456,0.0009515108299152909,1.7778770653603104,0.025585200589586896,1.0421836228287842,0.9727047146401985,1.9851116625310172,0.2,38
20,0.25,2.0,0.9024810017500832,0.003320176149392676,1.6826122404559092,0.054836499144506,1.0673316708229428,0.9675810473815462,1.9650872817955114,0.3,38
20,0.25,4.0,0.8191811121198285,0.041256226416229724,1.3392184185734792,0.19978646031578656,1.1328320802005014,0.9323308270676692,1.93483709273183,0.6,38
20,0.25,5.0,0.7794544216852815,0.08952629113777609,1.1265969728386211,0.32427466429526314,1.1328320802005014,0.9323308270676692,1.93483709273183,0.8,38
20,0.25,6.0,0.7220512704984559,0.17477215752870828,0.843109766186279,0.49596189626170645,1.111111111111111,0.9393939393939393,1.9494949494949494,0.9,38
20,0.25,7.0,0.6414463479148429,0.2945278211102215,0.5686385900770752,0.662726073134139,1.057934508816121,0.9773299748110832,1.964735516372796,0.9,38
35,0.25,0.0,3.368494065,0.00016401000000000002,2.651702607,0.016791889,1.0,1.0,2.0,0.0,41
35,0.25,2.0,2.7885921352015903,0.29016677132984753,1.6028991456463704,0.47824783834946966,1.105527638190955,0.9849246231155778,1.9095477386934672,3.1,41
35,0.25,3.0,2.6256832035382724,0.6052528590430789,1.1675857588262637,0.7556213377218151,1.0483460559796438,1.0178117048346056,1.9338422391857504,3.4,41
35,0.25,4.0,2.4590531713107735,1.0153321338035226,0.809125437111031,0.9795287076218318,0.916030534351145,1.099236641221374,1.9847328244274811,3.6,41
35,0.25,5.0,2.1257564354003113,1.4754754834493842,0.5298796302060558,1.1190276556435395,0.7468030690537084,1.207161125319693,2.0460358056265986,3.6,41
35,1.0,0.0,3.3350150000000003,0.0015285999999999998,2.667222607,0.016274321,1.0,1.0,2.0,0.0,42
35,1.0,1.0,2.9926530825562403,0.09809888963189926,2.096096935072862,0.2224026585486059,1.0827067669172932,0.9824561403508771,1.9348370927318295,2.7,42
35,1.0,3.0,2.598587203976905,0.7171947324535617,1.0710899760402253,0.8304958941052224,0.9974554707379135,1.0381679389312979,1.9643765903307888,4.0,42
35,1.0,4.0,2.3962171345719305,1.166050520808302,0.6984750698377482,1.0431449002110846,0.8405063291139241,1.1341772151898735,2.0253164556962022,4.1,42
35,1.0,5.0,1.9682005829089597,1.6711139026036996,0.4389267363128635,1.1509274310300879,0.6122448979591837,1.2755102040816326,2.1122448979591835,3.9,42
35,0.5,0.0,3.2539506250000003,0.0002803950000000001,2.667222607,0.015886347000000002,1.0,1.0,2.0,0.0,43
35,0.5,2.0,2.725118571430882,0.2842455639333141,1.5939161637180852,0.5003031006181409,1.090909090909091,0.98989898989899,1.9191919191919191,3.4,43
35,0.5,2.933333333,2.545800997947844,0.5995136819137205,1.1134801494712394,0.7902180279972141,1.0404040404040404,1.0101010101010102,1.9494949494949494,4.2,43
35,0.5,3.933333333,2.3877189508846843,1.1607488656173448,0.6779359399580862,1.0614864250325962,0.7938931297709925,1.1704834605597965,2.035623409669211,4.4,43
35,0.5,4.933333333,1.7152453980787923,1.739723733526797,0.35742071071480497,1.1736673027501967,0.585858585858586,1.292929292929293,2.121212121212121,4.4,43
35,0.5,5.933333333,0.27863463100589936,2.198990280513106,0.046233390346503374,1.1841273148513538,0.288659793814433,1.443298969072165,2.268041237113402,3.5,43
35,0.5,6.933333333,0.056148333174261884,2.2454928376928,0.0045175190672725055,1.1631050722597895,0.23711340206185566,1.443298969072165,2.3195876288659796,1.0,43
