       Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13
   1.2844E-07   1.5385E+17   6.2804E+18   1.2236E+14   2.6419E+13   5.0874E+11   9.7402E-03   6.0569E+13   4.6737E+01   4.6087E+16   3.1829E+16   6.9242E+13   6.0751E+12   7.5317E+13
   1.2878E-07   1.5326E+17   6.2862E+18   1.2363E+14   2.6684E+13   5.1543E+11   9.8309E-03   6.1408E+13   4.7273E+01   4.6405E+16   3.1931E+16   6.9448E+13   6.1304E+12   7.5578E+13
   1.2914E-07   1.5281E+17   6.2938E+18   1.2492E+14   2.6952E+13   5.2219E+11   9.9222E-03   6.2256E+13   4.7808E+01   4.6724E+16   3.2031E+16   6.9654E+13   6.1863E+12   7.5841E+13
   1.2949E-07   1.5223E+17   6.2995E+18   1.2621E+14   2.7220E+13   5.2902E+11   1.0014E-02   6.3114E+13   4.8351E+01   4.7045E+16   3.2132E+16   6.9859E+13   6.2424E+12   7.6101E+13
   1.2984E-07   1.5097E+17   6.2947E+18   1.2749E+14   2.7481E+13   5.3596E+11   1.0107E-02   6.3980E+13   4.8923E+01   4.7367E+16   3.2232E+16   7.0054E+13   6.2982E+12   7.6352E+13
   1.3020E-07   1.5019E+17   6.2971E+18   1.2879E+14   2.7750E+13   5.4295E+11   1.0200E-02   6.4858E+13   4.9481E+01   4.7690E+16   3.2331E+16   7.0254E+13   6.3549E+12   7.6608E+13
   1.3055E-07   1.4962E+17   6.3025E+18   1.3011E+14   2.8024E+13   5.5000E+11   1.0295E-02   6.5746E+13   5.0034E+01   4.8016E+16   3.2431E+16   7.0455E+13   6.4123E+12   7.6868E+13
   1.3091E-07   1.4917E+17   6.3097E+18   1.3144E+14   2.8301E+13   5.5711E+11   1.0389E-02   6.6643E+13   5.0586E+01   4.8342E+16   3.2530E+16   7.0658E+13   6.4703E+12   7.7128E+13
   1.3127E-07   1.4860E+17   6.3151E+18   1.3278E+14   2.8579E+13   5.6431E+11   1.0485E-02   6.7552E+13   5.1145E+01   4.8671E+16   3.2628E+16   7.0858E+13   6.5285E+12   7.7387E+13
   1.3163E-07   1.4737E+17   6.3101E+18   1.3411E+14   2.8849E+13   5.7163E+11   1.0581E-02   6.8471E+13   5.1737E+01   4.9001E+16   3.2727E+16   7.1050E+13   6.5864E+12   7.7636E+13
   1.3200E-07   1.4675E+17   6.3145E+18   1.3547E+14   2.9130E+13   5.7899E+11   1.0678E-02   6.9402E+13   5.2309E+01   4.9333E+16   3.2825E+16   7.1249E+13   6.6455E+12   7.7894E+13
   1.3236E-07   1.4630E+17   6.3214E+18   1.3684E+14   2.9415E+13   5.8642E+11   1.0776E-02   7.0343E+13   5.2877E+01   4.9666E+16   3.2923E+16   7.1449E+13   6.7052E+12   7.8154E+13
   1.3273E-07   1.4573E+17   6.3265E+18   1.3822E+14   2.9701E+13   5.9393E+11   1.0875E-02   7.1295E+13   5.3452E+01   5.0001E+16   3.3021E+16   7.1647E+13   6.7652E+12   7.8412E+13
   1.3310E-07   1.4453E+17   6.3213E+18   1.3960E+14   2.9979E+13   6.0157E+11   1.0974E-02   7.2258E+13   5.4062E+01   5.0338E+16   3.3119E+16   7.1837E+13   6.8248E+12   7.8661E+13
   1.3347E-07   1.4391E+17   6.3256E+18   1.4100E+14   3.0269E+13   6.0926E+11   1.1074E-02   7.3235E+13   5.4652E+01   5.0677E+16   3.3217E+16   7.2034E+13   6.8856E+12   7.8920E+13
   1.3384E-07   1.4346E+17   6.3323E+18   1.4242E+14   3.0564E+13   6.1702E+11   1.1175E-02   7.4224E+13   5.5239E+01   5.1018E+16   3.3315E+16   7.2234E+13   6.9471E+12   7.9181E+13
   1.3421E-07   1.4290E+17   6.3372E+18   1.4385E+14   3.0859E+13   6.2488E+11   1.1277E-02   7.5225E+13   5.5835E+01   5.1360E+16   3.3412E+16   7.2432E+13   7.0089E+12   7.9441E+13
   1.3459E-07   1.4170E+17   6.3317E+18   1.4527E+14   3.1146E+13   6.3286E+11   1.1379E-02   7.6236E+13   5.6465E+01   5.1704E+16   3.3510E+16   7.2620E+13   7.0702E+12   7.9690E+13
   1.3497E-07   1.4095E+17   6.3333E+18   1.4671E+14   3.1442E+13   6.4089E+11   1.1482E-02   7.7258E+13   5.7077E+01   5.2050E+16   3.3606E+16   7.2813E+13   7.1327E+12   7.9945E+13
   1.3535E-07   1.4070E+17   6.3430E+18   1.4818E+14   3.1748E+13   6.4897E+11   1.1586E-02   7.8294E+13   5.7669E+01   5.2398E+16   3.3703E+16   7.3012E+13   7.1963E+12   8.0208E+13
   1.3573E-07   1.4009E+17   6.3468E+18   1.4964E+14   3.2050E+13   6.5715E+11   1.1691E-02   7.9341E+13   5.8282E+01   5.2747E+16   3.3799E+16   7.3206E+13   7.2599E+12   8.0466E+13
   1.3611E-07   1.3892E+17   6.3412E+18   1.5111E+14   3.2345E+13   6.6547E+11   1.1796E-02   8.0399E+13   5.8926E+01   5.3098E+16   3.3895E+16   7.3391E+13   7.3231E+12   8.0714E+13
   1.3649E-07   1.3832E+17   6.3449E+18   1.5259E+14   3.2652E+13   6.7383E+11   1.1903E-02   8.1471E+13   5.9546E+01   5.3450E+16   3.3991E+16   7.3583E+13   7.3876E+12   8.0971E+13
   1.3688E-07   1.3788E+17   6.3511E+18   1.5410E+14   3.2963E+13   6.8227E+11   1.2010E-02   8.2555E+13   6.0164E+01   5.3805E+16   3.4086E+16   7.3777E+13   7.4528E+12   8.1230E+13
   1.3727E-07   1.3733E+17   6.3557E+18   1.5562E+14   3.3276E+13   6.9081E+11   1.2118E-02   8.3654E+13   6.0794E+01   5.4162E+16   3.4182E+16   7.3970E+13   7.5184E+12   8.1489E+13
   1.3766E-07   1.3617E+17   6.3498E+18   1.5713E+14   3.3580E+13   6.9950E+11   1.2226E-02   8.4766E+13   6.1461E+01   5.4520E+16   3.4278E+16   7.4155E+13   7.5834E+12   8.1738E+13
   1.3805E-07   1.3557E+17   6.3534E+18   1.5867E+14   3.3897E+13   7.0824E+11   1.2336E-02   8.5892E+13   6.2104E+01   5.4881E+16   3.4373E+16   7.4347E+13   7.6499E+12   8.1997E+13
   1.3844E-07   1.3513E+17   6.3594E+18   1.6023E+14   3.4219E+13   7.1705E+11   1.2446E-02   8.7031E+13   6.2742E+01   5.5244E+16   3.4469E+16   7.4541E+13   7.7170E+12   8.2258E+13
   1.3884E-07   1.3410E+17   6.3554E+18   1.6178E+14   3.4532E+13   7.2601E+11   1.2557E-02   8.8182E+13   6.3417E+01   5.5608E+16   3.4564E+16   7.4725E+13   7.7837E+12   8.2509E+13
   1.3924E-07   1.3339E+17   6.3567E+18   1.6335E+14   3.4854E+13   7.3503E+11   1.2669E-02   8.9348E+13   6.4079E+01   5.5975E+16   3.4659E+16   7.4914E+13   7.8514E+12   8.2765E+13
   1.3963E-07   1.3314E+17   6.3658E+18   1.6495E+14   3.5186E+13   7.4412E+11   1.2782E-02   9.0528E+13   6.4720E+01   5.6343E+16   3.4754E+16   7.5108E+13   7.9204E+12   8.3029E+13
   1.4004E-07   1.3255E+17   6.3691E+18   1.6655E+14   3.5514E+13   7.5332E+11   1.2896E-02   9.1721E+13   6.5383E+01   5.6713E+16   3.4848E+16   7.5297E+13   7.9893E+12   8.3286E+13
   1.4044E-07   1.3143E+17   6.3629E+18   1.6815E+14   3.5834E+13   7.6267E+11   1.3011E-02   9.2927E+13   6.6082E+01   5.7085E+16   3.4942E+16   7.5477E+13   8.0579E+12   8.3535E+13
   1.4084E-07   1.3071E+17   6.3637E+18   1.6977E+14   3.6164E+13   7.7208E+11   1.3126E-02   9.4147E+13   6.6762E+01   5.7458E+16   3.5036E+16   7.5663E+13   8.1275E+12   8.3790E+13
   1.4125E-07   1.3046E+17   6.3726E+18   1.7141E+14   3.6507E+13   7.8154E+11   1.3243E-02   9.5383E+13   6.7419E+01   5.7834E+16   3.5129E+16   7.5855E+13   8.1986E+12   8.4053E+13
   1.4166E-07   1.2988E+17   6.3757E+18   1.7306E+14   3.6844E+13   7.9114E+11   1.3360E-02   9.6633E+13   6.8099E+01   5.8212E+16   3.5222E+16   7.6041E+13   8.2695E+12   8.4311E+13
   1.4207E-07   1.2877E+17   6.3693E+18   1.7470E+14   3.7173E+13   8.0087E+11   1.3478E-02   9.7895E+13   6.8814E+01   5.8591E+16   3.5315E+16   7.6218E+13   8.3401E+12   8.4558E+13
   1.4248E-07   1.2845E+17   6.3768E+18   1.7638E+14   3.7520E+13   8.1063E+11   1.3597E-02   9.9173E+13   6.9485E+01   5.8972E+16   3.5407E+16   7.6407E+13   8.4126E+12   8.4819E+13
   1.4290E-07   1.2790E+17   6.3800E+18   1.7807E+14   3.7865E+13   8.2052E+11   1.3717E-02   1.0046E+14   7.0174E+01   5.9355E+16   3.5499E+16   7.6590E+13   8.4851E+12   8.5076E+13
   1.4332E-07   1.2681E+17   6.3735E+18   1.7974E+14   3.8200E+13   8.3055E+11   1.3838E-02   1.0177E+14   7.0900E+01   5.9739E+16   3.5591E+16   7.6765E+13   8.5573E+12   8.5322E+13
   1.4373E-07   1.2625E+17   6.3764E+18   1.8145E+14   3.8548E+13   8.4064E+11   1.3959E-02   1.0309E+14   7.1599E+01   6.0126E+16   3.5682E+16   7.6947E+13   8.6309E+12   8.5578E+13
   1.4416E-07   1.2582E+17   6.3816E+18   1.8317E+14   3.8903E+13   8.5081E+11   1.4082E-02   1.0443E+14   7.2294E+01   6.0514E+16   3.5773E+16   7.7130E+13   8.7052E+12   8.5836E+13
   1.4458E-07   1.2486E+17   6.3770E+18   1.8489E+14   3.9247E+13   8.6115E+11   1.4205E-02   1.0578E+14   7.3028E+01   6.0905E+16   3.5864E+16   7.7305E+13   8.7791E+12   8.6084E+13
   1.4500E-07   1.2419E+17   6.3776E+18   1.8663E+14   3.9600E+13   8.7156E+11   1.4330E-02   1.0715E+14   7.3747E+01   6.1297E+16   3.5954E+16   7.7483E+13   8.8541E+12   8.6337E+13
   1.4543E-07   1.2394E+17   6.3860E+18   1.8840E+14   3.9966E+13   8.8203E+11   1.4455E-02   1.0853E+14   7.4441E+01   6.1691E+16   3.6044E+16   7.7667E+13   8.9304E+12   8.6597E+13
   1.4586E-07   1.2296E+17   6.3806E+18   1.9015E+14   4.0316E+13   8.9269E+11   1.4581E-02   1.0993E+14   7.5189E+01   6.2087E+16   3.6134E+16   7.7838E+13   9.0059E+12   8.6844E+13
   1.4629E-07   1.2229E+17   6.3809E+18   1.9192E+14   4.0677E+13   9.0342E+11   1.4709E-02   1.1134E+14   7.5921E+01   6.2486E+16   3.6223E+16   7.8014E+13   9.0824E+12   8.7096E+13
   1.4672E-07   1.2204E+17   6.3892E+18   1.9373E+14   4.1050E+13   9.1422E+11   1.4837E-02   1.1278E+14   7.6628E+01   6.2886E+16   3.6313E+16   7.8196E+13   9.1605E+12   8.7357E+13
   1.4716E-07   1.2107E+17   6.3836E+18   1.9552E+14   4.1408E+13   9.2520E+11   1.4966E-02   1.1422E+14   7.7391E+01   6.3288E+16   3.6402E+16   7.8366E+13   9.2375E+12   8.7603E+13
   1.4760E-07   1.2041E+17   6.3838E+18   1.9734E+14   4.1777E+13   9.3627E+11   1.5096E-02   1.1569E+14   7.8137E+01   6.3693E+16   3.6491E+16   7.8540E+13   9.3158E+12   8.7856E+13
   1.4804E-07   1.2017E+17   6.3919E+18   1.9919E+14   4.2158E+13   9.4740E+11   1.5227E-02   1.1717E+14   7.8858E+01   6.4100E+16   3.6579E+16   7.8721E+13   9.3955E+12   8.8117E+13
   1.4848E-07   1.1920E+17   6.3863E+18   2.0103E+14   4.2525E+13   9.5874E+11   1.5359E-02   1.1867E+14   7.9637E+01   6.4508E+16   3.6668E+16   7.8889E+13   9.4742E+12   8.8364E+13
   1.4892E-07   1.1854E+17   6.3864E+18   2.0289E+14   4.2901E+13   9.7016E+11   1.5492E-02   1.2019E+14   8.0400E+01   6.4920E+16   3.6756E+16   7.9063E+13   9.5542E+12   8.8617E+13
   1.4937E-07   1.1830E+17   6.3944E+18   2.0479E+14   4.3292E+13   9.8165E+11   1.5626E-02   1.2172E+14   8.1137E+01   6.5334E+16   3.6845E+16   7.9243E+13   9.6356E+12   8.8879E+13
   1.4982E-07   1.1734E+17   6.3886E+18   2.0667E+14   4.3667E+13   9.9335E+11   1.5761E-02   1.2328E+14   8.1935E+01   6.5749E+16   3.6933E+16   7.9411E+13   9.7161E+12   8.9127E+13
   1.5027E-07   1.1668E+17   6.3885E+18   2.0858E+14   4.4053E+13   1.0051E+12   1.5897E-02   1.2485E+14   8.2713E+01   6.6167E+16   3.7021E+16   7.9583E+13   9.7978E+12   8.9380E+13
   1.5072E-07   1.1644E+17   6.3964E+18   2.1052E+14   4.4452E+13   1.0170E+12   1.6034E-02   1.2644E+14   8.3465E+01   6.6588E+16   3.7109E+16   7.9761E+13   9.8810E+12   8.9642E+13
   1.5118E-07   1.1550E+17   6.3905E+18   2.1244E+14   4.4835E+13   1.0290E+12   1.6172E-02   1.2805E+14   8.4278E+01   6.7010E+16   3.7196E+16   7.9927E+13   9.9632E+12   8.9891E+13
   1.5163E-07   1.1485E+17   6.3903E+18   2.1439E+14   4.5229E+13   1.0412E+12   1.6311E-02   1.2968E+14   8.5072E+01   6.7435E+16   3.7284E+16   8.0098E+13   1.0047E+13   9.0145E+13
   1.5209E-07   1.1461E+17   6.3981E+18   2.1638E+14   4.5637E+13   1.0534E+12   1.6451E-02   1.3133E+14   8.5837E+01   6.7862E+16   3.7371E+16   8.0275E+13   1.0132E+13   9.0406E+13
   1.5256E-07   1.1368E+17   6.3920E+18   2.1835E+14   4.6028E+13   1.0658E+12   1.6592E-02   1.3299E+14   8.6663E+01   6.8291E+16   3.7457E+16   8.0439E+13   1.0216E+13   9.0654E+13
   1.5302E-07   1.1304E+17   6.3917E+18   2.2034E+14   4.6430E+13   1.0784E+12   1.6734E-02   1.3468E+14   8.7470E+01   6.8722E+16   3.7544E+16   8.0607E+13   1.0301E+13   9.0908E+13
   1.5349E-07   1.1280E+17   6.3994E+18   2.2237E+14   4.6847E+13   1.0909E+12   1.6877E-02   1.3638E+14   8.8248E+01   6.9156E+16   3.7630E+16   8.0781E+13   1.0388E+13   9.1169E+13
   1.5396E-07   1.1188E+17   6.3932E+18   2.2438E+14   4.7246E+13   1.1037E+12   1.7021E-02   1.3811E+14   8.9087E+01   6.9591E+16   3.7715E+16   8.0943E+13   1.0474E+13   9.1417E+13
   1.5443E-07   1.1125E+17   6.3929E+18   2.2642E+14   4.7657E+13   1.1166E+12   1.7166E-02   1.3985E+14   8.9907E+01   7.0029E+16   3.7800E+16   8.1109E+13   1.0561E+13   9.1670E+13
   1.5490E-07   1.1101E+17   6.4003E+18   2.2849E+14   4.8082E+13   1.1296E+12   1.7313E-02   1.4161E+14   9.0696E+01   7.0469E+16   3.7885E+16   8.1281E+13   1.0650E+13   9.1931E+13
   1.5538E-07   1.1010E+17   6.3941E+18   2.3054E+14   4.8489E+13   1.1428E+12   1.7460E-02   1.4339E+14   9.1549E+01   7.0911E+16   3.7970E+16   8.1440E+13   1.0737E+13   9.2178E+13
   1.5586E-07   1.0947E+17   6.3936E+18   2.3263E+14   4.8908E+13   1.1561E+12   1.7609E-02   1.4520E+14   9.2382E+01   7.1355E+16   3.8054E+16   8.1604E+13   1.0826E+13   9.2430E+13
   1.5634E-07   1.0923E+17   6.4009E+18   2.3474E+14   4.9342E+13   1.1694E+12   1.7758E-02   1.4702E+14   9.3183E+01   7.1802E+16   3.8138E+16   8.1774E+13   1.0917E+13   9.2691E+13
   1.5682E-07   1.0833E+17   6.3946E+18   2.3684E+14   4.9757E+13   1.1830E+12   1.7909E-02   1.4886E+14   9.4050E+01   7.2250E+16   3.8222E+16   8.1931E+13   1.1007E+13   9.2937E+13
   1.5731E-07   1.0784E+17   6.3965E+18   2.3897E+14   5.0188E+13   1.1967E+12   1.8061E-02   1.5073E+14   9.4884E+01   7.2702E+16   3.8305E+16   8.2094E+13   1.1098E+13   9.3192E+13
   1.5780E-07   1.0744E+17   6.4003E+18   2.4113E+14   5.0626E+13   1.2105E+12   1.8214E-02   1.5261E+14   9.5713E+01   7.3155E+16   3.8388E+16   8.2258E+13   1.1190E+13   9.3448E+13
   1.5829E-07   1.0659E+17   6.3947E+18   2.4327E+14   5.1051E+13   1.2244E+12   1.8368E-02   1.5452E+14   9.6588E+01   7.3610E+16   3.8470E+16   8.2413E+13   1.1282E+13   9.3695E+13
   1.5878E-07   1.0632E+17   6.4010E+18   2.4546E+14   5.1498E+13   1.2385E+12   1.8523E-02   1.5645E+14   9.7413E+01   7.4068E+16   3.8552E+16   8.2578E+13   1.1376E+13   9.3954E+13
   1.5928E-07   1.0582E+17   6.4027E+18   2.4766E+14   5.1941E+13   1.2527E+12   1.8679E-02   1.5840E+14   9.8263E+01   7.4529E+16   3.8634E+16   8.2738E+13   1.1470E+13   9.4208E+13
   1.5978E-07   1.0489E+17   6.3949E+18   2.4984E+14   5.2371E+13   1.2671E+12   1.8837E-02   1.6037E+14   9.9160E+01   7.4991E+16   3.8715E+16   8.2889E+13   1.1563E+13   9.4452E+13
   1.6028E-07   1.0460E+17   6.4006E+18   2.5207E+14   5.2827E+13   1.2815E+12   1.8995E-02   1.6236E+14   9.9998E+01   7.5455E+16   3.8796E+16   8.3051E+13   1.1659E+13   9.4710E+13
   1.6078E-07   1.0375E+17   6.3944E+18   2.5429E+14   5.3265E+13   1.2962E+12   1.9155E-02   1.6438E+14   1.0090E+02   7.5922E+16   3.8876E+16   8.3201E+13   1.1754E+13   9.4955E+13
   1.6129E-07   1.0327E+17   6.3960E+18   2.5655E+14   5.3720E+13   1.3110E+12   1.9316E-02   1.6641E+14   1.0176E+02   7.6391E+16   3.8956E+16   8.3358E+13   1.1850E+13   9.5208E+13
   1.6180E-07   1.0289E+17   6.3994E+18   2.5882E+14   5.4181E+13   1.3259E+12   1.9478E-02   1.6848E+14   1.0262E+02   7.6863E+16   3.9036E+16   8.3515E+13   1.1948E+13   9.5463E+13
   1.6231E-07   1.0208E+17   6.3936E+18   2.6109E+14   5.4629E+13   1.3410E+12   1.9641E-02   1.7056E+14   1.0353E+02   7.7337E+16   3.9115E+16   8.3663E+13   1.2045E+13   9.5708E+13
   1.6282E-07   1.0181E+17   6.3996E+18   2.6341E+14   5.5101E+13   1.3561E+12   1.9805E-02   1.7267E+14   1.0438E+02   7.7813E+16   3.9194E+16   8.3821E+13   1.2144E+13   9.5965E+13
   1.6334E-07   1.0098E+17   6.3931E+18   2.6570E+14   5.5554E+13   1.3715E+12   1.9971E-02   1.7479E+14   1.0530E+02   7.8291E+16   3.9272E+16   8.3967E+13   1.2242E+13   9.6210E+13
   1.6386E-07   1.0041E+17   6.3921E+18   2.6803E+14   5.6019E+13   1.3870E+12   2.0138E-02   1.7695E+14   1.0620E+02   7.8772E+16   3.9350E+16   8.4117E+13   1.2342E+13   9.6459E+13
   1.6438E-07   1.0018E+17   6.3987E+18   2.7039E+14   5.6501E+13   1.4026E+12   2.0306E-02   1.7913E+14   1.0706E+02   7.9256E+16   3.9428E+16   8.4273E+13   1.2444E+13   9.6717E+13
   1.6491E-07   9.9353E+16   6.3920E+18   2.7274E+14   5.6963E+13   1.4185E+12   2.0475E-02   1.8133E+14   1.0799E+02   7.9741E+16   3.9505E+16   8.4416E+13   1.2544E+13   9.6960E+13
   1.6544E-07   9.9083E+16   6.3975E+18   2.7513E+14   5.7449E+13   1.4344E+12   2.0645E-02   1.8355E+14   1.0887E+02   8.0229E+16   3.9582E+16   8.4569E+13   1.2647E+13   9.7216E+13
   1.6597E-07   9.8279E+16   6.3910E+18   2.7751E+14   5.7917E+13   1.4505E+12   2.0817E-02   1.8580E+14   1.0980E+02   8.0719E+16   3.9658E+16   8.4710E+13   1.2749E+13   9.7459E+13
   1.6650E-07   9.7716E+16   6.3898E+18   2.7991E+14   5.8398E+13   1.4668E+12   2.0989E-02   1.8808E+14   1.1072E+02   8.1212E+16   3.9734E+16   8.4856E+13   1.2852E+13   9.7708E+13
   1.6703E-07   9.7495E+16   6.3963E+18   2.8236E+14   5.8896E+13   1.4831E+12   2.1164E-02   1.9038E+14   1.1160E+02   8.1707E+16   3.9810E+16   8.5008E+13   1.2957E+13   9.7965E+13
   1.6757E-07   9.6694E+16   6.3894E+18   2.8479E+14   5.9374E+13   1.4998E+12   2.1339E-02   1.9271E+14   1.1255E+02   8.2205E+16   3.9885E+16   8.5146E+13   1.3061E+13   9.8207E+13
   1.6811E-07   9.6427E+16   6.3947E+18   2.8727E+14   5.9876E+13   1.5164E+12   2.1515E-02   1.9506E+14   1.1344E+02   8.2705E+16   3.9960E+16   8.5295E+13   1.3167E+13   9.8463E+13
   1.6866E-07   9.5645E+16   6.3881E+18   2.8973E+14   6.0360E+13   1.5334E+12   2.1693E-02   1.9744E+14   1.1440E+02   8.3208E+16   4.0034E+16   8.5432E+13   1.3273E+13   9.8705E+13
   1.6921E-07   9.5202E+16   6.3892E+18   2.9223E+14   6.0862E+13   1.5504E+12   2.1872E-02   1.9984E+14   1.1533E+02   8.3713E+16   4.0108E+16   8.5576E+13   1.3380E+13   9.8956E+13
   1.6976E-07   9.4838E+16   6.3920E+18   2.9475E+14   6.1369E+13   1.5675E+12   2.2052E-02   2.0227E+14   1.1624E+02   8.4220E+16   4.0182E+16   8.5719E+13   1.3488E+13   9.9208E+13
   1.7031E-07   9.4092E+16   6.3859E+18   2.9726E+14   6.1864E+13   1.5850E+12   2.2234E-02   2.0473E+14   1.1721E+02   8.4730E+16   4.0255E+16   8.5854E+13   1.3596E+13   9.9450E+13
   1.7086E-07   9.3842E+16   6.3912E+18   2.9982E+14   6.2383E+13   1.6024E+12   2.2417E-02   2.0721E+14   1.1811E+02   8.5242E+16   4.0327E+16   8.5998E+13   1.3706E+13   9.9704E+13
   1.7142E-07   9.3083E+16   6.3845E+18   3.0236E+14   6.2882E+13   1.6201E+12   2.2601E-02   2.0972E+14   1.1909E+02   8.5757E+16   4.0399E+16   8.6130E+13   1.3815E+13   9.9945E+13
   1.7198E-07   9.2825E+16   6.3895E+18   3.0496E+14   6.3407E+13   1.6379E+12   2.2786E-02   2.1226E+14   1.2000E+02   8.6274E+16   4.0471E+16   8.6272E+13   1.3927E+13   1.0020E+14
   1.7255E-07   9.2074E+16   6.3828E+18   3.0753E+14   6.3912E+13   1.6560E+12   2.2973E-02   2.1482E+14   1.2098E+02   8.6793E+16   4.0542E+16   8.6402E+13   1.4037E+13   1.0044E+14
   1.7311E-07   9.1821E+16   6.3878E+18   3.1017E+14   6.4444E+13   1.6741E+12   2.3161E-02   2.1741E+14   1.2190E+02   8.7315E+16   4.0612E+16   8.6541E+13   1.4151E+13   1.0069E+14
   1.7368E-07   9.1078E+16   6.3810E+18   3.1277E+14   6.4956E+13   1.6925E+12   2.3350E-02   2.2003E+14   1.2289E+02   8.7839E+16   4.0682E+16   8.6670E+13   1.4263E+13   1.0093E+14
   1.7426E-07   9.0553E+16   6.3794E+18   3.1542E+14   6.5482E+13   1.7110E+12   2.3541E-02   2.2268E+14   1.2386E+02   8.8366E+16   4.0752E+16   8.6802E+13   1.4376E+13   1.0118E+14
   1.7483E-07   9.0345E+16   6.3853E+18   3.1811E+14   6.6026E+13   1.7296E+12   2.3733E-02   2.2536E+14   1.2479E+02   8.8897E+16   4.0822E+16   8.6940E+13   1.4492E+13   1.0143E+14
   1.7541E-07   8.9602E+16   6.3782E+18   3.2077E+14   6.6548E+13   1.7485E+12   2.3926E-02   2.2807E+14   1.2579E+02   8.9429E+16   4.0891E+16   8.7066E+13   1.4606E+13   1.0167E+14
   1.7599E-07   8.9350E+16   6.3830E+18   3.2350E+14   6.7098E+13   1.7675E+12   2.4121E-02   2.3081E+14   1.2673E+02   8.9965E+16   4.0960E+16   8.7201E+13   1.4723E+13   1.0192E+14
   1.7658E-07   8.8625E+16   6.3761E+18   3.2620E+14   6.7626E+13   1.7868E+12   2.4317E-02   2.3357E+14   1.2774E+02   9.0502E+16   4.1028E+16   8.7325E+13   1.4839E+13   1.0216E+14
   1.7717E-07   8.8376E+16   6.3809E+18   3.2896E+14   6.8183E+13   1.8061E+12   2.4514E-02   2.3637E+14   1.2869E+02   9.1043E+16   4.1096E+16   8.7459E+13   1.4958E+13   1.0242E+14
   1.7776E-07   8.7657E+16   6.3740E+18   3.3169E+14   6.8718E+13   1.8257E+12   2.4713E-02   2.3920E+14   1.2971E+02   9.1585E+16   4.1163E+16   8.7580E+13   1.5075E+13   1.0266E+14
   1.7835E-07   8.7412E+16   6.3787E+18   3.3449E+14   6.9281E+13   1.8454E+12   2.4913E-02   2.4205E+14   1.3066E+02   9.2131E+16   4.1230E+16   8.7712E+13   1.5196E+13   1.0291E+14
   1.7895E-07   8.6701E+16   6.3717E+18   3.3726E+14   6.9824E+13   1.8654E+12   2.5114E-02   2.4494E+14   1.3169E+02   9.2679E+16   4.1296E+16   8.7831E+13   1.5315E+13   1.0315E+14
   1.7955E-07   8.6458E+16   6.3764E+18   3.4010E+14   7.0394E+13   1.8854E+12   2.5317E-02   2.4786E+14   1.3264E+02   9.3230E+16   4.1362E+16   8.7961E+13   1.5437E+13   1.0340E+14
   1.8015E-07   8.5754E+16   6.3694E+18   3.4291E+14   7.0944E+13   1.9058E+12   2.5521E-02   2.5082E+14   1.3368E+02   9.3783E+16   4.1427E+16   8.8079E+13   1.5557E+13   1.0364E+14
   1.8076E-07   8.5513E+16   6.3740E+18   3.4578E+14   7.1522E+13   1.9262E+12   2.5727E-02   2.5380E+14   1.3465E+02   9.4340E+16   4.1492E+16   8.8207E+13   1.5681E+13   1.0389E+14
   1.8137E-07   8.4816E+16   6.3669E+18   3.4863E+14   7.2079E+13   1.9469E+12   2.5934E-02   2.5682E+14   1.3569E+02   9.4899E+16   4.1557E+16   8.8323E+13   1.5803E+13   1.0413E+14
   1.8198E-07   8.4580E+16   6.3715E+18   3.5155E+14   7.2665E+13   1.9677E+12   2.6143E-02   2.5987E+14   1.3666E+02   9.5462E+16   4.1622E+16   8.8450E+13   1.5928E+13   1.0438E+14
   1.8260E-07   8.3886E+16   6.3644E+18   3.5444E+14   7.3230E+13   1.9889E+12   2.6352E-02   2.6296E+14   1.3772E+02   9.6027E+16   4.1686E+16   8.8565E+13   1.6052E+13   1.0462E+14
   1.8322E-07   8.3395E+16   6.3623E+18   3.5738E+14   7.3811E+13   2.0102E+12   2.6564E-02   2.6608E+14   1.3875E+02   9.6595E+16   4.1750E+16   8.8685E+13   1.6178E+13   1.0486E+14
   1.8384E-07   8.3196E+16   6.3678E+18   3.6037E+14   7.4413E+13   2.0316E+12   2.6776E-02   2.6925E+14   1.3973E+02   9.7168E+16   4.1814E+16   8.8811E+13   1.6306E+13   1.0512E+14
   1.8446E-07   8.2502E+16   6.3604E+18   3.6333E+14   7.4990E+13   2.0533E+12   2.6991E-02   2.7244E+14   1.4081E+02   9.7743E+16   4.1878E+16   8.8925E+13   1.6432E+13   1.0536E+14
   1.8509E-07   8.2261E+16   6.3647E+18   3.6637E+14   7.5599E+13   2.0751E+12   2.7206E-02   2.7568E+14   1.4181E+02   9.8321E+16   4.1942E+16   8.9049E+13   1.6562E+13   1.0561E+14
   1.8573E-07   8.1583E+16   6.3575E+18   3.6937E+14   7.6185E+13   2.0973E+12   2.7423E-02   2.7894E+14   1.4290E+02   9.8902E+16   4.2005E+16   8.9162E+13   1.6690E+13   1.0585E+14
