         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11
   0.000000E+00   9.7259E+05   0.0000E+00   2.4475E+19   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   7.025760E-06   9.7259E+05   1.6018E-23   2.4475E+19   2.8569E+04   3.9492E+00   3.3933E+01   3.9359E-02   3.2859E-55   7.0140E-17   1.0742E-27   1.4006E-11
   1.522250E-05   1.6799E+06   6.6908E-09   2.4475E+19   8.3350E+07   1.0034E+04   1.7945E+05   1.0995E+03   3.3773E-27   7.0505E-03   5.5791E-10   1.8672E+02
   2.459020E-05   2.7099E+06   1.0427E-03   2.4475E+19   5.1437E+09   5.4708E+05   1.7385E+07   1.8400E+05   2.6426E-18   1.6593E+02   8.3582E-04   4.3015E+05
   3.278690E-05   3.2934E+06   5.9694E+00   2.4475E+19   3.8752E+10   4.2700E+06   1.9345E+08   2.4887E+06   1.3870E-12   1.6691E+05   5.7729E+00   1.8987E+07
   4.098360E-05   1.4091E+06   1.5997E+03   2.4475E+19   7.6772E+10   5.1594E+06   2.8786E+08   4.0345E+06   2.6140E-09   1.6983E+07   1.5903E+03   6.8047E+07
   4.918030E-05   1.1963E+06   5.3607E+04   2.4475E+19   1.4035E+11   8.8755E+06   5.6869E+08   8.3643E+06   2.9959E-07   2.9032E+08   5.3471E+04   3.1212E+07
   5.503510E-05   4.9963E+06   7.3086E+05   2.4475E+19   4.4142E+11   5.6555E+07   3.9392E+09   5.9489E+07   4.0062E-05   2.0277E+09   7.2844E+05   8.7434E+06
   5.971900E-05   1.1251E+07   6.2332E+06   2.4475E+19   1.1259E+12   1.6205E+08   1.1821E+10   1.8111E+08   1.7284E-03   7.1867E+09   6.2152E+06   2.9170E+06
   6.440280E-05   1.9899E+07   4.3839E+07   2.4475E+19   2.5413E+12   3.4101E+08   2.5638E+10   3.9692E+08   4.5124E-02   2.0252E+10   4.3742E+07   1.1529E+06
   6.674470E-05   2.9512E+07   1.0231E+08   2.4475E+19   3.6906E+12   5.6299E+08   4.3120E+10   6.7162E+08   2.0145E-01   3.2383E+10   1.0211E+08   4.6982E+05
   7.025760E-05   3.7594E+07   3.4261E+08   2.4475E+19   6.0204E+12   7.7752E+08   6.0048E+10   9.4064E+08   1.3944E+00   5.9176E+10   3.4205E+08   3.2362E+05
   7.377050E-05   4.3564E+07   9.5570E+08   2.4475E+19   8.8265E+12   9.8262E+08   7.6337E+10   1.2035E+09   7.0832E+00   9.4924E+10   9.5451E+08   1.8327E+05
   7.962530E-05   4.7936E+07   3.6848E+09   2.4475E+19   1.4022E+13   1.2161E+09   9.3988E+10   1.4972E+09   5.5900E+01   1.6983E+11   3.6823E+09   1.0449E+05
   8.548010E-05   5.0396E+07   1.0045E+10   2.4475E+19   1.9300E+13   1.4508E+09   1.1105E+11   1.7884E+09   2.6385E+02   2.5790E+11   1.0043E+10   4.9621E+04
   9.250590E-05   4.9798E+07   2.4824E+10   2.4475E+19   2.4916E+13   1.6378E+09   1.2286E+11   2.0025E+09   1.0273E+03   3.6779E+11   2.4834E+10   2.8433E+04
   9.718970E-05   4.6938E+07   3.9795E+10   2.4475E+19   2.7890E+13   1.6914E+09   1.2505E+11   2.0537E+09   2.0828E+03   4.3666E+11   3.9831E+10   1.8655E+04
   1.065570E-04   4.1211E+07   8.1227E+10   2.4475E+19   3.1573E+13   1.6849E+09   1.2091E+11   2.0087E+09   5.5415E+03   5.4828E+11   8.1393E+10   1.6462E+04
   1.147540E-04   3.3110E+07   1.2689E+11   2.4475E+19   3.2493E+13   1.5066E+09   1.0526E+11   1.7654E+09   9.8008E+03   6.1173E+11   1.2730E+11   1.6014E+04
   1.217800E-04   2.5075E+07   1.6907E+11   2.4475E+19   3.1789E+13   1.2563E+09   8.5337E+10   1.4441E+09   1.3374E+04   6.3875E+11   1.6981E+11   2.0210E+04
   1.288060E-04   1.7519E+07   2.1054E+11   2.4475E+19   3.0017E+13   9.8047E+08   6.4450E+10   1.1019E+09   1.6061E+04   6.4322E+11   2.1171E+11   3.0803E+04
   1.370020E-04   1.0752E+07   2.5481E+11   2.4475E+19   2.7184E+13   6.9873E+08   4.4058E+10   7.6337E+08   1.7595E+04   6.2889E+11   2.5660E+11   6.2148E+04
   1.487120E-04   5.0981E+06   3.0758E+11   2.4475E+19   2.2850E+13   4.2024E+08   2.4994E+10   4.4164E+08   1.6983E+04   5.9237E+11   3.1041E+11   2.5794E+05
   1.604220E-04   1.5409E+06   3.4877E+11   2.4475E+19   1.8947E+13   2.3781E+08   1.3008E+10   2.3758E+08   1.3448E+04   5.5377E+11   3.5274E+11   2.8439E+06
   1.733020E-04   3.1809E+05   3.8349E+11   2.4475E+19   1.5536E+13   1.4386E+08   7.4750E+09   1.3986E+08   8.7379E+03   5.1811E+11   3.8881E+11   8.6694E+07
   1.885250E-04   7.9094E+04   4.1385E+11   2.4475E+19   1.2535E+13   9.1173E+07   4.6755E+09   8.8127E+07   4.2533E+03   4.7639E+11   4.2083E+11   9.8332E+09
   2.072600E-04   1.1813E+05   4.1602E+11   2.4475E+19   9.8913E+12   5.6629E+07   2.8961E+09   5.4651E+07   3.5684E+03   4.0137E+10   4.2326E+11   4.4367E+11
   2.224820E-04   4.0749E+05   4.1582E+11   2.4475E+19   8.2828E+12   3.9541E+07   2.0199E+09   3.8175E+07   1.1211E+03   1.4231E+08   4.2312E+11   4.8380E+11
   2.423890E-04   1.6800E+06   4.1555E+11   2.4475E+19   6.6679E+12   2.5578E+07   1.3072E+09   2.4726E+07   2.7910E+02   2.1336E+06   4.2293E+11   4.8413E+11
   2.500000E-04   1.3305E+06   4.1544E+11   2.4475E+19   6.1602E+12   2.1831E+07   1.1156E+09   2.1104E+07   2.0792E+02   1.0698E+06   4.2286E+11   4.8420E+11
   2.570258E-04   9.7259E+05   4.1535E+11   2.4475E+19   5.7349E+12   1.8920E+07   9.6682E+08   1.8290E+07   2.9397E+02   2.4257E+06   4.2279E+11   4.8426E+11
   2.652225E-04   1.6799E+06   4.1524E+11   2.4475E+19   5.2848E+12   1.6076E+07   8.2111E+08   1.5533E+07   5.4373E+02   1.2809E+07   4.2271E+11   4.8433E+11
   2.745902E-04   2.7099E+06   4.1511E+11   2.4475E+19   4.8282E+12   1.3956E+07   7.0250E+08   1.3148E+07   1.1847E+03   1.7595E+08   4.2263E+11   4.8425E+11
   2.827869E-04   3.2934E+06   4.1504E+11   2.4475E+19   4.4975E+12   1.5903E+07   7.8763E+08   1.3737E+07   2.4406E+03   4.1961E+09   4.2260E+11   4.8027E+11
   2.909836E-04   1.4091E+06   4.1587E+11   2.4475E+19   4.2023E+12   1.5312E+07   8.0637E+08   1.3852E+07   3.8667E+03   9.6541E+10   4.2365E+11   3.8694E+11
   2.991803E-04   1.1963E+06   4.1971E+11   2.4475E+19   3.9575E+12   1.7870E+07   1.0279E+09   1.7063E+07   3.4986E+03   4.3253E+11   4.2833E+11   4.6502E+10
   3.050351E-04   4.9963E+06   4.2267E+11   2.4475E+19   4.0510E+12   6.5867E+07   4.4132E+09   6.8506E+07   5.4437E+03   4.7510E+11   4.3193E+11   2.0486E+09
   3.097190E-04   1.1251E+07   4.2525E+11   2.4475E+19   4.5709E+12   1.7330E+08   1.2391E+10   1.9202E+08   7.8897E+03   4.7902E+11   4.3502E+11   1.9443E+08
   3.144028E-04   1.9899E+07   4.2847E+11   2.4475E+19   5.8142E+12   3.5666E+08   2.6429E+10   4.1213E+08   1.0683E+04   4.8856E+11   4.3875E+11   2.7811E+07
   3.167447E-04   2.9512E+07   4.3052E+11   2.4475E+19   6.8717E+12   5.8219E+08   4.4086E+10   6.9030E+08   1.3111E+04   4.9847E+11   4.4105E+11   7.2319E+06
   3.202576E-04   3.7594E+07   4.3456E+11   2.4475E+19   9.0500E+12   8.0363E+08   6.1364E+10   9.6602E+08   1.5642E+04   5.2107E+11   4.4549E+11   2.8496E+06
   3.237705E-04   4.3564E+07   4.4018E+11   2.4475E+19   1.1687E+13   1.0162E+09   7.8032E+10   1.2361E+09   1.9026E+04   5.5139E+11   4.5153E+11   1.0646E+06
   3.296253E-04   4.7936E+07   4.5428E+11   2.4475E+19   1.6560E+13   1.2606E+09   9.6244E+10   1.5404E+09   2.4997E+04   6.1415E+11   4.6641E+11   3.7785E+05
   3.354801E-04   5.0396E+07   4.7561E+11   2.4475E+19   2.1485E+13   1.5020E+09   1.1365E+11   1.8379E+09   3.3327E+04   6.8635E+11   4.8864E+11   1.3206E+05
   3.425059E-04   4.9798E+07   5.1217E+11   2.4475E+19   2.6671E+13   1.6899E+09   1.2552E+11   2.0528E+09   4.4639E+04   7.7319E+11   5.2648E+11   5.9774E+04
   3.471897E-04   4.6938E+07   5.4313E+11   2.4475E+19   2.9376E+13   1.7404E+09   1.2754E+11   2.1010E+09   5.3793E+04   8.2509E+11   5.5844E+11   3.5251E+04
   3.565570E-04   4.1211E+07   6.1733E+11   2.4475E+19   3.2600E+13   1.7229E+09   1.2285E+11   2.0454E+09   6.9331E+04   9.0170E+11   6.3501E+11   2.7074E+04
   3.647540E-04   3.3110E+07   6.9028E+11   2.4475E+19   3.3218E+13   1.5340E+09   1.0667E+11   1.7919E+09   8.1596E+04   9.3561E+11   7.1047E+11   2.4493E+04
   3.717800E-04   2.5075E+07   7.5355E+11   2.4475E+19   3.2324E+13   1.2760E+09   8.6351E+10   1.4632E+09   8.7705E+04   9.3944E+11   7.7616E+11   2.9724E+04
   3.788060E-04   1.7519E+07   8.1344E+11   2.4475E+19   3.0411E+13   9.9421E+08   6.5156E+10   1.1152E+09   8.9102E+04   9.2330E+11   8.3867E+11   4.4215E+04
   3.870020E-04   1.0752E+07   8.7571E+11   2.4475E+19   2.7463E+13   7.0754E+08   4.4510E+10   7.7186E+08   8.5438E+04   8.8838E+11   9.0416E+11   8.7790E+04
   3.987120E-04   5.0981E+06   9.4834E+11   2.4475E+19   2.3025E+13   4.2487E+08   2.5232E+10   4.4611E+08   7.3226E+04   8.2830E+11   9.8152E+11   3.6067E+05
   4.104220E-04   1.5409E+06   1.0040E+12   2.4475E+19   1.9060E+13   2.4028E+08   1.3134E+10   2.3996E+08   5.3944E+04   7.7161E+11   1.0420E+12   3.9626E+06
   4.233020E-04   3.1809E+05   1.0501E+12   2.4475E+19   1.5607E+13   1.4513E+08   7.5400E+09   1.4108E+08   3.3279E+04   7.2059E+11   1.0933E+12   1.2058E+08
   4.385250E-04   7.9094E+04   1.0896E+12   2.4475E+19   1.2576E+13   9.1761E+07   4.7057E+09   8.8695E+07   1.5549E+04   6.6148E+11   1.1390E+12   1.3654E+10
   4.572600E-04   1.1813E+05   1.0911E+12   2.4475E+19   9.9192E+12   5.6948E+07   2.9124E+09   5.4959E+07   1.3012E+04   5.5807E+10   1.1414E+12   6.1689E+11
   4.724820E-04   4.0749E+05   1.0897E+12   2.4475E+19   8.3046E+12   3.9749E+07   2.0305E+09   3.8375E+07   4.0909E+03   1.9815E+08   1.1403E+12   6.7362E+11
   4.923890E-04   1.6800E+06   1.0879E+12   2.4475E+19   6.6840E+12   2.5702E+07   1.3136E+09   2.4845E+07   1.0192E+03   2.9791E+06   1.1388E+12   6.7529E+11
   5.000000E-04   1.3305E+06   1.0872E+12   2.4475E+19   6.1747E+12   2.1934E+07   1.1209E+09   2.1203E+07   7.5952E+02   1.4955E+06   1.1382E+12   6.7586E+11
   5.070258E-04   9.7259E+05   1.0866E+12   2.4475E+19   5.7481E+12   1.9007E+07   9.7127E+08   1.8374E+07   1.0742E+03   3.3911E+06   1.1377E+12   6.7638E+11
   5.152225E-04   1.6799E+06   1.0859E+12   2.4475E+19   5.2966E+12   1.6148E+07   8.2479E+08   1.5603E+07   1.9875E+03   1.7909E+07   1.1371E+12   6.7697E+11
   5.245902E-04   2.7099E+06   1.0851E+12   2.4475E+19   4.8387E+12   1.4015E+07   7.0548E+08   1.3204E+07   4.3319E+03   2.4616E+08   1.1364E+12   6.7742E+11
   5.327869E-04   3.2934E+06   1.0844E+12   2.4475E+19   4.5070E+12   1.5952E+07   7.9013E+08   1.3784E+07   8.9266E+03   5.8742E+09   1.1359E+12   6.7233E+11
   5.409836E-04   1.4091E+06   1.0848E+12   2.4475E+19   4.2105E+12   1.5352E+07   8.0841E+08   1.3890E+07   1.4125E+04   1.3520E+11   1.1371E+12   5.4188E+11
   5.491803E-04   1.1963E+06   1.0887E+12   2.4475E+19   3.9633E+12   1.7897E+07   1.0293E+09   1.7088E+07   1.2699E+04   6.0526E+11   1.1441E+12   6.5072E+10
   5.550351E-04   4.9963E+06   1.0917E+12   2.4475E+19   4.0550E+12   6.5885E+07   4.4141E+09   6.8524E+07   1.9646E+04   6.6382E+11   1.1494E+12   2.8624E+09
   5.597190E-04   1.1251E+07   1.0944E+12   2.4475E+19   4.5736E+12   1.7331E+08   1.2391E+10   1.9203E+08   2.8274E+04   6.6701E+11   1.1540E+12   2.7073E+08
   5.644028E-04   1.9899E+07   1.0980E+12   2.4475E+19   5.8154E+12   3.5667E+08   2.6429E+10   4.1214E+08   3.7821E+04   6.7492E+11   1.1594E+12   3.8420E+07
   5.667447E-04   2.9512E+07   1.1004E+12   2.4475E+19   6.8720E+12   5.8219E+08   4.4086E+10   6.9030E+08   4.5976E+04   6.8385E+11   1.1627E+12   9.9215E+06
   5.702576E-04   3.7594E+07   1.1053E+12   2.4475E+19   9.0488E+12   8.0362E+08   6.1363E+10   9.6601E+08   5.3806E+04   7.0465E+11   1.1689E+12   3.8536E+06
   5.737705E-04   4.3564E+07   1.1121E+12   2.4475E+19   1.1683E+13   1.0161E+09   7.8030E+10   1.2361E+09   6.3882E+04   7.3272E+11   1.1772E+12   1.4147E+06
   5.796253E-04   4.7936E+07   1.1293E+12   2.4475E+19   1.6553E+13   1.2604E+09   9.6237E+10   1.5403E+09   8.0001E+04   7.9058E+11   1.1970E+12   4.8639E+05
   5.854801E-04   5.0396E+07   1.1550E+12   2.4475E+19   2.1473E+13   1.5017E+09   1.1364E+11   1.8376E+09   1.0101E+05   8.5646E+11   1.2255E+12   1.6479E+05
   5.925059E-04   4.9798E+07   1.1982E+12   2.4475E+19   2.6654E+13   1.6893E+09   1.2549E+11   2.0523E+09   1.2620E+05   9.3422E+11   1.2725E+12   7.2222E+04
   5.971897E-04   4.6938E+07   1.2341E+12   2.4475E+19   2.9355E+13   1.7397E+09   1.2751E+11   2.1004E+09   1.4511E+05   9.7943E+11   1.3111E+12   4.1844E+04
   6.065570E-04   4.1211E+07   1.3183E+12   2.4475E+19   3.2574E+13   1.7219E+09   1.2280E+11   2.0444E+09   1.7115E+05   1.0422E+12   1.4015E+12   3.1292E+04
   6.147540E-04   3.3110E+07   1.3995E+12   2.4475E+19   3.3190E+13   1.5330E+09   1.0661E+11   1.7908E+09   1.8822E+05   1.0644E+12   1.4887E+12   2.7863E+04
   6.217800E-04   2.5075E+07   1.4690E+12   2.4475E+19   3.2294E+13   1.2749E+09   8.6295E+10   1.4621E+09   1.9274E+05   1.0589E+12   1.5637E+12   3.3505E+04
   6.288060E-04   1.7519E+07   1.5341E+12   2.4475E+19   3.0382E+13   9.9318E+08   6.5103E+10   1.1142E+09   1.8830E+05   1.0345E+12   1.6344E+12   4.9542E+04
   6.370020E-04   1.0752E+07   1.6012E+12   2.4475E+19   2.7434E+13   7.0663E+08   4.4464E+10   7.7098E+08   1.7434E+05   9.9137E+11   1.7081E+12   9.7968E+04
   6.487120E-04   5.0981E+06   1.6784E+12   2.4475E+19   2.2997E+13   4.2414E+08   2.5195E+10   4.4540E+08   1.4425E+05   9.2191E+11   1.7949E+12   4.0142E+05
   6.604220E-04   1.5409E+06   1.7367E+12   2.4475E+19   1.9034E+13   2.3971E+08   1.3105E+10   2.3941E+08   1.0377E+05   8.5807E+11   1.8625E+12   4.4067E+06
   6.733020E-04   3.1809E+05   1.7840E+12   2.4475E+19   1.5583E+13   1.4470E+08   7.5179E+09   1.4066E+08   6.2854E+04   8.0109E+11   1.9198E+12   1.3404E+08
   6.885250E-04   7.9094E+04   1.8233E+12   2.4475E+19   1.2554E+13   9.1443E+07   4.6895E+09   8.8387E+07   2.8922E+04   7.3530E+11   1.9706E+12   1.5177E+10
   7.072600E-04   1.1813E+05   1.8218E+12   2.4475E+19   9.9030E+12   5.6763E+07   2.9029E+09   5.4780E+07   2.4229E+04   6.2232E+10   1.9709E+12   6.8790E+11
   7.224820E-04   4.0749E+05   1.8180E+12   2.4475E+19   8.2917E+12   3.9625E+07   2.0242E+09   3.8256E+07   7.6322E+03   2.2162E+08   1.9676E+12   7.5329E+11
   7.423890E-04   1.6800E+06   1.8130E+12   2.4475E+19   6.6742E+12   2.5626E+07   1.3097E+09   2.4772E+07   1.9064E+03   3.3502E+06   1.9631E+12   7.5791E+11
   7.500000E-04   1.3305E+06   1.8111E+12   2.4475E+19   6.1657E+12   2.1870E+07   1.1176E+09   2.1142E+07   1.4220E+03   1.6856E+06   1.9615E+12   7.5959E+11
   7.570258E-04   9.7259E+05   1.8094E+12   2.4475E+19   5.7398E+12   1.8952E+07   9.6847E+08   1.8322E+07   2.0128E+03   3.8230E+06   1.9599E+12   7.6114E+11
   7.652225E-04   1.6799E+06   1.8074E+12   2.4475E+19   5.2891E+12   1.6103E+07   8.2245E+08   1.5558E+07   3.7279E+03   2.0196E+07   1.9581E+12   7.6292E+11
   7.745902E-04   2.7099E+06   1.8050E+12   2.4475E+19   4.8319E+12   1.3977E+07   7.0355E+08   1.3168E+07   8.1347E+03   2.7790E+08   1.9561E+12   7.6471E+11
   7.827869E-04   3.2934E+06   1.8031E+12   2.4475E+19   4.5008E+12   1.5920E+07   7.8849E+08   1.3753E+07   1.6779E+04   6.6406E+09   1.9544E+12   7.6005E+11
   7.909836E-04   1.4091E+06   1.8020E+12   2.4475E+19   4.2046E+12   1.5323E+07   8.0696E+08   1.3863E+07   2.6554E+04   1.5300E+11   1.9549E+12   6.1324E+11
   7.991803E-04   1.1963E+06   1.8041E+12   2.4475E+19   3.9571E+12   1.7869E+07   1.0279E+09   1.7061E+07   2.3816E+04   6.8496E+11   1.9628E+12   7.3641E+10
   8.050351E-04   4.9963E+06   1.8059E+12   2.4475E+19   4.0486E+12   6.5856E+07   4.4127E+09   6.8496E+07   3.6765E+04   7.5098E+11   1.9688E+12   3.2382E+09
   8.097190E-04   1.1251E+07   1.8076E+12   2.4475E+19   4.5670E+12   1.7328E+08   1.2390E+10   1.9200E+08   5.2782E+04   7.5390E+11   1.9740E+12   3.0600E+08
   8.144028E-04   1.9899E+07   1.8103E+12   2.4475E+19   5.8086E+12   3.5663E+08   2.6427E+10   4.1209E+08   7.0322E+04   7.6115E+11   1.9801E+12   4.3329E+07
   8.167447E-04   2.9512E+07   1.8123E+12   2.4475E+19   6.8649E+12   5.8214E+08   4.4083E+10   6.9025E+08   8.5225E+04   7.6967E+11   1.9838E+12   1.1167E+07
   8.202576E-04   3.7594E+07   1.8168E+12   2.4475E+19   9.0414E+12   8.0354E+08   6.1359E+10   9.6594E+08   9.9119E+04   7.8970E+11   1.9908E+12   4.3187E+06
   8.237705E-04   4.3564E+07   1.8234E+12   2.4475E+19   1.1675E+13   1.0160E+09   7.8025E+10   1.2360E+09   1.1676E+05   8.1679E+11   2.0001E+12   1.5770E+06
   8.296253E-04   4.7936E+07   1.8407E+12   2.4475E+19   1.6544E+13   1.2603E+09   9.6229E+10   1.5401E+09   1.4390E+05   8.7245E+11   2.0221E+12   5.3676E+05
   8.354801E-04   5.0396E+07   1.8671E+12   2.4475E+19   2.1463E+13   1.5014E+09   1.1363E+11   1.8374E+09   1.7835E+05   9.3547E+11   2.0535E+12   1.7999E+05
   8.425059E-04   4.9798E+07   1.9116E+12   2.4475E+19   2.6642E+13   1.6890E+09   1.2547E+11   2.0519E+09   2.1747E+05   1.0090E+12   2.1046E+12   7.8007E+04
   8.471897E-04   4.6938E+07   1.9485E+12   2.4475E+19   2.9342E+13   1.7392E+09   1.2749E+11   2.0999E+09   2.4592E+05   1.0512E+12   2.1463E+12   4.4910E+04
   8.565570E-04   4.1211E+07   2.0350E+12   2.4475E+19   3.2560E+13   1.7213E+09   1.2277E+11   2.0439E+09   2.8078E+05   1.1076E+12   2.2431E+12   3.3255E+04
   8.647540E-04   3.3110E+07   2.1179E+12   2.4475E+19   3.3175E+13   1.5324E+09   1.0658E+11   1.7903E+09   3.0090E+05   1.1244E+12   2.3356E+12   2.9433E+04
   8.717800E-04   2.5075E+07   2.1884E+12   2.4475E+19   3.2279E+13   1.2743E+09   8.6266E+10   1.4616E+09   3.0227E+05   1.1147E+12   2.4148E+12   3.5270E+04
   8.788060E-04   1.7519E+07   2.2540E+12   2.4475E+19   3.0367E+13   9.9265E+08   6.5076E+10   1.1137E+09   2.9061E+05   1.0867E+12   2.4892E+12   5.2038E+04
   8.870020E-04   1.0752E+07   2.3211E+12   2.4475E+19   2.7419E+13   7.0616E+08   4.4440E+10   7.7053E+08   2.6510E+05   1.0399E+12   2.5665E+12   1.0276E+05
   8.987120E-04   5.0981E+06   2.3974E+12   2.4475E+19   2.2983E+13   4.2377E+08   2.5176E+10   4.4505E+08   2.1602E+05   9.6651E+11   2.6572E+12   4.2085E+05
   9.104220E-04   1.5409E+06   2.4539E+12   2.4475E+19   1.9021E+13   2.3942E+08   1.3091E+10   2.3913E+08   1.5378E+05   8.9992E+11   2.7275E+12   4.6216E+06
   9.233020E-04   3.1809E+05   2.4986E+12   2.4475E+19   1.5571E+13   1.4448E+08   7.5068E+09   1.4045E+08   9.2398E+04   8.4085E+11   2.7869E+12   1.4070E+08
   9.385250E-04   7.9094E+04   2.5339E+12   2.4475E+19   1.2543E+13   9.1282E+07   4.6812E+09   8.8231E+07   4.2246E+04   7.7280E+11   2.8392E+12   1.5951E+10
   9.572600E-04   1.1813E+05   2.5278E+12   2.4475E+19   9.8946E+12   5.6668E+07   2.8981E+09   5.4689E+07   3.5504E+04   6.5724E+10   2.8358E+12   7.2650E+11
   9.724820E-04   4.0749E+05   2.5203E+12   2.4475E+19   8.2849E+12   3.9562E+07   2.0209E+09   3.8194E+07   1.1221E+04   2.3507E+08   2.8289E+12   7.9885E+11
   9.923890E-04   1.6800E+06   2.5105E+12   2.4475E+19   6.6690E+12   2.5587E+07   1.3077E+09   2.4734E+07   2.8143E+03   3.5816E+06   2.8200E+12   8.0801E+11
   1.000000E-03   1.3305E+06   2.5068E+12   2.4475E+19   6.1610E+12   2.1837E+07   1.1159E+09   2.1109E+07   2.1024E+03   1.8079E+06   2.8166E+12   8.1140E+11
   1.007026E-03   9.7259E+05   2.5034E+12   2.4475E+19   5.7355E+12   1.8924E+07   9.6701E+08   1.8294E+07   2.9802E+03   4.1016E+06   2.8134E+12   8.1453E+11
   1.015223E-03   1.6799E+06   2.4994E+12   2.4475E+19   5.2851E+12   1.6079E+07   8.2121E+08   1.5535E+07   5.5286E+03   2.1678E+07   2.8098E+12   8.1814E+11
   1.024590E-03   2.7099E+06   2.4949E+12   2.4475E+19   4.8283E+12   1.3957E+07   7.0253E+08   1.3149E+07   1.2086E+04   2.9877E+08   2.8057E+12   8.2199E+11
   1.032787E-03   3.2934E+06   2.4910E+12   2.4475E+19   4.4975E+12   1.5903E+07   7.8761E+08   1.3736E+07   2.4968E+04   7.1526E+09   2.8022E+12   8.1864E+11
   1.040984E-03   1.4091E+06   2.4878E+12   2.4475E+19   4.2014E+12   1.5308E+07   8.0615E+08   1.3847E+07   3.9553E+04   1.6508E+11   2.8013E+12   6.6164E+11
   1.049180E-03   1.1963E+06   2.4872E+12   2.4475E+19   3.9536E+12   1.7853E+07   1.0271E+09   1.7046E+07   3.5446E+04   7.3948E+11   2.8093E+12   7.9502E+10
   1.055035E-03   4.9963E+06   2.4869E+12   2.4475E+19   4.0449E+12   6.5839E+07   4.4118E+09   6.8479E+07   5.4674E+04   8.1096E+11   2.8155E+12   3.4968E+09
   1.059719E-03   1.1251E+07   2.4872E+12   2.4475E+19   4.5632E+12   1.7326E+08   1.2389E+10   1.9198E+08   7.8412E+04   8.1399E+11   2.8208E+12   3.3039E+08
   1.064403E-03   1.9899E+07   2.4884E+12   2.4475E+19   5.8044E+12   3.5660E+08   2.6426E+10   4.1206E+08   1.0427E+05   8.2106E+11   2.8271E+12   4.6739E+07
   1.066745E-03   2.9512E+07   2.4897E+12   2.4475E+19   6.8607E+12   5.8210E+08   4.4082E+10   6.9022E+08   1.2617E+05   8.2944E+11   2.8310E+12   1.2034E+07
   1.070258E-03   3.7594E+07   2.4932E+12   2.4475E+19   9.0368E+12   8.0349E+08   6.1357E+10   9.6589E+08   1.4627E+05   8.4916E+11   2.8383E+12   4.6439E+06
   1.073771E-03   4.3564E+07   2.4991E+12   2.4475E+19   1.1671E+13   1.0160E+09   7.8021E+10   1.2359E+09   1.7159E+05   8.7578E+11   2.8480E+12   1.6909E+06
   1.079625E-03   4.7936E+07   2.5154E+12   2.4475E+19   1.6538E+13   1.2602E+09   9.6223E+10   1.5400E+09   2.0968E+05   9.3025E+11   2.8712E+12   5.7233E+05
   1.085480E-03   5.0396E+07   2.5412E+12   2.4475E+19   2.1456E+13   1.5012E+09   1.1362E+11   1.8372E+09   2.5731E+05   9.9160E+11   2.9042E+12   1.9079E+05
   1.092506E-03   4.9798E+07   2.5853E+12   2.4475E+19   2.6633E+13   1.6887E+09   1.2546E+11   2.0517E+09   3.0974E+05   1.0626E+12   2.9579E+12   8.2149E+04
   1.097190E-03   4.6938E+07   2.6222E+12   2.4475E+19   2.9333E+13   1.7389E+09   1.2747E+11   2.0996E+09   3.4721E+05   1.1028E+12   3.0015E+12   4.7117E+04
   1.106557E-03   4.1211E+07   2.7086E+12   2.4475E+19   3.2549E+13   1.7210E+09   1.2275E+11   2.0435E+09   3.8980E+05   1.1552E+12   3.1023E+12   3.4685E+04
   1.114754E-03   3.3110E+07   2.7912E+12   2.4475E+19   3.3164E+13   1.5319E+09   1.0656E+11   1.7899E+09   4.1217E+05   1.1686E+12   3.1983E+12   3.0591E+04
   1.121780E-03   2.5075E+07   2.8612E+12   2.4475E+19   3.2268E+13   1.2739E+09   8.6245E+10   1.4612E+09   4.0995E+05   1.1563E+12   3.2800E+12   3.6586E+04
   1.128806E-03   1.7519E+07   2.9260E+12   2.4475E+19   3.0355E+13   9.9226E+08   6.5056E+10   1.1133E+09   3.9091E+05   1.1260E+12   3.3567E+12   5.3921E+04
   1.137002E-03   1.0752E+07   2.9917E+12   2.4475E+19   2.7408E+13   7.0582E+08   4.4423E+10   7.7019E+08   3.5392E+05   1.0771E+12   3.4362E+12   1.0644E+05
   1.148712E-03   5.0981E+06   3.0654E+12   2.4475E+19   2.2973E+13   4.2349E+08   2.5162E+10   4.4477E+08   2.8624E+05   1.0016E+12   3.5289E+12   4.3613E+05
   1.160422E-03   1.5409E+06   3.1187E+12   2.4475E+19   1.9010E+13   2.3920E+08   1.3079E+10   2.3892E+08   2.0279E+05   9.3377E+11   3.6005E+12   4.7954E+06
   1.173302E-03   3.1809E+05   3.1593E+12   2.4475E+19   1.5561E+13   1.4431E+08   7.4980E+09   1.4028E+08   1.2145E+05   8.7406E+11   3.6606E+12   1.4626E+08
   1.188525E-03   7.9094E+04   3.1894E+12   2.4475E+19   1.2534E+13   9.1153E+07   4.6746E+09   8.8106E+07   5.5410E+04   8.0530E+11   3.7129E+12   1.6622E+10
   1.207260E-03   1.1813E+05   3.1773E+12   2.4475E+19   9.8878E+12   5.6590E+07   2.8941E+09   5.4613E+07   4.6784E+04   6.8902E+10   3.7043E+12   7.6162E+11
