       Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13
   1.6428E-05   1.9743E+15   1.9000E+16   6.8278E+15   1.7765E+14   5.1873E+15   2.8151E+00   1.3653E+15   2.6320E+04   2.1881E+17   2.0653E+15   2.4301E+12   9.4966E+14   9.5209E+14
   1.6505E-05   1.9884E+15   1.9062E+16   6.7612E+15   1.7686E+14   5.1778E+15   2.8134E+00   1.3373E+15   2.6358E+04   2.1656E+17   2.0797E+15   2.4493E+12   9.5001E+14   9.5246E+14
   1.6581E-05   2.0029E+15   1.9123E+16   6.6956E+15   1.7610E+14   5.1683E+15   2.8117E+00   1.3100E+15   2.6394E+04   2.1433E+17   2.0942E+15   2.4689E+12   9.5038E+14   9.5285E+14
   1.6658E-05   2.0176E+15   1.9183E+16   6.6311E+15   1.7540E+14   5.1586E+15   2.8100E+00   1.2832E+15   2.6419E+04   2.1213E+17   2.1084E+15   2.4882E+12   9.5079E+14   9.5328E+14
   1.6734E-05   2.0389E+15   1.9275E+16   6.5702E+15   1.7515E+14   5.1476E+15   2.8083E+00   1.2570E+15   2.6403E+04   2.0995E+17   2.1231E+15   2.5091E+12   9.5156E+14   9.5407E+14
   1.6811E-05   2.0530E+15   1.9333E+16   6.5065E+15   1.7438E+14   5.1381E+15   2.8066E+00   1.2313E+15   2.6437E+04   2.0779E+17   2.1377E+15   2.5288E+12   9.5191E+14   9.5444E+14
   1.6888E-05   2.0672E+15   1.9391E+16   6.4435E+15   1.7361E+14   5.1287E+15   2.8049E+00   1.2062E+15   2.6471E+04   2.0566E+17   2.1523E+15   2.5486E+12   9.5226E+14   9.5481E+14
   1.6965E-05   2.0812E+15   1.9450E+16   6.3807E+15   1.7280E+14   5.1194E+15   2.8032E+00   1.1816E+15   2.6510E+04   2.0356E+17   2.1671E+15   2.5684E+12   9.5256E+14   9.5513E+14
   1.7042E-05   2.0960E+15   1.9506E+16   6.3195E+15   1.7213E+14   5.1096E+15   2.8015E+00   1.1575E+15   2.6535E+04   2.0147E+17   2.1820E+15   2.5889E+12   9.5299E+14   9.5558E+14
   1.7119E-05   2.1173E+15   1.9595E+16   6.2613E+15   1.7184E+14   5.0988E+15   2.7998E+00   1.1339E+15   2.6517E+04   1.9940E+17   2.1968E+15   2.6100E+12   9.5373E+14   9.5634E+14
   1.7196E-05   2.1315E+15   1.9649E+16   6.2008E+15   1.7109E+14   5.0893E+15   2.7981E+00   1.1107E+15   2.6547E+04   1.9736E+17   2.2117E+15   2.6303E+12   9.5409E+14   9.5672E+14
   1.7274E-05   2.1425E+15   1.9673E+16   6.1407E+15   1.7034E+14   5.0798E+15   2.7964E+00   1.0881E+15   2.6577E+04   1.9533E+17   2.2267E+15   2.6507E+12   9.5445E+14   9.5710E+14
   1.7351E-05   2.1598E+15   1.9760E+16   6.0807E+15   1.6952E+14   5.0705E+15   2.7946E+00   1.0659E+15   2.6614E+04   1.9333E+17   2.2416E+15   2.6710E+12   9.5474E+14   9.5741E+14
   1.7429E-05   2.1745E+15   1.9816E+16   6.0218E+15   1.6879E+14   5.0610E+15   2.7929E+00   1.0441E+15   2.6644E+04   1.9134E+17   2.2570E+15   2.6920E+12   9.5511E+14   9.5780E+14
   1.7507E-05   2.1972E+15   1.9905E+16   5.9669E+15   1.6860E+14   5.0498E+15   2.7912E+00   1.0227E+15   2.6613E+04   1.8937E+17   2.2723E+15   2.7143E+12   9.5595E+14   9.5866E+14
   1.7586E-05   2.2118E+15   1.9960E+16   5.9088E+15   1.6785E+14   5.0403E+15   2.7895E+00   1.0017E+15   2.6640E+04   1.8742E+17   2.2875E+15   2.7352E+12   9.5630E+14   9.5903E+14
   1.7664E-05   2.2251E+15   2.0009E+16   5.8507E+15   1.6701E+14   5.0311E+15   2.7877E+00   9.8118E+14   2.6678E+04   1.8549E+17   2.3029E+15   2.7561E+12   9.5657E+14   9.5933E+14
   1.7743E-05   2.2305E+15   1.9977E+16   5.7938E+15   1.6628E+14   5.0216E+15   2.7860E+00   9.6104E+14   2.6700E+04   1.8358E+17   2.3181E+15   2.7771E+12   9.5695E+14   9.5973E+14
   1.7822E-05   2.2551E+15   2.0120E+16   5.7371E+15   1.6553E+14   5.0121E+15   2.7843E+00   9.4126E+14   2.6716E+04   1.8168E+17   2.3326E+15   2.7973E+12   9.5730E+14   9.6010E+14
   1.7902E-05   2.2773E+15   2.0202E+16   5.6841E+15   1.6528E+14   5.0010E+15   2.7825E+00   9.2185E+14   2.6690E+04   1.7980E+17   2.3486E+15   2.8206E+12   9.5810E+14   9.6092E+14
   1.7978E-05   2.2911E+15   2.0252E+16   5.6304E+15   1.6451E+14   4.9921E+15   2.7809E+00   9.0359E+14   2.6724E+04   1.7801E+17   2.3641E+15   2.8417E+12   9.5840E+14   9.6124E+14
   1.8055E-05   2.3063E+15   2.0306E+16   5.5777E+15   1.6385E+14   4.9828E+15   2.7792E+00   8.8565E+14   2.6746E+04   1.7623E+17   2.3795E+15   2.8631E+12   9.5879E+14   9.6165E+14
   1.8132E-05   2.3204E+15   2.0357E+16   5.5248E+15   1.6310E+14   4.9738E+15   2.7775E+00   8.6803E+14   2.6773E+04   1.7447E+17   2.3947E+15   2.8841E+12   9.5911E+14   9.6199E+14
   1.8210E-05   2.3433E+15   2.0439E+16   5.4761E+15   1.6295E+14   4.9629E+15   2.7758E+00   8.5074E+14   2.6723E+04   1.7272E+17   2.4092E+15   2.9060E+12   9.5997E+14   9.6288E+14
   1.8287E-05   2.3580E+15   2.0489E+16   5.4242E+15   1.6223E+14   4.9537E+15   2.7742E+00   8.3373E+14   2.6741E+04   1.7099E+17   2.4244E+15   2.9271E+12   9.6033E+14   9.6325E+14
   1.8366E-05   2.3730E+15   2.0542E+16   5.3727E+15   1.6152E+14   4.9446E+15   2.7725E+00   8.1703E+14   2.6767E+04   1.6926E+17   2.4403E+15   2.9492E+12   9.6068E+14   9.6363E+14
   1.8444E-05   2.3868E+15   2.0589E+16   5.3211E+15   1.6074E+14   4.9356E+15   2.7708E+00   8.0061E+14   2.6798E+04   1.6756E+17   2.4560E+15   2.9709E+12   9.6098E+14   9.6395E+14
   1.8523E-05   2.4011E+15   2.0638E+16   5.2699E+15   1.5997E+14   4.9266E+15   2.7691E+00   7.8448E+14   2.6826E+04   1.6586E+17   2.4718E+15   2.9928E+12   9.6128E+14   9.6427E+14
   1.8602E-05   2.4167E+15   2.0691E+16   5.2196E+15   1.5929E+14   4.9173E+15   2.7674E+00   7.6862E+14   2.6841E+04   1.6417E+17   2.4876E+15   3.0150E+12   9.6168E+14   9.6469E+14
   1.8682E-05   2.4390E+15   2.0768E+16   5.1722E+15   1.5903E+14   4.9067E+15   2.7657E+00   7.5304E+14   2.6808E+04   1.6250E+17   2.5036E+15   3.0388E+12   9.6247E+14   9.6551E+14
   1.8762E-05   2.4546E+15   2.0820E+16   5.1224E+15   1.5832E+14   4.8975E+15   2.7640E+00   7.3773E+14   2.6829E+04   1.6084E+17   2.5199E+15   3.0616E+12   9.6285E+14   9.6591E+14
   1.8843E-05   2.4688E+15   2.0866E+16   5.0725E+15   1.5754E+14   4.8885E+15   2.7623E+00   7.2268E+14   2.6854E+04   1.5919E+17   2.5359E+15   3.0840E+12   9.6315E+14   9.6624E+14
   1.8924E-05   2.4831E+15   2.0913E+16   5.0229E+15   1.5676E+14   4.8795E+15   2.7606E+00   7.0788E+14   2.6878E+04   1.5755E+17   2.5520E+15   3.1064E+12   9.6346E+14   9.6657E+14
   1.9006E-05   2.5060E+15   2.0991E+16   4.9767E+15   1.5647E+14   4.8688E+15   2.7589E+00   6.9335E+14   2.6840E+04   1.5593E+17   2.5681E+15   3.1305E+12   9.6426E+14   9.6739E+14
   1.9088E-05   2.5217E+15   2.1040E+16   4.9281E+15   1.5577E+14   4.8596E+15   2.7572E+00   6.7905E+14   2.6857E+04   1.5431E+17   2.5846E+15   3.1539E+12   9.6465E+14   9.6780E+14
   1.9167E-05   2.5361E+15   2.1086E+16   4.8817E+15   1.5504E+14   4.8509E+15   2.7555E+00   6.6560E+14   2.6878E+04   1.5278E+17   2.6005E+15   3.1763E+12   9.6497E+14   9.6815E+14
   1.9246E-05   2.5510E+15   2.1134E+16   4.8356E+15   1.5432E+14   4.8421E+15   2.7539E+00   6.5237E+14   2.6895E+04   1.5125E+17   2.6163E+15   3.1986E+12   9.6531E+14   9.6851E+14
   1.9326E-05   2.5743E+15   2.1210E+16   4.7926E+15   1.5410E+14   4.8317E+15   2.7522E+00   6.3935E+14   2.6850E+04   1.4973E+17   2.6322E+15   3.2227E+12   9.6615E+14   9.6937E+14
   1.9407E-05   2.5893E+15   2.1258E+16   4.7470E+15   1.5337E+14   4.8229E+15   2.7506E+00   6.2654E+14   2.6867E+04   1.4823E+17   2.6482E+15   3.2454E+12   9.6649E+14   9.6973E+14
   1.9488E-05   2.6042E+15   2.1304E+16   4.7017E+15   1.5266E+14   4.8141E+15   2.7489E+00   6.1394E+14   2.6881E+04   1.4673E+17   2.6642E+15   3.2682E+12   9.6684E+14   9.7011E+14
   1.9569E-05   2.6192E+15   2.1350E+16   4.6566E+15   1.5193E+14   4.8053E+15   2.7473E+00   6.0154E+14   2.6897E+04   1.4524E+17   2.6805E+15   3.2913E+12   9.6718E+14   9.7048E+14
   1.9651E-05   2.6354E+15   2.1399E+16   4.6122E+15   1.5127E+14   4.7963E+15   2.7456E+00   5.8934E+14   2.6903E+04   1.4376E+17   2.6967E+15   3.3147E+12   9.6761E+14   9.7092E+14
   1.9734E-05   2.6490E+15   2.1440E+16   4.5670E+15   1.5045E+14   4.7878E+15   2.7440E+00   5.7733E+14   2.6930E+04   1.4229E+17   2.7131E+15   3.3378E+12   9.6786E+14   9.7120E+14
   1.9817E-05   2.6739E+15   2.1518E+16   4.5256E+15   1.5025E+14   4.7772E+15   2.7423E+00   5.6552E+14   2.6873E+04   1.4082E+17   2.7295E+15   3.3631E+12   9.6876E+14   9.7213E+14
   1.9901E-05   2.6876E+15   2.1560E+16   4.4809E+15   1.4942E+14   4.7687E+15   2.7406E+00   5.5390E+14   2.6897E+04   1.3937E+17   2.7458E+15   3.3861E+12   9.6902E+14   9.7240E+14
   1.9985E-05   2.7028E+15   2.1605E+16   4.4369E+15   1.4867E+14   4.7599E+15   2.7390E+00   5.4246E+14   2.6905E+04   1.3792E+17   2.7619E+15   3.4092E+12   9.6936E+14   9.7277E+14
   2.0067E-05   2.7194E+15   2.1654E+16   4.3957E+15   1.4807E+14   4.7511E+15   2.7374E+00   5.3172E+14   2.6900E+04   1.3655E+17   2.7776E+15   3.4322E+12   9.6981E+14   9.7325E+14
   2.0149E-05   2.7347E+15   2.1699E+16   4.3543E+15   1.4738E+14   4.7426E+15   2.7358E+00   5.2114E+14   2.6908E+04   1.3518E+17   2.7934E+15   3.4551E+12   9.7017E+14   9.7363E+14
   2.0231E-05   2.7488E+15   2.1740E+16   4.3126E+15   1.4661E+14   4.7344E+15   2.7342E+00   5.1072E+14   2.6923E+04   1.3383E+17   2.8093E+15   3.4778E+12   9.7046E+14   9.7394E+14
   2.0314E-05   2.7657E+15   2.1789E+16   4.2720E+15   1.4600E+14   4.7256E+15   2.7325E+00   5.0046E+14   2.6919E+04   1.3247E+17   2.8255E+15   3.5016E+12   9.7092E+14   9.7442E+14
   2.0398E-05   2.7880E+15   2.1857E+16   4.2331E+15   1.4565E+14   4.7158E+15   2.7309E+00   4.9037E+14   2.6870E+04   1.3113E+17   2.8408E+15   3.5253E+12   9.7166E+14   9.7519E+14
   2.0482E-05   2.8049E+15   2.1905E+16   4.1929E+15   1.4502E+14   4.7071E+15   2.7293E+00   4.8042E+14   2.6869E+04   1.2980E+17   2.8574E+15   3.5497E+12   9.7211E+14   9.7566E+14
   2.0567E-05   2.8192E+15   2.1946E+16   4.1519E+15   1.4423E+14   4.6988E+15   2.7277E+00   4.7063E+14   2.6886E+04   1.2847E+17   2.8739E+15   3.5733E+12   9.7240E+14   9.7597E+14
   2.0653E-05   2.8351E+15   2.1991E+16   4.1116E+15   1.4353E+14   4.6903E+15   2.7261E+00   4.6098E+14   2.6889E+04   1.2714E+17   2.8903E+15   3.5972E+12   9.7278E+14   9.7638E+14
   2.0739E-05   2.8510E+15   2.2036E+16   4.0714E+15   1.4282E+14   4.6817E+15   2.7245E+00   4.5149E+14   2.6892E+04   1.2583E+17   2.9067E+15   3.6213E+12   9.7316E+14   9.7678E+14
   2.0827E-05   2.8754E+15   2.2107E+16   4.0337E+15   1.4251E+14   4.6717E+15   2.7229E+00   4.4213E+14   2.6835E+04   1.2452E+17   2.9232E+15   3.6470E+12   9.7400E+14   9.7765E+14
   2.0910E-05   2.8816E+15   2.2120E+16   3.9934E+15   1.4139E+14   4.6651E+15   2.7213E+00   4.3336E+14   2.6897E+04   1.2328E+17   2.9388E+15   3.6682E+12   9.7387E+14   9.7754E+14
   2.0995E-05   2.9063E+15   2.2193E+16   3.9580E+15   1.4114E+14   4.6553E+15   2.7198E+00   4.2472E+14   2.6835E+04   1.2204E+17   2.9545E+15   3.6931E+12   9.7473E+14   9.7842E+14
   2.1080E-05   2.9223E+15   2.2236E+16   3.9206E+15   1.4048E+14   4.6470E+15   2.7182E+00   4.1621E+14   2.6830E+04   1.2081E+17   2.9704E+15   3.7166E+12   9.7514E+14   9.7886E+14
   2.1166E-05   2.9371E+15   2.2277E+16   3.8829E+15   1.3974E+14   4.6390E+15   2.7166E+00   4.0782E+14   2.6836E+04   1.1959E+17   2.9863E+15   3.7399E+12   9.7545E+14   9.7919E+14
   2.1253E-05   2.9535E+15   2.2322E+16   3.8458E+15   1.3908E+14   4.6307E+15   2.7151E+00   3.9955E+14   2.6829E+04   1.1837E+17   3.0023E+15   3.7637E+12   9.7586E+14   9.7963E+14
   2.1340E-05   2.9697E+15   2.2364E+16   3.8088E+15   1.3841E+14   4.6224E+15   2.7135E+00   3.9141E+14   2.6825E+04   1.1716E+17   3.0186E+15   3.7879E+12   9.7627E+14   9.8006E+14
   2.1428E-05   2.9847E+15   2.2405E+16   3.7715E+15   1.3765E+14   4.6144E+15   2.7120E+00   3.8339E+14   2.6831E+04   1.1595E+17   3.0350E+15   3.8119E+12   9.7659E+14   9.8040E+14
   2.1518E-05   3.0010E+15   2.2447E+16   3.7347E+15   1.3698E+14   4.6061E+15   2.7104E+00   3.7548E+14   2.6827E+04   1.1475E+17   3.0515E+15   3.8365E+12   9.7700E+14   9.8084E+14
   2.1607E-05   3.0175E+15   2.2492E+16   3.6981E+15   1.3628E+14   4.5978E+15   2.7088E+00   3.6770E+14   2.6824E+04   1.1355E+17   3.0683E+15   3.8614E+12   9.7740E+14   9.8126E+14
   2.1694E-05   3.0325E+15   2.2531E+16   3.6633E+15   1.3559E+14   4.5901E+15   2.7073E+00   3.6041E+14   2.6827E+04   1.1242E+17   3.0844E+15   3.8852E+12   9.7774E+14   9.8163E+14
   2.1781E-05   3.0492E+15   2.2576E+16   3.6289E+15   1.3496E+14   4.5821E+15   2.7058E+00   3.5322E+14   2.6816E+04   1.1129E+17   3.1002E+15   3.9090E+12   9.7818E+14   9.8209E+14
   2.1869E-05   3.0644E+15   2.2615E+16   3.5943E+15   1.3426E+14   4.5743E+15   2.7043E+00   3.4614E+14   2.6814E+04   1.1017E+17   3.1160E+15   3.9325E+12   9.7853E+14   9.8246E+14
   2.1957E-05   3.0813E+15   2.2659E+16   3.5602E+15   1.3363E+14   4.5662E+15   2.7028E+00   3.3916E+14   2.6801E+04   1.0906E+17   3.1320E+15   3.9566E+12   9.7896E+14   9.8292E+14
   2.2047E-05   3.0838E+15   2.2601E+16   3.5261E+15   1.3296E+14   4.5584E+15   2.7013E+00   3.3230E+14   2.6791E+04   1.0795E+17   3.1477E+15   3.9802E+12   9.7936E+14   9.8334E+14
   2.2137E-05   3.1126E+15   2.2740E+16   3.4919E+15   1.3224E+14   4.5506E+15   2.6998E+00   3.2552E+14   2.6782E+04   1.0684E+17   3.1629E+15   4.0031E+12   9.7970E+14   9.8371E+14
   2.2228E-05   3.1298E+15   2.2785E+16   3.4582E+15   1.3160E+14   4.5425E+15   2.6983E+00   3.1884E+14   2.6768E+04   1.0574E+17   3.1791E+15   4.0277E+12   9.8015E+14   9.8418E+14
   2.2320E-05   3.1453E+15   2.2824E+16   3.4242E+15   1.3088E+14   4.5348E+15   2.6968E+00   3.1226E+14   2.6766E+04   1.0464E+17   3.1955E+15   4.0522E+12   9.8050E+14   9.8455E+14
   2.2414E-05   3.1623E+15   2.2866E+16   3.3907E+15   1.3023E+14   4.5267E+15   2.6953E+00   3.0577E+14   2.6752E+04   1.0355E+17   3.2119E+15   4.0771E+12   9.8095E+14   9.8502E+14
   2.2503E-05   3.1782E+15   2.2907E+16   3.3589E+15   1.2957E+14   4.5192E+15   2.6938E+00   2.9971E+14   2.6744E+04   1.0252E+17   3.2275E+15   4.1007E+12   9.8132E+14   9.8542E+14
   2.2593E-05   3.1939E+15   2.2947E+16   3.3271E+15   1.2891E+14   4.5117E+15   2.6924E+00   2.9373E+14   2.6735E+04   1.0149E+17   3.2432E+15   4.1244E+12   9.8170E+14   9.8583E+14
   2.2684E-05   3.2110E+15   2.2989E+16   3.2959E+15   1.2830E+14   4.5039E+15   2.6910E+00   2.8785E+14   2.6707E+04   1.0047E+17   3.2578E+15   4.1472E+12   9.8217E+14   9.8631E+14
   2.2776E-05   3.2268E+15   2.3029E+16   3.2643E+15   1.2763E+14   4.4964E+15   2.6895E+00   2.8203E+14   2.6702E+04   9.9449E+16   3.2741E+15   4.1718E+12   9.8255E+14   9.8672E+14
   2.2869E-05   3.2444E+15   2.3073E+16   3.2333E+15   1.2702E+14   4.4886E+15   2.6881E+00   2.7630E+14   2.6679E+04   9.8433E+16   3.2898E+15   4.1960E+12   9.8302E+14   9.8721E+14
   2.2962E-05   3.2604E+15   2.3112E+16   3.2019E+15   1.2634E+14   4.4811E+15   2.6866E+00   2.7065E+14   2.6666E+04   9.7422E+16   3.3053E+15   4.2198E+12   9.8340E+14   9.8762E+14
   2.3057E-05   3.2763E+15   2.3152E+16   3.1706E+15   1.2565E+14   4.4735E+15   2.6852E+00   2.6508E+14   2.6656E+04   9.6414E+16   3.3213E+15   4.2442E+12   9.8378E+14   9.8803E+14
   2.3153E-05   3.2937E+15   2.3194E+16   3.1398E+15   1.2502E+14   4.4658E+15   2.6837E+00   2.5961E+14   2.6627E+04   9.5413E+16   3.3363E+15   4.2676E+12   9.8425E+14   9.8851E+14
   2.3250E-05   3.3098E+15   2.3233E+16   3.1087E+15   1.2433E+14   4.4583E+15   2.6823E+00   2.5419E+14   2.6615E+04   9.4413E+16   3.3523E+15   4.2920E+12   9.8463E+14   9.8892E+14
   2.3343E-05   3.3264E+15   2.3275E+16   3.0797E+15   1.2370E+14   4.4510E+15   2.6809E+00   2.4915E+14   2.6599E+04   9.3472E+16   3.3678E+15   4.3159E+12   9.8505E+14   9.8936E+14
   2.3437E-05   3.3346E+15   2.3290E+16   3.0492E+15   1.2278E+14   4.4449E+15   2.6795E+00   2.4418E+14   2.6633E+04   9.2535E+16   3.3834E+15   4.3383E+12   9.8506E+14   9.8940E+14
   2.3531E-05   3.3509E+15   2.3330E+16   3.0203E+15   1.2215E+14   4.4377E+15   2.6781E+00   2.3928E+14   2.6618E+04   9.1601E+16   3.3991E+15   4.3624E+12   9.8547E+14   9.8984E+14
   2.3627E-05   3.3676E+15   2.3371E+16   2.9914E+15   1.2151E+14   4.4304E+15   2.6767E+00   2.3444E+14   2.6602E+04   9.0670E+16   3.4148E+15   4.3867E+12   9.8589E+14   9.9028E+14
   2.3724E-05   3.3841E+15   2.3411E+16   2.9627E+15   1.2087E+14   4.4231E+15   2.6754E+00   2.2967E+14   2.6586E+04   8.9743E+16   3.4308E+15   4.4114E+12   9.8631E+14   9.9072E+14
   2.3822E-05   3.4007E+15   2.3450E+16   2.9341E+15   1.2023E+14   4.4158E+15   2.6740E+00   2.2497E+14   2.6568E+04   8.8820E+16   3.4465E+15   4.4358E+12   9.8673E+14   9.9117E+14
   2.3921E-05   3.4174E+15   2.3490E+16   2.9055E+15   1.1958E+14   4.4085E+15   2.6726E+00   2.2033E+14   2.6545E+04   8.7899E+16   3.4616E+15   4.4595E+12   9.8715E+14   9.9161E+14
   2.4022E-05   3.4341E+15   2.3529E+16   2.8769E+15   1.1892E+14   4.4013E+15   2.6712E+00   2.1576E+14   2.6521E+04   8.6982E+16   3.4767E+15   4.4831E+12   9.8757E+14   9.9206E+14
   2.4123E-05   3.4493E+15   2.3558E+16   2.8485E+15   1.1827E+14   4.3940E+15   2.6698E+00   2.1125E+14   2.6500E+04   8.6068E+16   3.4924E+15   4.5077E+12   9.8800E+14   9.9251E+14
   2.4220E-05   3.4592E+15   2.3586E+16   2.8205E+15   1.1737E+14   4.3883E+15   2.6685E+00   2.0706E+14   2.6528E+04   8.5212E+16   3.5073E+15   4.5292E+12   9.8801E+14   9.9254E+14
   2.4318E-05   3.4763E+15   2.3626E+16   2.7941E+15   1.1678E+14   4.3812E+15   2.6672E+00   2.0293E+14   2.6504E+04   8.4358E+16   3.5225E+15   4.5532E+12   9.8847E+14   9.9302E+14
   2.4417E-05   3.4934E+15   2.3666E+16   2.7677E+15   1.1619E+14   4.3742E+15   2.6659E+00   1.9886E+14   2.6476E+04   8.3507E+16   3.5374E+15   4.5768E+12   9.8893E+14   9.9350E+14
   2.4517E-05   3.5106E+15   2.3706E+16   2.7415E+15   1.1559E+14   4.3671E+15   2.6645E+00   1.9484E+14   2.6449E+04   8.2659E+16   3.5524E+15   4.6007E+12   9.8939E+14   9.9399E+14
   2.4619E-05   3.5278E+15   2.3747E+16   2.7152E+15   1.1499E+14   4.3601E+15   2.6632E+00   1.9088E+14   2.6419E+04   8.1813E+16   3.5671E+15   4.6242E+12   9.8985E+14   9.9447E+14
   2.4722E-05   3.5363E+15   2.3762E+16   2.6877E+15   1.1410E+14   4.3543E+15   2.6619E+00   1.8697E+14   2.6442E+04   8.0971E+16   3.5823E+15   4.6462E+12   9.8988E+14   9.9453E+14
   2.4826E-05   3.5519E+15   2.3798E+16   2.6612E+15   1.1342E+14   4.3475E+15   2.6606E+00   1.8311E+14   2.6424E+04   8.0131E+16   3.5970E+15   4.6693E+12   9.9023E+14   9.9490E+14
   2.4931E-05   3.5693E+15   2.3838E+16   2.6352E+15   1.1280E+14   4.3405E+15   2.6592E+00   1.7930E+14   2.6397E+04   7.9295E+16   3.6124E+15   4.6939E+12   9.9070E+14   9.9539E+14
   2.5038E-05   3.5864E+15   2.3876E+16   2.6092E+15   1.1218E+14   4.3335E+15   2.6579E+00   1.7555E+14   2.6367E+04   7.8461E+16   3.6275E+15   4.7181E+12   9.9115E+14   9.9587E+14
   2.5146E-05   3.6050E+15   2.3919E+16   2.5836E+15   1.1159E+14   4.3263E+15   2.6566E+00   1.7188E+14   2.6320E+04   7.7635E+16   3.6410E+15   4.7405E+12   9.9167E+14   9.9641E+14
   2.5249E-05   3.6123E+15   2.3933E+16   2.5580E+15   1.1070E+14   4.3210E+15   2.6553E+00   1.6846E+14   2.6356E+04   7.6860E+16   3.6565E+15   4.7627E+12   9.9163E+14   9.9640E+14
   2.5353E-05   3.6297E+15   2.3972E+16   2.5340E+15   1.1015E+14   4.3143E+15   2.6541E+00   1.6509E+14   2.6325E+04   7.6086E+16   3.6714E+15   4.7867E+12   9.9213E+14   9.9691E+14
   2.5458E-05   3.6475E+15   2.4013E+16   2.5101E+15   1.0958E+14   4.3075E+15   2.6528E+00   1.6176E+14   2.6289E+04   7.5315E+16   3.6858E+15   4.8101E+12   9.9262E+14   9.9743E+14
   2.5565E-05   3.6653E+15   2.4054E+16   2.4862E+15   1.0901E+14   4.3007E+15   2.6516E+00   1.5847E+14   2.6257E+04   7.4546E+16   3.7008E+15   4.8344E+12   9.9311E+14   9.9795E+14
   2.5674E-05   3.6724E+15   2.4066E+16   2.4608E+15   1.0811E+14   4.2955E+15   2.6503E+00   1.5523E+14   2.6291E+04   7.3779E+16   3.7162E+15   4.8566E+12   9.9307E+14   9.9793E+14
   2.5784E-05   3.6903E+15   2.4107E+16   2.4370E+15   1.0753E+14   4.2887E+15   2.6490E+00   1.5203E+14   2.6257E+04   7.3016E+16   3.7310E+15   4.8807E+12   9.9356E+14   9.9844E+14
   2.5895E-05   3.7083E+15   2.4147E+16   2.4133E+15   1.0695E+14   4.2819E+15   2.6478E+00   1.4888E+14   2.6224E+04   7.2254E+16   3.7460E+15   4.9051E+12   9.9406E+14   9.9896E+14
   2.6008E-05   3.7156E+15   2.4160E+16   2.3881E+15   1.0605E+14   4.2766E+15   2.6465E+00   1.4577E+14   2.6251E+04   7.1496E+16   3.7608E+15   4.9267E+12   9.9403E+14   9.9895E+14
   2.6123E-05   3.7337E+15   2.4200E+16   2.3645E+15   1.0546E+14   4.2698E+15   2.6453E+00   1.4270E+14   2.6212E+04   7.0739E+16   3.7752E+15   4.9504E+12   9.9452E+14   9.9947E+14
   2.6240E-05   3.7519E+15   2.4241E+16   2.3409E+15   1.0486E+14   4.2631E+15   2.6440E+00   1.3967E+14   2.6175E+04   6.9985E+16   3.7900E+15   4.9747E+12   9.9502E+14   9.9999E+14
   2.6350E-05   3.7592E+15   2.4254E+16   2.3177E+15   1.0403E+14   4.2581E+15   2.6428E+00   1.3689E+14   2.6194E+04   6.9284E+16   3.8035E+15   4.9946E+12   9.9501E+14   1.0000E+15
   2.6462E-05   3.7776E+15   2.4295E+16   2.2960E+15   1.0350E+14   4.2515E+15   2.6416E+00   1.3414E+14   2.6151E+04   6.8585E+16   3.8174E+15   5.0178E+12   9.9554E+14   1.0006E+15
   2.6575E-05   3.7942E+15   2.4333E+16   2.2740E+15   1.0291E+14   4.2453E+15   2.6404E+00   1.3143E+14   2.6121E+04   6.7888E+16   3.8314E+15   5.0405E+12   9.9597E+14   1.0010E+15
   2.6690E-05   3.8035E+15   2.4350E+16   2.2513E+15   1.0213E+14   4.2400E+15   2.6392E+00   1.2875E+14   2.6132E+04   6.7193E+16   3.8457E+15   5.0622E+12   9.9606E+14   1.0011E+15
   2.6807E-05   3.8202E+15   2.4388E+16   2.2294E+15   1.0154E+14   4.2338E+15   2.6381E+00   1.2611E+14   2.6104E+04   6.6501E+16   3.8603E+15   5.0858E+12   9.9650E+14   1.0016E+15
   2.6926E-05   3.8386E+15   2.4428E+16   2.2079E+15   1.0100E+14   4.2272E+15   2.6369E+00   1.2351E+14   2.6061E+04   6.5811E+16   3.8745E+15   5.1096E+12   9.9703E+14   1.0021E+15
   2.7046E-05   3.8460E+15   2.4440E+16   2.1850E+15   1.0014E+14   4.2222E+15   2.6357E+00   1.2094E+14   2.6082E+04   6.5123E+16   3.8887E+15   5.1306E+12   9.9702E+14   1.0021E+15
   2.7169E-05   3.8648E+15   2.4482E+16   2.1636E+15   9.9596E+13   4.2157E+15   2.6345E+00   1.1840E+14   2.6038E+04   6.4437E+16   3.9029E+15   5.1544E+12   9.9756E+14   1.0027E+15
   2.7293E-05   3.8723E+15   2.4495E+16   2.1409E+15   9.8744E+13   4.2107E+15   2.6333E+00   1.1591E+14   2.6060E+04   6.3753E+16   3.9174E+15   5.1759E+12   9.9755E+14   1.0027E+15
   2.7420E-05   3.8912E+15   2.4537E+16   2.1196E+15   9.8189E+13   4.2041E+15   2.6321E+00   1.1344E+14   2.6020E+04   6.3072E+16   3.9324E+15   5.2010E+12   9.9809E+14   1.0033E+15
