          Time         dTime           E/N             E            AR           AR*          AR^+         AR2^+       AR(W)^+      AR2(W)^+          E(W)             1             2             3             4             5             6             7             8             9            10            11            12            13             V             J           J/s         theta      P*Lambda
  6.015751E-06  3.658704E-10  3.329595E+00  2.932478E+11  3.218823E+18  6.977138E+12  5.433092E+09  2.878147E+11  1.762721E+08  3.390217E+09  3.566489E+09  7.497429E+15  4.763850E+16  3.721924E+16  3.236674E+15  3.013685E+15  2.340147E+00  2.920827E+16  3.222978E+04  1.012045E+18  1.266554E+16  1.977848E+13  1.047753E+15  1.067531E+15  4.278869E+01  9.572113E-03  1.904368E-02  6.946803E-12  1.011123E+01
  6.052402E-06  3.675166E-10  3.288214E+00  2.945543E+11  3.218823E+18  6.938380E+12  5.363331E+09  2.891910E+11  1.769915E+08  3.428665E+09  3.605657E+09  7.370497E+15  4.508858E+16  3.695617E+16  3.159418E+15  3.052492E+15  2.351337E+00  2.888467E+16  3.288098E+04  1.006423E+18  1.250292E+16  1.942051E+13  1.047155E+15  1.066575E+15  4.214405E+01  9.578560E-03  1.905650E-02  6.816383E-12  1.011123E+01
  6.089334E-06  3.714321E-10  3.247666E+00  2.958492E+11  3.218823E+18  6.899471E+12  5.290830E+09  2.905584E+11  1.777029E+08  3.467372E+09  3.645075E+09  7.231770E+15  4.261645E+16  3.667152E+16  3.076932E+15  3.091991E+15  2.362455E+00  2.856162E+16  3.355767E+04  1.000779E+18  1.233391E+16  1.905097E+13  1.046229E+15  1.065280E+15  4.172513E+01  9.582749E-03  1.906484E-02  6.722028E-12  1.011123E+01
  6.126547E-06  3.721416E-10  3.205997E+00  2.971329E+11  3.218823E+18  6.860431E+12  5.216531E+09  2.919163E+11  1.784060E+08  3.506350E+09  3.684756E+09  7.091307E+15  4.039882E+16  3.637926E+16  2.993950E+15  3.131922E+15  2.373496E+00  2.823931E+16  3.424598E+04  9.951161E+17  1.216070E+16  1.867611E+13  1.045112E+15  1.063788E+15  4.130594E+01  9.586941E-03  1.907317E-02  6.628646E-12  1.011123E+01
  6.164058E-06  3.760490E-10  3.165177E+00  2.984051E+11  3.218824E+18  6.821251E+12  5.140011E+09  2.932651E+11  1.791007E+08  3.545604E+09  3.724705E+09  6.964389E+15  3.861082E+16  3.610278E+16  2.917968E+15  3.171115E+15  2.384463E+00  2.791768E+16  3.485541E+04  9.894330E+17  1.198232E+16  1.830479E+13  1.044386E+15  1.062691E+15  4.054815E+01  9.594519E-03  1.908825E-02  6.484417E-12  1.011123E+01
  6.201862E-06  3.788737E-10  3.123916E+00  2.996667E+11  3.218824E+18  6.781958E+12  5.062746E+09  2.946040E+11  1.797871E+08  3.585151E+09  3.764938E+09  6.826028E+15  3.691067E+16  3.580507E+16  2.837110E+15  3.211440E+15  2.395349E+00  2.759697E+16  3.553217E+04  9.837335E+17  1.180220E+16  1.792601E+13  1.043124E+15  1.061050E+15  4.000225E+01  9.599977E-03  1.909911E-02  6.373810E-12  1.011123E+01
  6.239969E-06  3.841387E-10  3.083169E+00  3.009163E+11  3.218824E+18  6.742544E+12  4.983375E+09  2.959330E+11  1.804644E+08  3.624962E+09  3.805427E+09  6.675966E+15  3.530644E+16  3.548679E+16  2.751786E+15  3.252892E+15  2.406155E+00  2.727714E+16  3.626735E+04  9.780165E+17  1.161717E+16  1.753568E+13  1.041340E+15  1.058876E+15  3.967542E+01  9.603246E-03  1.910561E-02  6.297625E-12  1.011123E+01
  6.278392E-06  3.861741E-10  3.042719E+00  3.021543E+11  3.218824E+18  6.703008E+12  4.902268E+09  2.972520E+11  1.811325E+08  3.665053E+09  3.846186E+09  6.539858E+15  3.403007E+16  3.518549E+16  2.673706E+15  3.293992E+15  2.416879E+00  2.695819E+16  3.695154E+04  9.722817E+17  1.142810E+16  1.714752E+13  1.039750E+15  1.056898E+15  3.904608E+01  9.609539E-03  1.911813E-02  6.176383E-12  1.011123E+01
  6.317132E-06  3.882786E-10  3.001670E+00  3.033787E+11  3.218824E+18  6.663354E+12  4.818145E+09  2.985606E+11  1.817905E+08  3.705377E+09  3.887168E+09  6.403761E+15  3.291434E+16  3.487991E+16  2.596189E+15  3.334980E+15  2.427519E+00  2.664017E+16  3.759153E+04  9.665298E+17  1.123199E+16  1.675471E+13  1.038221E+15  1.054975E+15  3.842419E+01  9.615758E-03  1.913051E-02  6.057397E-12  1.011123E+01
  6.356205E-06  3.930623E-10  2.962227E+00  3.045906E+11  3.218824E+18  6.623579E+12  4.731944E+09  2.998587E+11  1.824382E+08  3.745962E+09  3.928401E+09  6.256441E+15  3.187012E+16  3.455411E+16  2.514532E+15  3.377154E+15  2.438073E+00  2.632308E+16  3.828997E+04  9.607605E+17  1.103104E+16  1.635111E+13  1.036154E+15  1.052505E+15  3.803218E+01  9.619678E-03  1.913831E-02  5.974178E-12  1.011123E+01
  6.395616E-06  3.955583E-10  2.922310E+00  3.057905E+11  3.218824E+18  6.583693E+12  4.644557E+09  3.011459E+11  1.830758E+08  3.786833E+09  3.969909E+09  6.120117E+15  3.102718E+16  3.424074E+16  2.438467E+15  3.418722E+15  2.448540E+00  2.600701E+16  3.891571E+04  9.549750E+17  1.082733E+16  1.595319E+13  1.034380E+15  1.050333E+15  3.744055E+01  9.625594E-03  1.915008E-02  5.861770E-12  1.011123E+01
  6.435378E-06  4.001739E-10  2.883322E+00  3.069796E+11  3.218824E+18  6.543694E+12  4.557105E+09  3.024225E+11  1.837038E+08  3.828021E+09  4.011725E+09  5.975581E+15  3.025192E+16  3.391216E+16  2.359797E+15  3.461276E+15  2.458919E+00  2.569196E+16  3.959730E+04  9.491731E+17  1.062346E+16  1.555361E+13  1.032182E+15  1.047735E+15  3.702199E+01  9.629780E-03  1.915840E-02  5.776297E-12  1.011123E+01
  6.475503E-06  4.027120E-10  2.844297E+00  3.081569E+11  3.218824E+18  6.503578E+12  4.468644E+09  3.036882E+11  1.843216E+08  3.869508E+09  4.053830E+09  5.841263E+15  2.962239E+16  3.359545E+16  2.286413E+15  3.503235E+15  2.469211E+00  2.537792E+16  4.020464E+04  9.433542E+17  1.041724E+16  1.515988E+13  1.030263E+15  1.045423E+15  3.643102E+01  9.635690E-03  1.917016E-02  5.665852E-12  1.011123E+01
  6.516000E-06  4.080250E-10  2.806326E+00  3.093212E+11  3.218824E+18  6.463340E+12  4.378222E+09  3.049429E+11  1.849287E+08  3.911270E+09  4.096199E+09  5.697935E+15  2.902314E+16  3.326140E+16  2.210026E+15  3.546308E+15  2.479413E+00  2.506486E+16  4.085945E+04  9.375177E+17  1.020645E+16  1.475753E+13  1.027861E+15  1.042619E+15  3.605906E+01  9.639409E-03  1.917756E-02  5.589052E-12  1.011123E+01
  6.556889E-06  4.104169E-10  2.768586E+00  3.104738E+11  3.218824E+18  6.422974E+12  4.287133E+09  3.061867E+11  1.855254E+08  3.953351E+09  4.138876E+09  5.552723E+15  2.846289E+16  3.294794E+16  2.141141E+15  3.588220E+15  2.489525E+00  2.475275E+16  4.139444E+04  9.316625E+17  9.994104E+15  1.436535E+13  1.025972E+15  1.040337E+15  3.543828E+01  9.645617E-03  1.918991E-02  5.475964E-12  1.011123E+01
  6.598180E-06  4.162029E-10  2.732213E+00  3.116137E+11  3.218824E+18  6.382474E+12  4.194444E+09  3.074192E+11  1.861111E+08  3.995729E+09  4.181840E+09  5.427632E+15  2.806961E+16  3.261107E+16  2.067618E+15  3.631667E+15  2.499547E+00  2.444158E+16  4.200788E+04  9.257879E+17  9.778030E+15  1.396374E+13  1.023431E+15  1.037394E+15  3.511017E+01  9.648898E-03  1.919644E-02  5.407259E-12  1.011123E+01
  6.639892E-06  4.201466E-10  2.696372E+00  3.127425E+11  3.218824E+18  6.341833E+12  4.101830E+09  3.086407E+11  1.866865E+08  4.038456E+09  4.225143E+09  5.296968E+15  2.767559E+16  3.228848E+16  1.999679E+15  3.674319E+15  2.509478E+00  2.413131E+16  4.253222E+04  9.198929E+17  9.562129E+15  1.357223E+13  1.021237E+15  1.034809E+15  3.462154E+01  9.653785E-03  1.920616E-02  5.315449E-12  1.011123E+01
  6.682042E-06  4.240710E-10  2.661111E+00  3.138609E+11  3.218824E+18  6.301043E+12  4.009655E+09  3.098512E+11  1.872518E+08  4.081558E+09  4.268810E+09  5.168833E+15  2.732261E+16  3.196666E+16  1.933601E+15  3.717019E+15  2.519320E+00  2.382189E+16  4.303491E+04  9.139763E+17  9.347253E+15  1.318688E+13  1.019033E+15  1.032220E+15  3.412926E+01  9.658707E-03  1.921595E-02  5.223862E-12  1.011123E+01
  6.724647E-06  4.284223E-10  2.626575E+00  3.149673E+11  3.218824E+18  6.260095E+12  3.916702E+09  3.110506E+11  1.878065E+08  4.125008E+09  4.312815E+09  5.041904E+15  2.699969E+16  3.164468E+16  1.869154E+15  3.759806E+15  2.529073E+00  2.351327E+16  4.350524E+04  9.080368E+17  9.130563E+15  1.280331E+13  1.016793E+15  1.029597E+15  3.366558E+01  9.663344E-03  1.922518E-02  5.137253E-12  1.011123E+01
  6.767728E-06  4.331465E-10  2.592806E+00  3.160634E+11  3.218824E+18  6.218976E+12  3.824195E+09  3.122392E+11  1.883512E+08  4.168867E+09  4.357219E+09  4.916742E+15  2.670165E+16  3.132263E+16  1.806293E+15  3.802692E+15  2.538737E+00  2.320540E+16  4.395460E+04  9.020724E+17  8.914912E+15  1.242549E+13  1.014521E+15  1.026946E+15  3.322458E+01  9.667754E-03  1.923395E-02  5.054682E-12  1.011123E+01
  6.811301E-06  4.386787E-10  2.559867E+00  3.171496E+11  3.218824E+18  6.177682E+12  3.732735E+09  3.134168E+11  1.888861E+08  4.213147E+09  4.402033E+09  4.792035E+15  2.641932E+16  3.099859E+16  1.744506E+15  3.845822E+15  2.548312E+00  2.289825E+16  4.439975E+04  8.960827E+17  8.701700E+15  1.205464E+13  1.012160E+15  1.024215E+15  3.283355E+01  9.671665E-03  1.924173E-02  4.980098E-12  1.011123E+01
  6.855386E-06  4.422302E-10  2.527413E+00  3.182242E+11  3.218824E+18  6.136201E+12  3.640714E+09  3.145835E+11  1.894106E+08  4.257820E+09  4.447230E+09  4.667209E+15  2.614687E+16  3.067187E+16  1.683648E+15  3.889216E+15  2.557798E+00  2.259178E+16  4.482302E+04  8.900658E+17  8.487184E+15  1.168535E+13  1.009697E+15  1.021383E+15  3.250463E+01  9.674954E-03  1.924828E-02  4.915230E-12  1.011123E+01
  6.900015E-06  4.491994E-10  2.496085E+00  3.192879E+11  3.218824E+18  6.094512E+12  3.548379E+09  3.157395E+11  1.899249E+08  4.302915E+09  4.492840E+09  4.553901E+15  2.590942E+16  3.036063E+16  1.628104E+15  3.931551E+15  2.567197E+00  2.228585E+16  4.512223E+04  8.840188E+17  8.271933E+15  1.132421E+13  1.007644E+15  1.018968E+15  3.199966E+01  9.680003E-03  1.925832E-02  4.825268E-12  1.011123E+01
  6.945202E-06  4.533893E-10  2.465160E+00  3.203412E+11  3.218824E+18  6.052609E+12  3.456606E+09  3.168846E+11  1.904294E+08  4.348472E+09  4.538902E+09  4.433299E+15  2.565636E+16  3.003567E+16  1.570728E+15  3.974962E+15  2.576507E+00  2.198045E+16  4.547114E+04  8.779407E+17  8.057994E+15  1.096456E+13  1.005177E+15  1.016142E+15  3.170637E+01  9.682936E-03  1.926416E-02  4.766765E-12  1.011123E+01
  6.990980E-06  4.616066E-10  2.435299E+00  3.213860E+11  3.218824E+18  6.010474E+12  3.366815E+09  3.180192E+11  1.909248E+08  4.394568E+09  4.585493E+09  4.322684E+15  2.543005E+16  2.972406E+16  1.517946E+15  4.017467E+15  2.585733E+00  2.167548E+16  4.573356E+04  8.718290E+17  7.848675E+15  1.061925E+13  1.003062E+15  1.013681E+15  3.125877E+01  9.687412E-03  1.927306E-02  4.686361E-12  1.011123E+01
  7.037367E-06  4.670507E-10  2.405740E+00  3.224217E+11  3.218824E+18  5.968100E+12  3.278380E+09  3.191433E+11  1.914110E+08  4.441187E+09  4.632598E+09  4.213822E+15  2.520848E+16  2.941247E+16  1.466560E+15  4.060030E+15  2.594872E+00  2.137093E+16  4.597620E+04  8.656826E+17  7.642516E+15  1.028194E+13  1.000925E+15  1.011207E+15  3.083163E+01  9.691684E-03  1.928156E-02  4.609507E-12  1.011123E+01
  7.084397E-06  4.737983E-10  2.376945E+00  3.234470E+11  3.218824E+18  5.925465E+12  3.189997E+09  3.202570E+11  1.918880E+08  4.488329E+09  4.680217E+09  4.104613E+15  2.498473E+16  2.909754E+16  1.415807E+15  4.102888E+15  2.603928E+00  2.106668E+16  4.619860E+04  8.594983E+17  7.436480E+15  9.947544E+12  9.986751E+14  1.008623E+15  3.047375E+01  9.695263E-03  1.928868E-02  4.543235E-12  1.011123E+01
  7.132095E-06  4.806507E-10  2.348839E+00  3.244619E+11  3.218824E+18  5.882559E+12  3.101636E+09  3.213602E+11  1.923553E+08  4.535991E+09  4.728347E+09  3.998320E+15  2.476489E+16  2.878504E+16  1.366963E+15  4.145574E+15  2.612898E+00  2.076270E+16  4.636307E+04  8.532748E+17  7.230493E+15  9.617607E+12  9.964794E+14  1.006097E+15  3.011261E+01  9.698874E-03  1.929587E-02  4.477020E-12  1.011123E+01
  7.180494E-06  4.888019E-10  2.321390E+00  3.254682E+11  3.218824E+18  5.839363E+12  3.015047E+09  3.224532E+11  1.928140E+08  4.584270E+09  4.777084E+09  3.891977E+15  2.454148E+16  2.847005E+16  1.318877E+15  4.188521E+15  2.621784E+00  2.045890E+16  4.652560E+04  8.470092E+17  7.028638E+15  9.296034E+12  9.941920E+14  1.003488E+15  2.981232E+01  9.701877E-03  1.930184E-02  4.420037E-12  1.011123E+01
  7.229632E-06  4.944017E-10  2.294367E+00  3.264655E+11  3.218824E+18  5.795856E+12  2.929538E+09  3.235360E+11  1.932640E+08  4.633176E+09  4.826440E+09  3.795057E+15  2.433880E+16  2.816741E+16  1.274751E+15  4.230460E+15  2.630588E+00  2.015517E+16  4.658142E+04  8.406984E+17  6.829302E+15  8.984646E+12  9.922575E+14  1.001242E+15  2.936420E+01  9.706358E-03  1.931076E-02  4.342302E-12  1.011123E+01
  7.279545E-06  5.043899E-10  2.268534E+00  3.274540E+11  3.218825E+18  5.752017E+12  2.845180E+09  3.246089E+11  1.937057E+08  4.682744E+09  4.876449E+09  3.690856E+15  2.411021E+16  2.785137E+16  1.228969E+15  4.273556E+15  2.639312E+00  1.985142E+16  4.669155E+04  8.343395E+17  6.632646E+15  8.676554E+12  9.899151E+14  9.985917E+14  2.913577E+01  9.708642E-03  1.931530E-02  4.296527E-12  1.011123E+01
  7.330279E-06  5.124368E-10  2.243211E+00  3.284342E+11  3.218825E+18  5.707822E+12  2.762188E+09  3.256720E+11  1.941392E+08  4.733022E+09  4.927162E+09  3.577640E+15  2.377991E+16  2.754740E+16  1.186978E+15  4.315623E+15  2.647956E+00  1.954754E+16  4.669753E+04  8.279290E+17  6.439176E+15  8.379118E+12  9.879286E+14  9.963077E+14  2.876819E+01  9.712318E-03  1.932261E-02  4.231263E-12  1.011123E+01
  7.381864E-06  5.189223E-10  2.217652E+00  3.294068E+11  3.218825E+18  5.663255E+12  2.681281E+09  3.267255E+11  1.945653E+08  4.784085E+09  4.978650E+09  3.503826E+15  2.369412E+16  2.724542E+16  1.146608E+15  4.357520E+15  2.656522E+00  1.924348E+16  4.667527E+04  8.214645E+17  6.250568E+15  8.091615E+12  9.859977E+14  9.940893E+14  2.835828E+01  9.716417E-03  1.933077E-02  4.160412E-12  1.011123E+01
  7.434353E-06  5.282656E-10  2.193362E+00  3.303693E+11  3.218825E+18  5.618292E+12  2.599940E+09  3.277693E+11  1.949830E+08  4.835847E+09  5.030830E+09  3.410646E+15  2.347791E+16  2.693872E+16  1.106476E+15  4.399780E+15  2.665009E+00  1.893912E+16  4.662084E+04  8.149425E+17  6.060947E+15  7.804746E+12  9.839290E+14  9.917338E+14  2.805248E+01  9.719475E-03  1.933685E-02  4.104851E-12  1.011123E+01
  7.487794E-06  5.389053E-10  2.169850E+00  3.313238E+11  3.218825E+18  5.572905E+12  2.520240E+09  3.288036E+11  1.953932E+08  4.888440E+09  5.083833E+09  3.318164E+15  2.325752E+16  2.663010E+16  1.067144E+15  4.442199E+15  2.673418E+00  1.863436E+16  4.655299E+04  8.083591E+17  5.875152E+15  7.525408E+12  9.818037E+14  9.893291E+14  2.778984E+01  9.722102E-03  1.934208E-02  4.055800E-12  1.011123E+01
  7.542239E-06  5.500445E-10  2.146677E+00  3.322705E+11  3.218825E+18  5.527068E+12  2.442082E+09  3.298284E+11  1.957960E+08  4.941916E+09  5.137712E+09  3.227576E+15  2.303431E+16  2.632226E+16  1.029155E+15  4.484518E+15  2.681751E+00  1.832909E+16  4.645155E+04  8.017103E+17  5.692950E+15  7.253861E+12  9.797090E+14  9.869629E+14  2.752905E+01  9.724709E-03  1.934727E-02  4.007367E-12  1.011123E+01
  7.597743E-06  5.619462E-10  2.123885E+00  3.332095E+11  3.218825E+18  5.480753E+12  2.365417E+09  3.308440E+11  1.961919E+08  4.996318E+09  5.192510E+09  3.138744E+15  2.280966E+16  2.601437E+16  9.923344E+14  4.526797E+15  2.690008E+00  1.802319E+16  4.632028E+04  7.949923E+17  5.514231E+15  6.989663E+12  9.776239E+14  9.846135E+14  2.728001E+01  9.727200E-03  1.935222E-02  3.960938E-12  1.011123E+01
  7.654371E-06  5.707783E-10  2.101268E+00  3.341413E+11  3.218825E+18  5.433926E+12  2.290676E+09  3.318507E+11  1.965812E+08  5.051732E+09  5.248313E+09  3.057999E+15  2.260296E+16  2.571665E+16  9.585891E+14  4.568011E+15  2.698193E+00  1.771653E+16  4.609795E+04  7.882000E+17  5.339994E+15  6.736228E+12  9.758788E+14  9.826150E+14  2.687839E+01  9.731216E-03  1.936021E-02  3.893347E-12  1.011123E+01
  7.712184E-06  5.857837E-10  2.079731E+00  3.350669E+11  3.218825E+18  5.386561E+12  2.218393E+09  3.328485E+11  1.969645E+08  5.108225E+09  5.305190E+09  2.969986E+15  2.236656E+16  2.540406E+16  9.231631E+14  4.610658E+15  2.706306E+00  1.740902E+16  4.596627E+04  7.813296E+17  5.171491E+15  6.489441E+12  9.736779E+14  9.801674E+14  2.671267E+01  9.732873E-03  1.936351E-02  3.859312E-12  1.011123E+01
  7.771259E-06  5.977017E-10  2.058412E+00  3.359826E+11  3.218825E+18  5.338614E+12  2.145372E+09  3.338373E+11  1.973409E+08  5.165738E+09  5.363079E+09  2.890270E+15  2.214986E+16  2.510129E+16  8.907378E+14  4.652145E+15  2.714346E+00  1.710048E+16  4.568669E+04  7.743749E+17  5.001265E+15  6.245350E+12  9.718270E+14  9.780723E+14  2.639472E+01  9.736053E-03  1.936983E-02  3.804224E-12  1.011123E+01
  7.831673E-06  6.100007E-10  2.037223E+00  3.368921E+11  3.218825E+18  5.290052E+12  2.074774E+09  3.348174E+11  1.977115E+08  5.224471E+09  5.422182E+09  2.812324E+15  2.192966E+16  2.479884E+16  8.594793E+14  4.693478E+15  2.722315E+00  1.679079E+16  4.539113E+04  7.673309E+17  4.836688E+15  6.010959E+12  9.700206E+14  9.760315E+14  2.606697E+01  9.739330E-03  1.937635E-02  3.748105E-12  1.011123E+01
  7.893519E-06  6.234252E-10  2.016348E+00  3.377947E+11  3.218825E+18  5.240824E+12  2.005739E+09  3.357890E+11  1.980767E+08  5.284485E+09  5.482562E+09  2.735703E+15  2.170685E+16  2.449491E+16  8.290613E+14  4.734805E+15  2.730215E+00  1.647974E+16  4.507268E+04  7.601903E+17  4.675754E+15  5.783323E+12  9.682098E+14  9.739931E+14  2.575640E+01  9.742436E-03  1.938253E-02  3.694730E-12  1.011123E+01
  7.956896E-06  6.398502E-10  1.996551E+00  3.386904E+11  3.218825E+18  5.190883E+12  1.938156E+09  3.367523E+11  1.984365E+08  5.345855E+09  5.544291E+09  2.658043E+15  2.147278E+16  2.418549E+16  7.988051E+14  4.776549E+15  2.738047E+00  1.616716E+16  4.475599E+04  7.529464E+17  4.518205E+15  5.561287E+12  9.662672E+14  9.718285E+14  2.552523E+01  9.744748E-03  1.938713E-02  3.652754E-12  1.011123E+01
  8.021909E-06  6.577370E-10  1.977192E+00  3.395793E+11  3.218825E+18  5.140179E+12  1.872010E+09  3.377073E+11  1.987914E+08  5.408682E+09  5.607473E+09  2.581709E+15  2.123575E+16  2.387440E+16  7.694016E+14  4.818278E+15  2.745812E+00  1.585286E+16  4.441337E+04  7.455916E+17  4.364008E+15  5.345537E+12  9.643252E+14  9.696708E+14  2.530913E+01  9.746909E-03  1.939143E-02  3.613148E-12  1.011123E+01
  8.088676E-06  6.773119E-10  1.958143E+00  3.404615E+11  3.218825E+18  5.088652E+12  1.807254E+09  3.386542E+11  1.991417E+08  5.473074E+09  5.672216E+09  2.506377E+15  2.099333E+16  2.356131E+16  7.408084E+14  4.860003E+15  2.753511E+00  1.553663E+16  4.404470E+04  7.381177E+17  4.213049E+15  5.135822E+12  9.623815E+14  9.675173E+14  2.510948E+01  9.748905E-03  1.939540E-02  3.576091E-12  1.011123E+01
  8.157331E-06  6.991229E-10  1.939204E+00  3.413369E+11  3.218825E+18  5.036239E+12  1.743754E+09  3.395931E+11  1.994876E+08  5.539154E+09  5.738642E+09  2.431709E+15  2.074465E+16  2.324515E+16  7.128823E+14  4.901813E+15  2.761146E+00  1.521822E+16  4.365262E+04  7.305150E+17  4.065019E+15  4.931542E+12  9.604092E+14  9.653407E+14  2.493720E+01  9.750628E-03  1.939883E-02  3.543073E-12  1.011123E+01
  8.228034E-06  7.166125E-10  1.920882E+00  3.422061E+11  3.218825E+18  4.982862E+12  1.681773E+09  3.405243E+11  1.998297E+08  5.607073E+09  5.806903E+09  2.365359E+15  2.052099E+16  2.293770E+16  6.875223E+14  4.942256E+15  2.768717E+00  1.489735E+16  4.315819E+04  7.227726E+17  3.920529E+15  4.735460E+12  9.588329E+14  9.635683E+14  2.458456E+01  9.754154E-03  1.940585E-02  3.485357E-12  1.011123E+01
  8.300946E-06  7.438472E-10  1.902777E+00  3.430695E+11  3.218825E+18  4.928442E+12  1.621609E+09  3.414479E+11  2.001684E+08  5.677010E+09  5.877178E+09  2.291368E+15  2.025446E+16  2.261439E+16  6.607699E+14  4.984263E+15  2.776226E+00  1.457373E+16  4.274327E+04  7.148790E+17  3.780277E+15  4.544059E+12  9.568021E+14  9.613462E+14  2.447681E+01  9.755232E-03  1.940799E-02  3.461730E-12  1.011123E+01
  8.376272E-06  7.664040E-10  1.885203E+00  3.439269E+11  3.218825E+18  4.872882E+12  1.562791E+09  3.423641E+11  2.005042E+08  5.749126E+09  5.949630E+09  2.225627E+15  2.001281E+16  2.229908E+16  6.365258E+14  5.024847E+15  2.783676E+00  1.424699E+16  4.222284E+04  7.068199E+17  3.643161E+15  4.360107E+12  9.551782E+14  9.595384E+14  2.417456E+01  9.758254E-03  1.941400E-02  3.411517E-12  1.011123E+01
  8.454218E-06  7.922517E-10  1.867800E+00  3.447773E+11  3.218825E+18  4.816085E+12  1.504483E+09  3.432728E+11  2.008371E+08  5.823565E+09  6.024402E+09  2.160436E+15  1.976584E+16  2.197867E+16  6.127180E+14  5.065535E+15  2.791064E+00  1.391681E+16  4.166464E+04  6.985814E+17  3.507233E+15  4.179024E+12  9.535137E+14  9.576927E+14  2.390882E+01  9.760912E-03  1.941929E-02  3.366610E-12  1.011123E+01
  8.535039E-06  8.193599E-10  1.850517E+00  3.456214E+11  3.218825E+18  4.757932E+12  1.447328E+09  3.441741E+11  2.011678E+08  5.900594E+09  6.101762E+09  2.089336E+15  1.948114E+16  2.164363E+16  5.879591E+14  5.107549E+15  2.798392E+00  1.358275E+16  4.115131E+04  6.901462E+17  3.373994E+15  4.001151E+12  9.514725E+14  9.554736E+14  2.384951E+01  9.761505E-03  1.942047E-02  3.350260E-12  1.011123E+01
  8.619045E-06  8.523013E-10  1.833810E+00  3.464605E+11  3.218826E+18  4.698273E+12  1.392124E+09  3.450684E+11  2.014971E+08  5.980542E+09  6.182039E+09  2.024512E+15  1.921468E+16  2.131211E+16  5.651052E+14  5.148463E+15  2.805664E+00  1.324426E+16  4.057246E+04  6.814927E+17  3.245304E+15  3.831583E+12  9.497414E+14  9.535730E+14  2.364117E+01  9.763588E-03  1.942461E-02  3.313657E-12  1.011123E+01
  8.706586E-06  8.908813E-10  1.817406E+00  3.472948E+11  3.218826E+18  4.636945E+12  1.338742E+09  3.459561E+11  2.018258E+08  6.063738E+09  6.265564E+09  1.967476E+15  1.897418E+16  2.098618E+16  5.444699E+14  5.187813E+15  2.812881E+00  1.290075E+16  3.990605E+04  6.725969E+17  3.120859E+15  3.670168E+12  9.484406E+14  9.521108E+14  2.322030E+01  9.767797E-03  1.943299E-02  3.248247E-12  1.011123E+01
  8.798064E-06  9.333604E-10  1.801499E+00  3.481230E+11  3.218826E+18  4.573759E+12  1.285979E+09  3.468370E+11  2.021544E+08  6.150496E+09  6.352650E+09  1.903865E+15  1.869207E+16  2.064220E+16  5.226459E+14  5.228718E+15  2.820044E+00  1.255156E+16  3.928147E+04  6.634317E+17  2.997860E+15  3.510142E+12  9.467084E+14  9.502185E+14  2.303499E+01  9.769650E-03  1.943667E-02  3.215269E-12  1.011123E+01
  8.893999E-06  9.815435E-10  1.785835E+00  3.489445E+11  3.218826E+18  4.508464E+12  1.233096E+09  3.477114E+11  2.024835E+08  6.241262E+09  6.443746E+09  1.840828E+15  1.839910E+16  2.029094E+16  5.013779E+14  5.269542E+15  2.827153E+00  1.219575E+16  3.858910E+04  6.539605E+17  2.874579E+15  3.351243E+12  9.449920E+14  9.483432E+14  2.285631E+01  9.771437E-03  1.944023E-02  3.183401E-12  1.011123E+01
  8.994952E-06  1.038252E-09  1.770161E+00  3.497612E+11  3.218826E+18  4.440816E+12  1.182139E+09  3.485791E+11  2.028143E+08  6.336641E+09  6.539455E+09  1.777901E+15  1.809577E+16  1.992970E+16  4.803871E+14  5.310578E+15  2.834209E+00  1.183251E+16  3.790567E+04  6.441481E+17  2.755789E+15  3.198753E+12  9.432211E+14  9.464199E+14  2.271487E+01  9.772851E-03  1.944304E-02  3.156768E-12  1.011123E+01
  9.101689E-06  1.093953E-09  1.754717E+00  3.505729E+11  3.218826E+18  4.370452E+12  1.132322E+09  3.494406E+11  2.031480E+08  6.437315E+09  6.640463E+09  1.720941E+15  1.781025E+16  1.956690E+16  4.610150E+14  5.350297E+15  2.841213E+00  1.146051E+16  3.713579E+04  6.339418E+17  2.639658E+15  3.051791E+12  9.417987E+14  9.448505E+14  2.240334E+01  9.775967E-03  1.944924E-02  3.107256E-12  1.011123E+01
  9.215188E-06  1.171761E-09  1.740260E+00  3.513798E+11  3.218826E+18  4.296915E+12  1.083323E+09  3.502965E+11  2.034864E+08  6.544185E+09  6.747671E+09  1.652532E+15  1.741684E+16  1.918359E+16  4.408479E+14  5.391298E+15  2.848172E+00  1.107809E+16  3.639186E+04  6.232752E+17  2.525430E+15  2.907166E+12  9.400431E+14  9.429502E+14  2.228358E+01  9.777164E-03  1.945162E-02  3.083927E-12  1.011123E+01
  9.336614E-06  1.266838E-09  1.725363E+00  3.521800E+11  3.218826E+18  4.219676E+12  1.033944E+09  3.511460E+11  2.038306E+08  6.658263E+09  6.862094E+09  1.594128E+15  1.712243E+16  1.878272E+16  4.206168E+14  5.432786E+15  2.855080E+00  1.068340E+16  3.559418E+04  6.120715E+17  2.410318E+15  2.762387E+12  9.381566E+14  9.409190E+14  2.223697E+01  9.777630E-03  1.945255E-02  3.070631E-12  1.011123E+01
