exp,T,V,E,CF_LA,CF_K,CA_LA,CB_K,dNLA,dNK,dVF,dVA,dVB
15,24.48571429,20,0.25,2.116975408,2.543747515,0.72099932,1.671734566,-0.18200514,-0.506194524,-0.04,0,0.01
15,24.48571429,20,0.25,2.108207289,2.507311062,0.741449336,1.697564497,-0.18200514,-0.506194524,-0.04,0,0.01
15,24.48571429,20,0.25,2.099375748,2.470611055,0.761899352,1.72336718,-0.18200514,-0.506194524,-0.04,0,0.01
15,24.48571429,20,0.25,2.090480093,2.433644622,0.782349368,1.74914266,-0.18200514,-0.506194524,-0.04,0,0.01
15,24.48571429,20,0.25,2.081519625,2.396408854,0.802799384,1.774890979,-0.18200514,-0.506194524,-0.04,0,0.01
15,24.48571429,20,0.25,2.072493633,2.358900794,0.823249399,1.800612181,-0.18200514,-0.506194524,-0.04,0,0.01
15,24.48571429,20,0.25,2.063401395,2.321117446,0.843699415,1.826306307,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.060386742,2.317861203,0.859277149,1.830141339,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.057341446,2.314571861,0.874825578,1.833956679,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.054265039,2.311248915,0.890344785,1.837752479,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.051157041,2.307891846,0.905834852,1.841528887,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.048016962,2.304500125,0.921295861,1.845286052,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.044844305,2.301073215,0.936727894,1.849024121,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.041638558,2.297610564,0.952131032,1.85274324,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.038399201,2.29411161,0.967505356,1.856443551,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.035125704,2.290575779,0.982850948,1.860125197,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.031817524,2.287002485,0.998167887,1.863788319,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.028474106,2.28339113,1.013456254,1.867433057,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.025094885,2.279741102,1.028716128,1.871059548,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.021679281,2.276051777,1.04394759,1.87466793,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.018226706,2.272322516,1.059150718,1.878258336,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.014736554,2.268552669,1.074325592,1.881830903,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.011208209,2.264741567,1.089472289,1.885385761,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.007641042,2.260888531,1.104590889,1.888923043,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.004034406,2.256992865,1.11968147,1.892442879,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,2.000387645,2.253053857,1.134744109,1.895945396,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.996700084,2.249070779,1.149778885,1.899430724,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.992971035,2.245042889,1.164785873,1.902898987,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.989199793,2.240969425,1.179765152,1.906350311,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.98538564,2.23684961,1.194716797,1.90978482,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.981527837,2.232682648,1.209640886,1.913202637,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.977625631,2.228467725,1.224537495,1.916603882,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.973678252,2.224204008,1.239406698,1.919988676,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.969684911,2.219890645,1.254248572,1.923357138,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.965644799,2.215526764,1.269063192,1.926709387,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.961557091,2.211111472,1.283850634,1.930045538,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.95742094,2.206643856,1.298610971,1.933365707,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.95323548,2.202122978,1.313344278,1.93667001,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.948999824,2.197547882,1.32805063,1.939958559,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.944713063,2.192917587,1.3427301,1.943231466,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.940374268,2.188231086,1.357382762,1.946488844,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.935982484,2.18348735,1.372008689,1.949730803,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.931536736,2.178685326,1.386607955,1.952957451,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.927036022,2.17382393,1.401180632,1.956168897,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.922479317,2.168902057,1.415726793,1.959365248,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.917865569,2.163918569,1.43024651,1.962546611,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.9131937,2.158872303,1.444739855,1.965713089,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.908462606,2.153762065,1.4592069,1.968864789,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.903671152,2.14858663,1.473647716,1.972001812,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.898818177,2.143344744,1.488062375,1.975124262,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.893902487,2.138035118,1.502450949,1.978232238,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.88892286,2.13265643,1.516813506,1.981325843,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.88387804,2.127207324,1.531150119,1.984405175,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.878766737,2.121686408,1.545460856,1.987470333,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.873587629,2.116092253,1.559745789,1.990521415,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.868339358,2.110423392,1.574004987,1.993558516,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.863020529,2.104678319,1.58823852,1.996581734,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.857629709,2.098855486,1.602446456,1.999591163,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.852165427,2.092953304,1.616628864,2.002586897,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.846626172,2.08697014,1.630785814,2.00556903,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.841010388,2.080904315,1.644917374,2.008537653,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.83531648,2.074754104,1.659023612,2.011492859,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.829542806,2.068517735,1.673104596,2.014434738,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.823687677,2.062193384,1.687160394,2.017363381,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.817749358,2.055779176,1.701191074,2.020278875,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.811726063,2.049273182,1.715196702,2.023181311,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.805615955,2.042673418,1.729177346,2.026070774,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.799417143,2.035977841,1.743133072,2.028947353,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.793127682,2.029184351,1.757063947,2.031811133,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.786745569,2.022290784,1.770970038,2.034662199,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.780268741,2.015294911,1.78485141,2.037500635,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.773695074,2.008194439,1.798708129,2.040326526,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.767022379,2.000987003,1.812540261,2.043139954,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.760248403,1.993670169,1.826347872,2.045941002,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.753370821,1.986241427,1.840131026,2.048729752,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.746387238,1.978698188,1.853889788,2.051506283,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.739295184,1.971037787,1.867624224,2.054270676,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.732092113,1.963257472,1.881334397,2.057023012,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.724775398,1.955354404,1.895020371,2.059763367,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.717342327,1.947325656,1.908682212,2.062491821,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.709790102,1.939168206,1.922319982,2.06520845,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.702115836,1.930878934,1.935933745,2.067913332,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.694316546,1.922454619,1.949523564,2.070606542,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.686389151,1.913891934,1.963089503,2.073288156,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.67833047,1.90518744,1.976631624,2.075958249,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.670137214,1.896337587,1.990149991,2.078616894,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.661805983,1.887338702,2.003644665,2.081264166,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.653333262,1.878186989,2.017115709,2.083900136,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.644715417,1.868878521,2.030563185,2.086524878,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.635948686,1.859409236,2.043987154,2.089138462,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.627029178,1.84977493,2.057387678,2.09174096,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.617952864,1.839971252,2.070764819,2.094332442,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.608715572,1.829993695,2.084118638,2.096912978,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.599312981,1.819837593,2.097449195,2.099482637,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.589740614,1.809498108,2.110756552,2.102041488,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.57999383,1.798970231,2.124040768,2.104589599,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.57006782,1.788248763,2.137301905,2.107127037,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.559957594,1.777328316,2.150540022,2.10965387,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.549657974,1.766203299,2.163755179,2.112170162,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.53916359,1.754867909,2.176947435,2.114675982,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.528468865,1.743316121,2.190116852,2.117171393,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.517568004,1.731541681,2.203263486,2.11965646,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.506454992,1.719538086,2.216387399,2.122131247,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.495123575,1.707298583,2.229488648,2.124595819,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.483567248,1.694816148,2.242567292,2.127050238,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.47177925,1.682083475,2.255623389,2.129494567,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.459752543,1.669092964,2.268656999,2.131928868,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.447479803,1.655836702,2.281668178,2.134353203,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.434953401,1.642306451,2.294656986,2.136767632,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.422165391,1.628493626,2.307623478,2.139172216,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.409107491,1.614389284,2.320567714,2.141567016,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.395771067,1.599984096,2.333489749,2.143952091,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.38214711,1.585268333,2.346389642,2.1463275,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.368226221,1.570231842,2.359267449,2.148693301,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.353998585,1.554864022,2.372123226,2.151049553,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.339453951,1.539153799,2.384957031,2.153396314,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.324581604,1.523089602,2.397768919,2.155733641,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.309370344,1.506659331,2.410558947,2.15806159,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.293808451,1.489850329,2.42332717,2.160380218,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.27788366,1.472649346,2.436073645,2.162689581,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.261583129,1.455042512,2.448798426,2.164989734,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.2448934,1.437015289,2.461501569,2.167280732,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.227800365,1.418552441,2.47418313,2.169562629,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.210289227,1.399637983,2.486843162,2.171835481,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.192344455,1.380255141,2.499481722,2.17409934,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.173949741,1.360386299,2.512098863,2.17635426,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.155087947,1.340012945,2.52469464,2.178600294,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.135741054,1.319115617,2.537269107,2.180837493,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.115890104,1.297673838,2.549822318,2.183065911,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.095515138,1.275666049,2.562354327,2.185285598,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.07459513,1.253069538,2.574865188,2.187496607,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.053107912,1.229860363,2.587354954,2.189698986,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.0310301,1.206013264,2.599823679,2.191892788,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,1.008337005,1.181501574,2.612271415,2.194078063,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.985002542,1.156297118,2.624698215,2.196254858,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.960999131,1.130370105,2.637104133,2.198423225,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.936297589,1.103689014,2.649489221,2.200583212,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.910867009,1.07622046,2.661853531,2.202734867,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.884674631,1.047929059,2.674197116,2.204878238,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.857685705,1.018777276,2.686520028,2.207013374,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.829863334,0.988725256,2.698822318,2.209140321,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.801168305,0.957730645,2.711104038,2.211259126,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.771558908,0.925748389,2.72336524,2.213369837,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.74099073,0.892730518,2.735605975,2.2154725,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.709416436,0.858625901,2.747826295,2.21756716,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.676785522,0.823379988,2.76002625,2.219653863,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.643044047,0.786934515,2.772205891,2.221732654,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.608134333,0.749227182,2.784365269,2.223803579,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.571994639,0.710191301,2.796504435,2.225866681,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.534558796,0.669755398,2.808623438,2.227922005,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.495755801,0.627842782,2.82072233,2.229969596,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.455509369,0.584371053,2.83280116,2.232009496,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.41373743,0.539251566,2.844859977,2.234041748,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.370351576,0.492388826,2.856898833,2.236066397,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.32525643,0.443679814,2.868917775,2.238083483,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.278348949,0.393013229,2.880916854,2.240093051,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.22951764,0.340268642,2.892896118,2.24209514,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.178641669,0.285315538,2.904855618,2.244089794,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.125589871,0.228012238,2.916795401,2.246077054,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.070219614,0.16820468,2.928715516,2.24805696,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
15,24.48571429,20,0.25,0.012375521,0.105725038,2.940616012,2.250029553,-0.145848671,-0.162601573,-0.05483871,0.008387097,0.049032258
16,26.54285714,30,0.25,3,6,0,0,-0.035445021,-0.425988123,0.1,-0.03,-0.01
16,26.54285714,30,0.25,2.966787622,5.898417018,0.003555168,0.014204339,-0.035445021,-0.425988123,0.1,-0.03,-0.01
16,26.54285714,30,0.25,2.934226466,5.798825858,0.007131795,0.028418154,-0.035445021,-0.425988123,0.1,-0.03,-0.01
16,26.54285714,30,0.25,2.902297567,5.701168508,0.010730077,0.042641454,-0.035445021,-0.425988123,0.1,-0.03,-0.01
16,26.54285714,30,0.25,2.870982684,5.605389183,0.014350211,0.056874249,-0.035445021,-0.425988123,0.1,-0.03,-0.01
16,26.54285714,30,0.25,2.840264276,5.511434227,0.017992396,0.071116548,-0.035445021,-0.425988123,0.1,-0.03,-0.01
16,26.54285714,30,0.25,2.81012546,5.419252006,0.021656836,0.085368361,-0.035445021,-0.425988123,0.1,-0.03,-0.01
16,26.54285714,30,0.25,2.780549986,5.328792817,0.025343733,0.099629698,-0.035445021,-0.425988123,0.1,-0.03,-0.01
16,26.54285714,30,0.25,2.751522207,5.240008798,0.029053296,0.113900568,-0.035445021,-0.425988123,0.1,-0.03,-0.01
16,26.54285714,30,0.25,2.723027047,5.152853843,0.032785734,0.12818098,-0.035445021,-0.425988123,0.1,-0.03,-0.01
16,26.54285714,30,0.25,2.695049981,5.067283524,0.036541259,0.142470944,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.677851645,4.978492105,0.056015652,0.1749027,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.660653309,4.889700686,0.07546999,0.207247914,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.643454973,4.800909267,0.094904302,0.239506931,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.626256637,4.712117848,0.11431862,0.271680095,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.609058302,4.623326429,0.133712975,0.30376775,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.591859966,4.53453501,0.153087397,0.335770235,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.57466163,4.445743591,0.172441918,0.367687889,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.557463294,4.356952172,0.191776567,0.399521049,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.540264958,4.268160753,0.211091376,0.43127005,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.523066622,4.179369334,0.230386375,0.462935225,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.505868286,4.090577915,0.249661594,0.494516906,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.48866995,4.001786496,0.268917064,0.526015423,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.471471614,3.912995077,0.288152815,0.557431103,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.454273279,3.824203658,0.307368878,0.588764273,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.437074943,3.735412239,0.326565282,0.620015258,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.419876607,3.64662082,0.345742058,0.651184381,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.402678271,3.557829401,0.364899236,0.682271962,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.385479935,3.469037982,0.384036845,0.713278321,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.368281599,3.380246563,0.403154917,0.744203777,-0.189181695,-0.976705609,0,0.005,0.04
16,26.54285714,30,0.25,2.351083263,3.291455144,0.42225348,0.775048646,-0.333082111,-1.111404198,-0.09,0.03,0.02
16,26.54285714,30,0.25,2.339948101,3.216737157,0.454849055,0.810722579,-0.333082111,-1.111404198,-0.09,0.03,0.02
16,26.54285714,30,0.25,2.328627696,3.140776172,0.487246281,0.846350092,-0.333082111,-1.111404198,-0.09,0.03,0.02
16,26.54285714,30,0.25,2.317117387,3.063540912,0.51944696,0.881931275,-0.333082111,-1.111404198,-0.09,0.03,0.02
16,26.54285714,30,0.25,2.305412354,2.98499904,0.551452878,0.917466219,-0.333082111,-1.111404198,-0.09,0.03,0.02
16,26.54285714,30,0.25,2.293507615,2.905117118,0.583265795,0.952955013,-0.333082111,-1.111404198,-0.09,0.03,0.02
16,26.54285714,30,0.25,2.281398014,2.823860554,0.614887452,0.988397748,-0.333082111,-1.111404198,-0.09,0.03,0.02
16,26.54285714,30,0.25,2.269078218,2.741193558,0.646319569,1.023794514,-0.333082111,-1.111404198,-0.09,0.03,0.02
16,26.54285714,30,0.25,2.256542705,2.657079086,0.677563844,1.059145399,-0.333082111,-1.111404198,-0.09,0.03,0.02
16,26.54285714,30,0.25,2.24378576,2.571478783,0.708621957,1.094450492,-0.333082111,-1.111404198,-0.09,0.03,0.02
